id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah
LiEKVQZk_cAGa5-j4YufmuBleBkh4aPPGlLvbsdaJ6_cgCt66mtcTv-9JSkk0j5MyjiS-g==,Kota Serang,Prov. Banten,Baik,AKBID BINHUS,Alih Bentuk,Akademi Kebidanan Bina Husada Serang,Swasta,1,-
k_TjoGrU6T_p-8UFGk3fFHjjTz3KZcdjU0LD4lLcjImm2uvAMF61UcU1l-H_4kQtvWnMGQ==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,STIE-TN,Aktif,Sekolah Tinggi Ilmu Ekonomi Tunas Nusantara,Swasta,2,-
9-AZaLXvRrKoYeCiIu-iNt13yEnTzs9Uzmr82w8NjbyZ3_IT5OgzxyRWwR_ZHWcN4cj57g==,Kota Padang,Prov. Sumatera Barat,B,UNSYKA,Aktif,Universitas Syedza Saintika,Swasta,11,10.000.000 - 10.000.000
337afEwf0PEKPaTGkQQiRXAwnFdKYQZ2mVX4nWEw-1Xq2QMeaqyGT3nzfEc0VPEvlsA98Q==,Kota Surabaya,Prov. Jawa Timur,B,Unitomo,Aktif,Universitas Dr Soetomo,Swasta,30,300.000 - 17.220.000
uQvPreI5DMuL4nwTGfqP70Gzxt-Hb-8020hDDIg2MkrxJ4ivolz34QALRDAm9cb0xXPrpg==,Kota Makassar,Prov. Sulawesi Selatan,Baik Sekali,UNIBOS,Aktif,Universitas Bosowa,Swasta,49,250.000 - 168.000.000
kZkRrgNNumbwM2NnXU6dVlUZqnLeL5Ae_2GGld-wSiYy7qjbvhcfwGK31TjT3K9PNaQjWw==,Kota Medan,Prov. Sumatera Utara,Baik,UNDS,Aktif,Universitas Deli Sumatera,Swasta,7,2.500.000 - 3.000.000
s1c9sRD6qHNjIb_OMrpkCyuhejEwcaHi2hDSJU8IFuchtIX4bJ5PFxG2wZPvK6Th6aAwHQ==,Kab. Alor,Prov. Nusa Tenggara Timur,Baik Sekali,STKIP-M Kalabahi,Aktif,STKIP Muhammadiyah Kalabahi,Swasta,4,100.000 - 100.000
Ci-XNkJdJJjTHviycmjlcxIF7jL_ubglJ_QG4twCOHfR5mY_5j2Y0Y3BvH4SlTWWUQjzcQ==,Kab. Bekasi,Prov. Jawa Barat,-,STBA JIU,Alih Bentuk,Sekolah Tinggi Bahasa Asing Jiu,Swasta,2,-
InsYB6dibfyjrFaOz3G7f_-JkZC61UnejeDMokdtADDq_2eYmKW2kaKMTKt8kzqETJuSDA==,Kab. Karawang,Prov. Jawa Barat,-,ATRO DAS,Aktif,Akademi Teknik Radiologi Dr. Adji Saptogino,Swasta,1,-
QRLdr3YU4YVVH-zA-ac0S_GspBy8ajSDd83DwjWLWNjNxekEM-VxO66AjAe8RgxSViuljQ==,Kota Manado,Prov. Sulawesi Utara,-,STIKS Manado,Aktif,Sekolah Tinggi Ilmu Kesejahteraan Sosial Manado,Swasta,1,-
qm0QI78W5LVs4N_6UvAgqgVtb8F9kn7Yn7U1jXxNlFKqPvuadbcaEahNZtOEXvY28VeCeg==,Kab. Cirebon,Prov. Jawa Barat,Baik Sekali,STFMC,Alih Bentuk,Sekolah Tinggi Farmasi Muhammadiyah Cirebon,Swasta,2,3.550.000 - 11.300.000
TYUC-RDRSeVaUzzh9vwLYoztOcpTdhaVysknHCO2PJsg7Suq0Jei-ZK2qHisFo4l-AUbRQ==,Kota Bima,Prov. Nusa Tenggara Barat,Baik,UNSWA,Aktif,Universitas Nggusuwaru,Swasta,12,2.400.000 - 4.000.000
LPlrnHmWFI-iUCt3857VNy3IxJ5UaTl5Vz2k1WCX47z2L9uqnBpBa50Nh8IQVSeDXGIFYg==,Kota Semarang,Prov. Jawa Tengah,-,-,Alih Bentuk,Akademi Keperawatan Widya Husada,Swasta,1,-
cT7vwrLHKWNlk9LV09qModSJvtuAKSHM4JAEgtsCf4AHdwG2hBc67XzoEPiYSC7ZoXVhDQ==,Kota Medan,Prov. Sumatera Utara,-,STIE IT&B,Alih Bentuk,STIE Informasi Teknologi Dan Bisnis,Swasta,3,-
CHLFsO3vOD8Zw0OZ4WUQpEEP0IMz2DmH8it1BVgDQMCaPoBy_3n4nx5qfQmb8FccidxEdQ==,Kota Denpasar,Prov. Bali,-,Akper Kesdam Udayana,Alih Bentuk,Akademi Keperawatan Kesdam IX/Udayana,Swasta,1,-
J9sC_ZbQjiV5ncyEyOmmJkdmV3iQOPtbY3kTYjwlaWMDIwfXBaAja18se-XV3FwGM3GuIA==,Kab. Jember,Prov. Jawa Timur,-,STIKES dr.Soebandi J,Alih Bentuk,STIKES Dr. Soebandi Jember,Swasta,7,-
csGZXNKLlm5EFzu0N9HJqOoD1LR6HinSqli32OAHMvi9K_mY_9CU_dblrK2eJhoyZfgM2Q==,Kota Serang,Prov. Banten,-,STIKes FA,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Faletehan,Swasta,7,-
jKc0-Bh9i1lfUvnR9KGbwddypSodA1Deua8j0YxspQiavaZfnK2k5RjUqxIan_8G94Rabw==,Kota Pontianak,Prov. Kalimantan Barat,Baik,Akper DHI,Alih Bentuk,Akademi Keperawatan Dharma Insan Pontianak,Swasta,1,-
G0nhGb1jEDRWc5Xr8efmljb00WcNlbBvuU5wm2fQqAjPiHgYJKI8K8KKsUp2Jibq3VDC8A==,Kab. Ogan Komering Ulu Timur,Prov. Sumatera Selatan,Baik,STIE Trisna Negara,Aktif,Sekolah Tinggi Ilmu Ekonomi Trisna Negara,Swasta,2,5.000.000 - 12.500.000
VD_lYEdMuSx1Pf_tiltqEiPtNXUNCJgDB7CuJKTO9OIOHsEOehQiE_M1OT8HJgRlUp9M7w==,Kab. Malang,Prov. Jawa Timur,Baik,UNIRA Malang,Aktif,Universitas Islam Raden Rahmat,Swasta,15,2.500.000 - 3.500.000
4i5MYB0riUulJqefOkUf-dWENVNHEgC5MPvgIFYJuCafPzOOI27JM3QOmTX5dBhxgVrpPA==,Kota Makassar,Prov. Sulawesi Selatan,B,UKI Paulus,Aktif,Universitas Kristen Indonesia Paulus,Swasta,21,1.500.000 - 11.900.000
Sp1TJ6vPC2yiEY7043YiQldaTcZz3EITOvIyg224knLKcMxpfdkcxOwIyJlRgcZe0ghMpw==,Kab. Pemalang,Prov. Jawa Tengah,Baik,-,Aktif,Institut Teknologi dan Bisnis Adias,Swasta,5,1.050.000 - 4.000.000
PyQIO7LtKCtypcu6z4sbnxwLbaE7ILqJrUhp0ezz9GFKUkNMCsu-Vt18e0rhbdgQvKOGjg==,Kota Palangka Raya,Prov. Kalimantan Tengah,Baik,ITSNUKA,Aktif,Institut Teknologi dan Sains Nahdlatul Ulama Kalimantan,Swasta,3,2.000.000 - 3.000.000
VB4cuGtzh1FHkTC1-QoTTIAH0_7TAciXdzloYRxrT7lhCW453KGGySOTwYnG4uWPbu8dbA==,Kab. Deli Serdang,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Keperawatan Deli Husada Delitua Medan,Swasta,1,-
Hngb1g_xAaZt041JYD3f7SDau3eVTBzqK-eV6eX52ewZqJrmTvfvdDG2zAW4CNaXr6-6uQ==,Kab. Mamuju,Prov. Sulawesi Barat,Baik,-,Aktif,Universitas Wallacea,Swasta,8,2.400.000 - 2.400.000
LKE2dzHOPyUFWeDOKYSn0uo146PAx-gqn9ihjxqz7R4B8DTi3DuLBn2Ip2VYh1qYWfwbQA==,Kab. Kutai Kartanegara,Prov. Kalimantan Timur,-,STIE TENGGARONG,Aktif,Sekolah Tinggi Ilmu Ekonomi Tenggarong,Swasta,1,2.400.000 - 2.700.000
TSVjmpVBgt1fFtCNJL5TepKGbOdAWnI29TDN4sSyEpIVzNs406VC1BM3hdlYQMg76t80-g==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik Sekali,STEI Indonesia,Aktif,Sekolah Tinggi Ilmu Ekonomi Indonesia Jakarta,Swasta,6,8.081.250 - 8.081.250
ErgRR9OR7ikJivGBgIqh20rbHWhDNnlmNJPiPX_jPm-cFv6op4EU6q6UpsGpnGSkWeCo-g==,Kab. Bone,Prov. Sulawesi Selatan,Baik Sekali,UNIM BONE,Aktif,Universitas Muhammadiyah Bone,Swasta,13,1.000.000 - 4.500.000
ckT4TZadzkhANRK99Iq3EzQjmmtqglI29wKnv6M_ww7CcaUWlaCDsDefgaQIO_H10eJK9Q==,Kab. Kuningan,Prov. Jawa Barat,Baik,UNISA Kuningan,Aktif,Universitas Islam Al-Ihya Kuningan,Swasta,17,150.000 - 25.968.000
8hdh-nhh3b9IJd3BklZbt_r3MDBEESnFS-n9yP8TBqIZ2R4HmoWP3TIvWpYuN6zRRKWTjg==,Kab. Ende,Prov. Nusa Tenggara Timur,Baik,STPM Santa Ursula,Aktif,Sekolah Tinggi Pembangunan Masyarakat Santa Ursula,Swasta,3,2.200.000 - 4.900.000
ZL-hwSIcIYpyY21Qs_uo1iLwqAoAwBHBhSBIEalY0BIu1wEH0pSNWrUaDuo12ixa589JHA==,Kab. Maros,Prov. Sulawesi Selatan,Baik,ITKPI Maros,Aktif,Institut Teknologi dan Kesehatan Permata Ilmu Maros,Swasta,5,2.000.000 - 2.400.000
ieZ38AhcWg3ogl6Q9DgvM1DI-r07GexI5xsHwblOpOt4_1IvwjQge5NaKkygB7iMrWFvRQ==,Kota Bandung,Prov. Jawa Barat,Baik,-,Aktif,Akademi Kebidanan Ar-Rahmah Bandung,Swasta,1,2.400.000 - 2.400.000
Dkhvt0feRYGYGo3lzM95NUWRROzhL2otMSwPNvuN7xLqE9GBcR8lWrEkeLsTTJ9EN5ETXQ==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,-,Aktif,Institut Ilmu Sosial Dan Ilmu Politik Jakarta,Swasta,7,8.000.000 - 8.000.000
Rie65AGzjANaZKYKaH1VHNBaJC2XM8Vc476cskTwwY_GSqpZTjq2uXmsKgv-sDbzdsbsaw==,Kota Makassar,Prov. Sulawesi Selatan,Baik,UNSA MAKASSAR,Aktif,Universitas Sawerigading,Swasta,11,2.000.000 - 2.000.000
TmK8pHEXYfEEJEn8kHd3ZMHC89WPa8jzYOdvLqv7FcLyKJOrQXkSPYSpN0Sj8xCy2k9Vww==,Kota Tangerang,Prov. Banten,-,UK45,Tutup,Universitas Kejuangan 45 Jakarta,Swasta,9,-
KM5rxr4RjF0I4Z5eb4ZnROf-BBHVJHiHjfZyozfzx3p-60CU0Kw5Fv7EN8ftMXyuVmH_Qw==,Kab. Aceh Barat,Prov. Aceh,-,STIKes MTU,Alih Bentuk,STIKES Medika Teuku Umar,Swasta,2,-
x8n0SeFZ79qDm3fO85aZjIGL68H3sXLJfUdSswYdAEtTMVE8R5IrjdgYQzrSa9kJIAEUZA==,Kab. Aceh Barat Daya,Prov. Aceh,Baik,STKIPMu,Aktif,STKIP Muhammadiyah Aceh Barat Daya,Swasta,2,3.500.000 - 3.500.000
MvSk-L3s6DGKUUeHBsi7Z4GHReijRqSsI-B3OL044y7GYEov_rvIwpyNvTCf2uj7fJqQyA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,-,-,Tutup,STIAS Bunda Hati Kudus,Swasta,3,-
-pHz_Ts2jZXD4HFOp3DP_TsmtCEdpCVcEs81PeamL49kJrnO_o6s4ke3K7MYQsP0Yb78pg==,Kab. Jombang,Prov. Jawa Timur,-,AMIK Jombang,Aktif,Akademi Manajemen Informatika Dan Komputer Jombang,Swasta,1,2.400.000 - 2.400.000
-OWe94nTWzVdy9yfAOEz51LDKqsae6NVAotqc6Jad8sb0_oWx8aUlFtyeT8xRth_rbrrVw==,Kab. Jombang,Prov. Jawa Timur,Baik,-,Aktif,STIKES Bahrul Ulum Jombang,Swasta,3,-
E8kR7Ow5NoTS-E8rgawGGeGeeZRC2tNz6WBH2rd3ckkyrciBDPJaKKHgXK48tOnda901-g==,Kota Madiun,Prov. Jawa Timur,-,ASM Widya Mandala Ma,Tutup,ASM Widya Mandala Madiun,Swasta,1,-
O9JBg2P_zVJSvdI-VaKoudOVJsKhZf7MfTM3M1U0niYs1u6Foc4Sv1f_2TdEDzsnzgV_cw==,Kota Kendari,Prov. Sulawesi Tenggara,Baik,STIKES Pelita Ibu,Aktif,STIKES Pelita Ibu,Swasta,5,-
2oa31RW2HCUpGf_JrZpb_NFixhRs-9euOaQeoUyhL2sfHaWcQn8-A0lOSi8xdxqMKlAK-A==,Kota Pematang Siantar,Prov. Sumatera Utara,Baik,STIE MARS,Aktif,Sekolah Tinggi Ilmu Ekonomi Mars,Swasta,2,3.000.000 - 3.000.000
IHZ_fVOEns8Nx7gDMTqXf7Nna7-CTYXf4S1Vd2wy_9daT9O1im7YuXD6AzsFmHUAH2eqUQ==,Kab. Wakatobi,Prov. Sulawesi Tenggara,Baik,ITBM Wakatobi,Aktif,Institut Teknologi dan Bisnis Muhammadiyah Wakatobi,Swasta,3,190.000 - 1.999.999
uHRY6G3SWnaUd5MyMZrUKXgSJk_VbH_1mQzJDrDUkoRutPWz67YwS9l75y6jmCcXOXANDg==,Kota Solok,Prov. Sumatera Barat,Baik,AMIK Kosgoro,Aktif,Akademi Manajemen Informatika Dan Komputer Kosgoro,Swasta,2,1.000.000 - 2.000.000
sLbHURIP-X25IjxGqXiSf1xYIUFDTAuJ7H-mCQkg0f5TI5bzYb1Fa1LtwPhcbs1Bypp1jQ==,Kota Gorontalo,Prov. Gorontalo,Baik,STIKES BAKTARA,Aktif,STIKES Bakti Nusantara Gorontalo,Swasta,2,3.250.000 - 4.750.000
nrvd5sQLgEi3Q075cBLX5lVZFr0Sje-sjemCP_UDjUg7XSINRwbNVZ8E2aznhDs7VRYGnw==,Kota Jayapura,Prov. Papua,Baik,UOG Papua,Aktif,Universitas Ottow Geissler,Swasta,12,3.000.000 - 9.000.000
nZjJEIZYOfZ0DeqkwOcLaov7mFYLqDon5U7mqw3Fg536T1LIRTMtSsJnjZUmdF3kGZetGQ==,Kota Tangerang,Prov. Banten,Baik,AKBID SBY,Aktif,Akademi Kebidanan Sentra Bina Yudistira Tangerang,Swasta,1,5.700.000 - 5.700.000
JZUJKRsplSJRibRrmg837M4T2kGV7703zykM-qdrMV9NtiB-t8K0wT_AYxMRvtujRvw7fA==,Kota Lubuk Linggau,Prov. Sumatera Selatan,Baik,Akbid Nusindo,Aktif,Akademi Kebidanan Nusantara Indonesia Lubuklinggau,Swasta,1,3.500.000 - 3.500.000
84TGktHHKWLH0L_8hHsKGqGXhXEZxrNyW35UW5rYOP9s8HDbxBMgh-2b1Abqd4wkU8eZ_w==,Kota Ternate,Prov. Maluku Utara,Baik,AIKOM TERNATE,Alih Bentuk,Akademi Ilmu Komputer Ternate,Swasta,2,100 - 2.500.000
9GJr4bdifem8ySHKBLZX8TXqgYnPnvPEv1CelB6z-KiPZse-9KYeoA5LDUucoxWBfdy2IA==,Kab. Konawe,Prov. Sulawesi Tenggara,Baik,-,Aktif,Akademi Kesehatan Konawe,Swasta,2,250.000 - 2.500.000
Xa3xt9IEoNGYbXYv1rBReMUVz3DDpuLlqvBPsPKRXWqj1Pr6qlSO_ZQcmYoz3FsGflBf8Q==,Kota Sukabumi,Prov. Jawa Barat,-,STIE PGRI Sukabumi,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi PGRI Sukabumi,Swasta,3,-
_as9Z_vxKSW1wQD-aVNRk66RgSQiNe_og6LAkggrkxbNPZSNrlk8kIxCFJklFl56BX9I8g==,Kota Sorong,Prov. Papua Barat,Baik,-,Aktif,Sekolah Tinggi Ilmu Ekonomi Bukit Zaitun Sorong,Swasta,5,1.800.000 - 2.000.000
3D4VSqfce0oZ54dcrUyiPatclahzn6lOqsXmAXYcOY5V6wb3eqMbk8rbgVAr7Ns_9fDCHQ==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,-,Tutup,Akademi Akuntansi Nasional Jakarta,Swasta,1,-
lbqagcrSb9chxkvOfnvCH4H7ujiQjPjDyIoVYUsT_CPcXlYvEwUwT2oCKC3PA0wJmhPpvQ==,Kota Pekanbaru,Prov. Riau,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Komputer Pelita Indonesia,Swasta,2,-
qmvUvJgiVvjA0skps9Boq_WKX5TqomHL234ysEoJ9vsR_j5pcISPup0GG0EwM3jPVef2qg==,Kab. Parigi Mautong,Prov. Sulawesi Tengah,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Hukum dan HAM,Swasta,1,-
gAYp_R2Dhb0cYNC-YBYLrxFl43-AZYXnaqxzMbM1MAtzwMbsyh6LJ3z8r0r1tuCEc4B8UA==,Kab. Belitung,Prov. Bangka Belitung,-,AMB,Alih Bentuk,Akademi Manajemen Belitung,Swasta,2,-
Sg6sQmYkLN-lHkTfoy-oNFR_JFcYbEisdxVDzZe0YtnnS3fnyHdDpT8-ivqpKJKYVyky4w==,Kab. Sikka,Prov. Nusa Tenggara Timur,Baik,-,Aktif,Akademi Farmasi Santo Fransiskus Xaverius,Swasta,1,2.400.000 - 2.400.000
zfRFA764H3kntSivAib3GzZaAPnsmP9eNbknBucXgBWxtqefgixyaEBvNzcnlu9mLf9w_w==,Kab. Lumajang,Prov. Jawa Timur,Baik Sekali,STIHJS,Aktif,Sekolah Tinggi Ilmu Hukum Jenderal Sudirman,Swasta,1,3.500.000 - 3.500.000
RBqA-9YrplEJqX2ZWgz-DpU0sQKXu1XPpHHU9KxDZsZOgmCwDltXzZ67Y2l8XBqpU6DLsg==,Kota Metro,Prov. Lampung,Baik,STKIP KUMALA LAMPUNG,Aktif,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Kumala Lampung Metro,Swasta,4,2.500.000 - 2.500.000
VgPl4v88H-8RarTiz6xHnuGPN0NWRjbNAOByr7sxwVmFkWDSEAReD0YUyEChUNwmlRVHUg==,Kab. Aceh Tamiang,Prov. Aceh,-,STIKes Binusa,Tutup,STIKES Bina Bangsa Kuala Simpang,Swasta,2,-
O65XHoEpQ7Rn2e-hojOULFEJixPtfypXkMMctXkQabSmKdYiN7_kmklmgGwrOtBRRmgF9Q==,Kab. Kediri,Prov. Jawa Timur,-,STIECB,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Canda Bhirawa,Swasta,2,-
iZzUM94Jm8TfclKErqshVsL3SkNvjQdRSrterIbvLTIwZAiRpU6trnamaiStlrBDY-wbVQ==,Kota Makassar,Prov. Sulawesi Selatan,-,AKFAR Kebangsaan Mak,Alih Bentuk,Akademi Farmasi Kebangsaan Makassar,Swasta,1,-
ChyJsf0BUOxL6PAy7Rthn0mXaM6z-UFiROvDFEzduo1rW6Im6cbtKszqcjjch6kZHQlGXw==,Kab. Nabire,Prov. Papua,Baik,STIE PH Nabire ,Aktif,Sekolah Tinggi Ilmu Ekonomi Pelita Harapan Nabire,Swasta,1,2.900.000 - 3.740.000
fHAKJ2pL2MV5cCGiRpPUOfWna2NcIyksHAPzklZ6-_JJkHUkRXv8OUBK7m4QN-bkhhiVnw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Alih Bentuk,Akademi Akuntansi Jayabaya,Swasta,1,-
q5-B_saZ5RqdakyjGRDaUngjMy1K1y-wzKdApOjGyXQID9O-DTtGGVCiqpYGg5ROOdSAQA==,Kota Semarang,Prov. Jawa Tengah,-,IKIP PGRI Semarang,Alih Bentuk,IKIP PGRI Semarang,Swasta,20,-
Rkeh1pkoVE36I1AdJbtQsgM4kOc0FCBMWnOdqI4VAx5qwJDnIra8IN3YtbCN__aKHY4svw==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik Sekali,Poltek LPP,Aktif,Politeknik LPP Yogyakarta,Swasta,11,1.333.000 - 8.000.000
SZiElfQtJXKLzMxCAl5zNOlbjjI-cX7W1ioxIXu4cQSSKTTN8SWHsg3_boLfGQO3kmspqA==,Kota Banjar,Prov. Jawa Barat,Baik,STISIP BP BANJAR,Aktif,STISIP Bina Putera Banjar,Swasta,4,-
bPGPV-j_EKnZKj_luKYPYKgvg9-tE5WfqJHBlR86M7z9Jr4rLrBp3qFoBclOYnZ5yvPoXw==,Kota Bandung,Prov. Jawa Barat,-,STIE INABA,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Indonesia Membangun (Inaba),Swasta,3,-
nRxnaVoNxbRbOFMbqwYCX7v8ApOOyEerSDapHdulTmpbaHI3oRZZ0TpzdHx-vQpdARG9JA==,Kab. Lampung Utara,Prov. Lampung,Baik,STIE RAGAM TUNAS,Aktif,Sekolah Tinggi Ilmu Ekonomi Ragam Tunas,Swasta,2,2.750.000 - 4.000.000
ZeSd6yWDevy_hngeuji8Yz07P5HADIcl-vedYG_e7f8QZloqvIJV6R1MKUhEI1YrFFP_AQ==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,UL,Aktif,Universitas LIA,Swasta,7,2.550.000 - 9.850.000
8CzOlkrW1E5Qt3as6SI5YG17OfB9bFe7JqDLdLSNE__rNWBsD2LUt-729Qy4sS60cgPA7Q==,Kab. Bandung,Prov. Jawa Barat,Baik,STTPA,Aktif,Sekolah Tinggi Teknologi Pratama Adi,Swasta,4,2.700.000 - 2.700.000
GceYbkb-MwycoKUsqVnk8BaqOwnwzigia-QbUlZJ3KDoPN-ULQ8QscmX6y0q7XAP2g5MGA==,Kota Bandar Lampung,Prov. Lampung,-,AKAFARMA PI LAMPUNG,Alih Bentuk,AKAFARMA Putra Indonesia Lampung,Swasta,1,-
5gLHpQWi63xu93yxEWcHJHhjOc85Q0O2pkbXlCVEszJPPCuWv9SobzMb0aA7Cw2rJwsypA==,Kota Banda Aceh,Prov. Aceh,-,-,Alih Bentuk,Akademi Teknik Elektromedik Kupula Aceh,Swasta,1,-
9zCWAMwtoVXgBNtuwWUnIqW7yMYJFLt1n6EzAVg-WLZdCSfkLTzPaj3RacjgOIXzgPrMgg==,Kota Pontianak,Prov. Kalimantan Barat,B,IKIP PGRI Pontianak,Alih Bentuk,IKIP PGRI Pontianak,Swasta,18,2.400.000 - 4.000.000
dkRQzzYpGW5RrF4inoZ88xADs1kYMJyvuivHy9Pg8bacpZCNmqTycxrX33WdmUXBMTVZPA==,Kota Medan,Prov. Sumatera Utara,Baik,-,Aktif,STMIK Kristen Neumann Indonesia,Swasta,4,3.000.000 - 3.000.000
bzXlH0ECPkvSiDf8o2Tsb6tJ3KR427oEoSzHmGmPIb8wVn-BrsRcnX5cd4DdFlioiOg5ww==,Kota Palembang,Prov. Sumatera Selatan,Baik,STIKES Mitra Adiguna,Aktif,Sekolah Tinggi Ilmu Kesehatan Mitra Adiguna,Swasta,7,2.500.000 - 4.250.000
b6lkGweYYxcPPV45wx_QYxNAFn0LqV03txTk8ctlWEkcJNOcuNDnluTH33e6OUp4PWt2dQ==,Kab. Pasawaran,Prov. Lampung,Baik,ITB Nusantara,Aktif,Institut Teknologi dan Bisnis Nusantara,Swasta,3,2.500.000 - 2.500.000
MTsCYxF_j-J_HTzw6oCeCxQH-8F-kgN_zInIeCvvwI0mbmXOGdZadO2XdWq86CTqln_1Gw==,Kota Palopo,Prov. Sulawesi Selatan,Baik Sekali,UMB PALOPO,Aktif,Universitas Mega Buana Palopo,Swasta,18,4.000.000 - 4.000.000
GR4Pp_-WY_VwLwjTzFSXYTAW4cJ0ZvA4z9VI9Lfqe0gtrhwR8WfvtOmyAiWPOS98dUB3YQ==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,-,STIE MNC,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Media Nusantara Citra,Swasta,2,-
4n-qdyqwbcPt4X3F6pxt9R9Fb30c_LDUDB1vn7eQwBxb8Pq62ECAOESkJfXUITNW2fTgXg==,Kota Malang,Prov. Jawa Timur,-,-,Alih Bentuk,Akademi Keperawatan Panti Waluya Malang,Swasta,1,-
WABVzYoPAdWRHbwJVpgyYUEDhTHX1tWXHKq8dYTJUNbk1grtq8W0_WFcfjjaVXZM1SiC7Q==,Kab. Grobogan,Prov. Jawa Tengah,-,-,Alih Bentuk,Akademi Kebidanan An-Nur Purwodadi,Swasta,1,-
da8w0OkiHoVZLati0p3OshcZ4syxeRzK9vI1Ye773T3ZGvwF0kV6zIbTW5un6PRK35qLMg==,Kota Makassar,Prov. Sulawesi Selatan,-,STMIK Dipanegara,Alih Bentuk,STMIK Dipanegara Makassar,Swasta,4,-
Ntwq72A_MHEBmGYvjpYOpJPM6YDOn1AsGuxUrpX39RaNtboxTrRr6yx9JvWYmQZ7rMRlvw==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,POLTEKINDO,Aktif,Politeknik Kreatif Indonesia,Swasta,3,-
HYF63KDKBFfF3COoZRNdNu4MAqOA7WUPWvbyI1WNIErpjPe5Gnc7UNmTA15B3ceJ5wdVuw==,Kota Gorontalo,Prov. Gorontalo,Baik,UBMG,Aktif,Universitas Bina Mandiri Gorontalo,Swasta,20,-
4ZkC_RkkLtE48LSfI0kZrswFMpQ7okZ1e50B4uIwV44bPk1M8yyCV16VKfXqmJiJCdO5Iw==,Kota Pariaman,Prov. Sumatera Barat,Baik,Akbid BNM ,Aktif,Akademi Kebidanan Bina Nusantara Mandiri,Swasta,1,-
YZE64psC2vT8IsuU3S-nAxpZyEQjeaL1QPviZFJETQ-fJf7ulb5ZCYVZOk_d9CVZN-_iNg==,Kab. Bandung,Prov. Jawa Barat,-,-,Alih Bentuk,Institut Teknologi Telkom,Swasta,12,-
qPdhnt4UAy9fnjrfYY0e4-ULMJXzs6Ni1j3D0uqs9l3fk6fSN3GMl0pp3H6TW3PQ3fEKdA==,Kota Banda Aceh,Prov. Aceh,-,STIKes Harapan Bangs,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Harapan Bangsa,Swasta,4,-
pBT4iNhlnnkbc8Cakj_sE1WvBGEx3LbVnCO1gFq63iyd3ALeBn-qChxFhgN2XsmaFAR97A==,Kab. Karo,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Keperawatan Arta Kaban Jahe,Swasta,1,-
RTh6YwGe8lPpEWY4GHxZLJHYDMd_XpVFdZlD5Ug_AbU0EaFp_dWVGv66x7RhPXBk0JWB_w==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,AKPER KESDAM II/SWJ,Alih Bentuk,Akademi Keperawatan Kesdam II Sriwijaya,Swasta,1,-
ugncRBo6FrMT_IOnC3xRp6l2XRmpQjONZw3k13BpYl_scNEaw2fwUig1EmqFC6pPJl0lzA==,Kab. Sukoharjo,Prov. Jawa Tengah,-,-,Alih Bentuk,Akademi Keperawatan Bhakti Mulia,Swasta,1,-
ZvThNcyYbbOQa8RA7n1OU4dIomHoXszBzQINn2wVvHJRWwKz6LFflhg2xH6tSRNBDFZyMQ==,Kota Padang,Prov. Sumatera Barat,-,-,Tutup,Institut Sains Dan Teknologi Pembangunan Nusantara,Swasta,23,-
nv1ea8CTmmCYGhC6dmjdx6x9i6BhIvAtVCnDdLQaedB6BDQWghuz28m6chBdxBQDE06EMg==,Kab. Bojonegoro,Prov. Jawa Timur,Baik Sekali,-,Aktif,Institut Sains Teknologi dan Kesehatan Insan Cendekia Husada Bojonegoro,Swasta,5,3.900.000 - 3.900.000
gygRAlFd9EcZJw2dJ0yyno8uq5OnbPO6tYtpZsL1vug7BCTKEclSrho-N8ThJS3EeOpTVw==,Kab. Jayawijaya,Prov. Papua,Baik,UNAIM YAPIS WAMENA,Aktif,Universitas Amal Ilmiah Yapis Wamena,Swasta,11,6 - 29.250.000
EQABtyG8zgtU8p7vZpAY5RK9jecsw_qPvF5E5SIWfjRHpJwfdv_whXP3dvFUJKXttwQkDA==,Kota Malang,Prov. Jawa Timur,-,UNIKAMA,Aktif,Universitas PGRI Kanjuruhan Malang,Swasta,25,300.000 - 11.740.000
