prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
516,DESAIN KOMUNIKASI VISUAL,S1,BAIK,4003
517,PENDIDIKAN AGAMA HINDU,S2,BAIK SEKALI,3168
518,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK,582
519,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,3624
520,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,2882
521,PENDIDIKAN BAHASA INGGRIS,S1,BAIK,2161
522,EKONOMI SYARI'AH,S1,BAIK,3243
523,ARSITEKTUR,S2,BAIK,2263
524,TEKNIK INFORMATIKA,S1,TIDAK TERAKREDITASI,657
525,TEKNIK DAN MANAJEMEN LINGKUNGAN,D-III,BAIK,2658
526,DESAIN KOMUNIKASI VISUAL,S1,A,3225
527,SISTEM KOMPUTER,S1,B,389
528,HUKUM PIDANA ISLAM,S1,A,3488
529,PENDIDIKAN TEKNOLOGI INFORMASI,S1,B,2684
530,SOSIOLOGI,S1,B,743
531,PENDIDIKAN SENI TARI KEAGAMAAN HINDU,S1,B,3084
532,PERBANKAN SYARIAH,S1,B,3440
533,AGROTEKNOLOGI,S1,BAIK,2147
534,MANAJEMEN,S1,BAIK,1939
535,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3892
536,PENDIDIKAN ISLAM ANAK USIA DINI,S1,B,3573
537,PANGAN DAN NUTRISI,S1,B,1837
538,TEKNIK INFORMATIKA,D-IV,B,2349
539,ILMU HADIS,S1,B,3582
540,KOMUNIKASI DAN PENYIARAN ISLAM,S1,B,644
541,PSIKOLOGI,S1,B,2237
542,SASTRA INGGRIS,S1,A,3225
543,PASTORAL KONSELING,S1,B,252
544,MANAJEMEN INFORMATIKA,D-III,B,3513
545,PERBANDINGAN MADZHAB,S1,A,3488
546,HUKUM EKONOMI SYARIAH,S2,B,602
547,PERBANKAN SYARIAH,S1,B,2125
548,PENDIDIKAN AGAMA ISLAM,S1,B,3461
549,PENDIDIKAN AGAMA HINDU,S1,BAIK,2721
550,PERENCANAAN WILAYAH DAN KOTA,S1,BAIK,424
551,PERENCANAAN WILAYAH DAN KOTA,S1,BAIK,2113
552,INOVASI REGIONAL,S2,BAIK,2074
553,AKUNTANSI,D-III,BAIK,3999
554,AKUNTANSI,S1,BAIK,2532
555,DESAIN KOMUNIKASI VISUAL,S1,BAIK,3364
556,PENDIDIKAN EKONOMI,S1,BAIK,2901
557,AGROBISNIS PERIKANAN,S1,BAIK SEKALI,287
558,PENDIDIKAN MATEMATIKA,S1,BAIK,389
559,AGRIBISNIS,S1,BAIK SEKALI,2014
560,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2483
561,PASTORAL KONSELING,S1,B,3838
562,ILMU HUKUM,S1,B,2331
563,KOMUNIKASI DAN PENYIARAN ISLAM,S1,B,1770
564,TEKNIK INFORMATIKA,S1,B,740
565,DESAIN INTERIOR,S1,B,3795
566,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,B,2314
567,ILMU KEOLAHRAGAAN,S1,B,647
568,AGROBISNIS PERIKANAN,S1,A,585
569,ILMU EKONOMI,S2,B,2680
570,SENI RUPA,S1,B,2742
571,EKONOMI SYARI`AH,S1,B,304
572,BUDIDAYA PERAIRAN,S1,B,2602
573,PENDIDIKAN EKONOMI,S1,B,1242
574,PENDIDIKAN EKONOMI,S1,B,58
575,SURVEI PEMETAAN DAN INFORMASI GEOGRAFIS,D-III,B,3186
576,TEKNIK PERTANIAN,S1,A,2247
577,MANAJEMEN,S1,B,3704
578,MANAJEMEN,S1,B,2484
579,HUKUM,S1,B,2427
580,PENDIDIKAN AGAMA ISLAM,S1,B,3336
581,ILMU HUKUM,S3,B,2027
582,MANAJEMEN PENDIDIKAN ISLAM,S1,B,3440
583,BIMBINGAN KONSELING,S1,BAIK,3975
584,PROFESI AKUNTAN,PROFESI,B,2069
585,MANAJEMEN,S1,BAIK,2699
586,EKONOMI SYARIAH,S2,BAIK SEKALI,3083
587,TADRIS MATEMATIKA,S1,BAIK,494
588,TEKNOLOGI HASIL PERIKANAN,S1,BAIK,688
589,PENDIDIKAN GURU SEKOLAH DASAR,S1,B,3259
590,PENDIDIKAN AGAMA ISLAM,S1,B,3670
591,MANAJEMEN,S2,B,1153
592,HUKUM EKONOMI SYARIAH,S1,B,3296
593,PENDIDIKAN AGAMA ISLAM,S1,B,3483
594,KOMUNIKASI DAN PENYIARAN ISLAM,S1,B,3148
595,DESAIN KOMUNIKASI VISUAL,S1,B,2552
596,STRATEGI OPERASI LAUT,S2,A,1720
597,ILMU AL-QURAN DAN TAFSIR,S1,B,602
598,TEOLOGI,S2,B,3038
599,BIMBINGAN DAN KONSELING ISLAM,S1,B,602
600,PENDIDIKAN AGAMA ISLAM,S1,B,1736
601,KAJIAN BUDAYA,S3,B,3217
602,AHWAL AL-SYAKHSHIYYAH,S1,B,669
603,ILMU AL-QUR'AN DAN TAFSIR,S1,B,3721
604,TEKNIK MESIN,D-III,BAIK SEKALI,2198
605,TEKNIK SIPIL,S1,BAIK,389
606,STUDI NAUTIKA,D-III,BAIK,2241
607,TEKNOLOGI NAUTIKA,D-III,BAIK,2241
608,KEPANDITAAN,S1,BAIK,3612
609,BUDIDAYA PERIKANAN,D-III,BAIK,3174
610,PENDIDIKAN AGAMA ISLAM,S1,BAIK,3624
611,TATA HIDANG,D-III,BAIK SEKALI,68
612,ILMU KESEJAHTERAAN SOSIAL,S2,UNGGUL,2665
613,TEKNIK PERAWATAN MESIN,D-II,BAIK,84
614,PENDIDIKAN GEOGRAFI,S1,UNGGUL,3186
615,MAGISTER HUKUM BISNIS DAN KENEGARAAN,S2,A,2685
616,MANAJEMEN,S1,B,3047
617,POLITIK DAN PEMERINTAHAN,S1,A,2685
618,PENDIDIKAN KIMIA,S1,A,3793
619,ILMU ADMINISTRASI NEGARA,S1,BAIK,3981
620,KETATALAKSANAAN PELAYARAN NIAGA DAN KEPELABUHAN,D-III,B,3808
621,PETERNAKAN,S1,BAIK SEKALI,519
622,DESAIN GRAFIS,S1,BAIK,3780
623,PENDIDIKAN PROFESI GURU,PROFESI,A,1895
624,AGRIBISNIS,S1,BAIK,2160
625,PENDIDIKAN FISIKA,S1,BAIK SEKALI,623
626,PENDIDIKAN BAHASA INGGRIS,S1,B,597
627,PEMANFAATAN SUMBER DAYA PERIKANAN,S1,BAIK,3690
628,AKUNTANSI,D-III,TIDAK TERAKREDITASI,747
629,TEKNIK ELEKTRONIKA,D-III,TIDAK TERAKREDITASI,3963
630,PENDIDIKAN TEOLOGI,S1,A,1218
631,DHARMA ACARYA,S2,BAIK SEKALI,819
632,HUKUM,S2,B,2022
633,PENDIDIKAN FISIKA,S1,BAIK SEKALI,1102
634,TEKNIK ELEKTRO,S2,BAIK SEKALI,3234
635,PENDIDIKAN IPA,S1,BAIK,3273
636,SOSIOLOGI AGAMA,S1,B,3582
637,TASAWUF DAN PSIKOTERAPI,S1,A,319
638,HUKUM KELUARGA,S2,B,3513
639,BIMBINGAN DAN KONSELING PENDIDIKAN ISLAM,S2,B,3513
640,HUKUM TATANEGARA,S1,B,3007
641,PENDIDIKAN AGAMA ISLAM,S1,A,955
642,PENDIDIKAN AGAMA ISLAM,S1,B,2734
643,SEJARAH PERADABAN ISLAM,S1,B,1100
644,BIMBINGAN DAN KONSELING ISLAM,S1,B,3488
645,BAHASA DAN SASTRA ARAB,S1,A,2177
646,PENDIDIKAN BAHASA ARAB,S2,B,3272
647,PASTORAL KONSELING,S1,BAIK,1829
648,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,BAIK,1147
649,HUKUM,S1,B,2098
650,TEKNOLOGI INDUSTRI PERTANIAN,S1,B,2389
651,PSIKOLOGI,S1,A,3196
652,PSIKOLOGI,S1,B,2305
653,TEKNIK ELEKTRO,S1,B,2305
654,AKUNTANSI,D-III,B,389
655,KOMPUTERISASI AKUNTANSI,D-III,B,389
656,HIDRO OSEANOGRAFI,D-III,B,3279
657,HIDROGRAFI,S1,B,3279
658,TEKNIK MANAJEMEN INDUSTRI,S1,B,3279
659,ANALISIS SISTEM DAN RISET OPERASI,S2,B,3279
660,AKUNTANSI,S1,B,3915
661,TEKNIK LINGKUNGAN,S1,B,585
662,AGROTEKNOLOGI,S1,B,2659
663,ILMU HUKUM,S1,B,2659
664,TEKNIK SIPIL,D-III,A,2198
665,TEKNIK LISTRIK,D-III,B,1895
666,PENDIDIKAN KIMIA,S1,A,2589
667,ILMU HUKUM,S1,B,67
668,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,B,3294
669,PENDIDIKAN TEKNOLOGI INFORMASI DAN KOMUNIKASI,S1,B,67
670,HUKUM EKONOMI SYARI`AH,S1,B,2985
671,DHARMA ACARYA,S1,B,476
672,AKUNTANSI,S1,B,2000
673,TEKNIK KESELAMATAN OTOMOTIF,D-IV,B,1638
674,TEKNOLOGI HASIL PERTANIAN,S1,B,1818
675,PSIKOLOGI,S1,B,292
676,AKUNTANSI,S1,B,1561
677,AKUNTANSI,S1,B,3243
678,MANAJEMEN,S1,B,1978
679,MANAJEMEN,S1,B,1975
680,FILSAFAT AGAMA KRISTEN,S1,A,1103
681,TEKNOLOGI INDUSTRI PERTANIAN,S1,B,3835
682,MANAJEMEN,S1,B,2886
683,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,B,1858
684,ILMU KOMUNIKASI,S1,B,950
685,BAHASA JEPANG,D-III,B,2354
686,ILMU HUKUM,S1,B,2606
687,ARSITEKTUR,S2,A,2496
688,PENDIDIKAN GURU SEKOLAH DASAR,S1,B,261
689,PENDIDIKAN MATEMATIKA,S1,B,120
690,PENGELOLAAN AGRIBISNIS,D-IV,B,2551
691,TATA AIR PERTANIAN,D-III,B,2551
692,TEKNOLOGI PANGAN,D-III,B,2551
693,MANAJEMEN,S1,B,2860
694,ILMU HUKUM,S1,A,1102
695,BIMBINGAN DAN KONSELING,S1,B,3294
696,SASTRA INDONESIA,S1,A,2742
697,PENDIDIKAN BAHASA ARAB,S1,A,3793
698,PENDIDIKAN BAHASA,S2,B,3297
699,TEKNOLOGI PENDIDIKAN,S2,B,3297
700,PSIKOLOGI,S1,B,979
701,SASTRA INDONESIA,S1,B,387
702,PSIKOLOGI,S1,B,1152
703,KRIMINOLOGI,S1,B,1152
704,ILMU SOSIATRI,S1,B,3017
705,PENDIDIKAN SEJARAH,S1,B,58
706,MANAJEMEN,S1,B,3213
707,PENDIDIKAN OLAH RAGA,S1,C,3704
708,HUKUM EKONOMI SYARI`AH,S2,B,3513
709,ILMU HUKUM,S1,B,2182
710,PENDIDIKAN SEJARAH,S1,B,2906
711,ILMU HUKUM,S1,B,2906
712,PENDIDIKAN BIOLOGI,S1,B,3506
713,MANAJEMEN,S1,B,2989
714,TEKNOLOGI MEKANISASI PERTANIAN,D-III,B,2551
715,HUKUM,S1,A,3294
716,PENDIDIKAN JASMANI,S1,B,3294
717,PERBANKAN SYARIAH,S1,B,494
718,HUKUM,S1,B,3407
719,HUKUM,S1,BAIK,1147
720,PROFESI ARSITEK,PROFESI,UNGGUL,2682
721,EKOWISATA,D-III,BAIK,2221
722,BIMBINGAN PENYULUHAN ISLAM,S1,A,2177
723,PENDIDIKAN BAHASA ARAB,S1,A,2069
724,PENDIDIKAN AGAMA ISLAM,S1,B,3459
725,MANAJEMEN PENDIDIKAN ISLAM,S2,B,2890
726,ILMU AL-QUR'AN DANTAFSIR,S1,B,3573
727,INFORMATIKA,S1,BAIK,3932
728,TADRIS MATEMATIKA,S1,BAIK,1463
729,AGRIBISNIS,S1,B,3047
730,SISTEM INFORMASI,S1,B,954
731,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,B,2860
732,ANALISIS KIMIA,D-II,BAIK,84
733,BIMBINGAN DAN KONSELING ISLAM,S1,B,2237
734,KOMUNIKASI DAN PENYIARAN ISLAM,S2,B,1611
735,TEOLOGI,S1,BAIK,2882
736,MANAJEMEN PERENCANAAN DAN PEMASARAN PARIWISATA,D-III,UNGGUL,3079
737,SEKRETARI,D-III,BAIK,3700
738,PENDIDIKAN MATEMATIKA,S1,B,3269
739,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,B,3269
740,ILMU ADMINISTRASI NEGARA,S1,A,957
741,HUKUM,S1,B,254
742,HUKUM PIDANA ISLAM,S1,B,3440
743,PSIKOLOGI,S2,B,2030
744,ILMU HUKUM,S1,B,2918
745,TEKNIK ELEKTRO,S1,B,3279
746,TEKNOLOGI PRODUKSI BENIH DAN PAKAN IKAN,D-III,B,2079
747,PENGUJIAN KENDARAAN BERMOTOR,D-III,B,1638
748,MANAJEMEN KESELAMATAN TRANSPORTASI JALAN,D-IV,B,1638
749,KIMIA,S1,A,2049
750,MANAJEMEN INFORMATIKA,D-III,B,3212
751,AKUNTANSI,S2,B,347
752,PENDIDIKAN MATEMATIKA,S1,B,2589
753,MANAJEMEN,S1,B,3737
754,PENDIDIKAN OLAHRAGA DAN KESEHATAN,S1,B,1102
755,ILMU HUKUM,S3,B,2680
756,BUDI DAYA TERNAK,D-III,A,2551
757,TEKNIK MESIN,D-III,B,3234
758,HUKUM,S1,B,2926
759,ILMU EKONOMI,S2,B,2659
760,PENDIDIKAN FISIKA,S1,A,2589
761,MANAJEMEN,S1,B,1612
762,ILMU PERPUSTAKAAN,S1,B,387
763,TEOLOGI,S1,B,1961
764,SENI PEDALANGAN,S1,A,3795
765,TEKNIK INFORMATIKA,S1,B,2069
766,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,2764
767,ILMU ADMINISTRASI,S2,B,2929
768,PENDIDIKAN MATEMATIKA,S1,UNGGUL,1163
769,KEUANGAN DAN PERBANKAN,D-III,BAIK,2692
770,PENDIDIKAN ISLAM ANAK USIA DINI,S1,B,3513
771,SOSIOLOGI AGAMA,S1,A,2048
772,PENDIDIKAN ISLAM ANAK USIA DINI,S1,B,939
773,ILMU AL-QUR'AN DAN TAFSIR,S2,B,1623
774,PENDIDIKAN AGAMA ISLAM,S1,B,3148
775,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S2,B,179
776,EKONOMI SYARIAH,S1,A,3463
777,HUKUM KELUARGA,S2,B,1600
778,MANAJEMEN PENDIDIKAN ISLAM,S2,B,304
779,TADRIS IPA,S1,BAIK,3488
780,AKUNTANSI,S2,B,950
781,PENDIDIKAN AGAMA ISLAM,S2,B,2122
782,MANAJEMEN INFORMATIKA,D-I,B,3732
783,ILMU KOMUNIKASI,S2,A,2665
784,EKONOMI PEMBANGUNAN,S1,B,749
785,ILMU ADMINISTRASI,S2,B,2650
786,EKONOMI SYARI`AH,S1,B,2022
787,PETERNAKAN,S1,B,3243
788,PETERNAKAN,S1,B,1816
789,PERBANKAN SYARIAH,S1,B,604
790,PENDIDIKAN BAHASA ARAB,S1,B,644
791,PENDIDIKAN BAHASA ARAB,S1,A,2177
792,ILMU POLITIK,S1,B,1949
793,EKONOMI SYARIAH,S1,B,3702
794,BIOLOGI,S1,B,3013
795,AKUNTANSI,S2,BAIK,1683
796,PENDIDIKAN BAHASA BALI,S1,BAIK,3244
797,DESAIN PRODUK,S1,BAIK,1724
798,PSIKOLOGI,S1,B,2354
799,KOMPUTER DAN SISTEM INFORMASI,D-III,B,2685
800,AGROINDUSTRI,D-III,B,2685
801,MANAJEMEN PENDIDIKAN,S2,A,547
802,MANAJEMEN,S1,B,2260
803,MANAJEMEN,S1,B,1261
804,PENDIDIKAN BIOLOGI,S1,B,684
805,AKUNTANSI,S1,B,3006
806,ILMU HUKUM,S2,B,3250
807,PENDIDIKAN BIOLOGI,S1,B,387
808,TEKNIK ELEKTRO,S1,B,387
809,TEKNOLOGI MESIN,D-III,B,3050
810,PENDIDIKAN ISLAM ANAK USIA DINI,S1,B,2017
811,ILMU PERPUSTAKAAN DAN INFORMASI ISLAM,S1,B,3513
812,PENDIDIKAN AGAMA ISLAM,S1,B,908
813,MANAJEMEN DAKWAH,S1,B,3573
814,HUKUM KELUARGA,S1,B,2289
815,EKONOMI ISLAM,S1,BAIK,2023
816,AGRIBISNIS,S1,BAIK,3683
817,BIOTEKNOLOGI,S1,BAIK,1801
818,PRAMUWISATA BUDAYA DAN KEAGAMAAN,S1,BAIK,3612
819,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,3975
820,PENDIDIKAN BIOLOGI,S1,BAIK,3787
821,BAHASA MANDARIN,S1,BAIK,1485
822,PERIKANAN TANGKAP,D-III,BAIK,2731
823,PENDIDIKAN LUAR SEKOLAH,S2,BAIK SEKALI,2659
824,AGROTEKNOLOGI,S2,BAIK,3884
825,NAUTIKA,D-III,BAIK,3443
826,PERHOTELAN,D-III,B,1768
827,PERHOTELAN,D-III,B,2661
828,PERENCANAAN WILAYAH DAN KOTA,D-III,A,2649
829,ILMU HUKUM,S1,B,1576
830,MANAJEMEN PENDIDIKAN ISLAM,S1,B,3464
831,TEKNIK INFORMATIKA,S1,B,8
832,EKONOMI SYARI'AH,S1,A,2048
833,PSIKOLOGI,S1,B,3124
834,MANAJEMEN,S1,B,743
835,MANAJEMEN,S1,B,609
836,MANAJEMEN,S2,B,957
837,PENDIDIKAN BAHASA ARAB,S2,B,1611
838,AKUNTANSI,D-III,B,1102
839,AGRIBISNIS HORTIKULTURA,D-IV,BAIK,3406
840,BIOLOGI,S1,BAIK,647
841,HUKUM KELUARGA ISLAM,S1,B,3589
842,PROFESI INSINYUR,PROFESI,B,3085
843,PROFESI AKUNTAN,PROFESI,B,226
844,ILMU PEMERINTAHAN,S1,B,391
845,EKONOMI SYARI'AH,S1,B,589
846,EKONOMI PEMBANGUNAN,S1,A,2155
847,HUKUM TATANEGARA,S1,B,955
848,PENDIDIKAN BAHASA ARAB,S1,B,3440
849,ILMU ADMINISTRASI NIAGA,S1,B,298
850,AKUNTANSI,S1,B,347
851,OTOMASI SISTEM INSTRUMENTASI,D-III,A,2121
852,TEKNIK INFORMATIKA,S1,B,386
853,KEHUTANAN,S1,B,3575
854,PERBANKAN SYARIAH,S1,B,2660
855,PENERANGAN AGAMA HINDU,S1,BAIK,824
856,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,3892
857,EKOWISATA,D-III,BAIK,2658
858,HUKUM KELUARGA ISLAM,S1,UNGGUL,2825
859,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,3549
860,TATA BOGA,D-III,BAIK SEKALI,1789
861,PERENCANAAN WILAYAH DAN KOTA,S1,BAIK,667
862,MESIN OTOMOTIF,D-III,BAIK SEKALI,3228
863,PENDIDIKAN FISIKA,S1,BAIK,3975
864,PENDIDIKAN BIOLOGI,S1,BAIK,2238
865,AKUAKULTUR,S1,BAIK,2155
866,PENDIDIKAN FISIKA,S1,BAIK,3787
867,TEKNIK INFORMATIKA,S1,BAIK,1367
868,PENDIDIKAN MATEMATIKA,S1,BAIK,2953
869,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,1675
870,PENDIDIKAN FISIKA,S1,BAIK,3510
871,ILMU EKONOMI,S1,BAIK,3283
872,NUSTRISI DAN TEKNOLOGI PAKAN TERNAK,S1,BAIK,3174
873,PENDIDIKAN BAHASA ARAB,S1,BAIK,1152
874,ARSITEKTUR,S1,BAIK,1815
875,PENDIDIKAN MUSIK,S1,B,3324
876,MULTI MEDIA,D-III,A,3142
877,HUKUM,S1,B,3047
878,MANAJEMEN,S1,BAIK,1106
879,PENDIDIKAN MATEMATIKA,S1,BAIK,3256
880,BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK,S1,BAIK,2666
881,PENDIDIKAN MATEMATIKA,S1,BAIK,842
882,PENCIPTAAN DAN PENGKAJIAN SENI,S2,B,3811
883,TEKNOLOGI HASIL PERIKANAN,S1,BAIK,2707
884,ILMU ARSITEKTUR DAN PERKOTAAN,S3,BAIK,2646
885,PENDIDIKAN MATEMATIKA,S1,BAIK,2275
886,PENDIDIKAN IPA,S1,BAIK SEKALI,1163
887,MISIOLOGI,S1,BAIK,3097
888,AKUNTANSI,S1,B,3174
889,PENDIDIKAN AGAMA HINDU,S2,BAIK SEKALI,3084
890,ILMU AL-QUR'AN DAN TAFSIR,S1,B,3436
891,AKUNTANSI SYARI'AH,S1,B,1951
892,ILMU HUKUM,S2,B,3297
893,AGROTEKNOLOGI,S1,BAIK,3683
894,PERANCANGAN MANUFAKTUR,D-IV,BAIK,2433
895,PENDIDIKAN TEKNIK OTOMOTIF,S1,BAIK SEKALI,3283
896,ILMU HUKUM,S3,BAIK SEKALI,3959
897,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,2456
898,MANAJEMEN PEMASARAN,D-III,BAIK,3684
899,PERHOTELAN,D-III,BAIK,226
900,PENDIDIKAN LUAR BIASA,S1,BAIK,3981
901,PENDIDIKAN BAHASA ARAB,S1,B,3466
902,TEKNIK KELAUTAN,S1,BAIK,3763
903,MANAJEMEN,S2,B,1155
904,PENDIDIKAN MATEMATIKA,S1,B,3036
905,KEUANGAN DAN PERBANKAN,D-III,BAIK,1308
906,GIZI,D-III,C,1372
907,KEBIDANAN,D-III,BAIK,2131
908,KEBIDANAN,D-III,B,299
909,KEBIDANAN,D-III,B,1164
910,KEBIDANAN,D-III,B,2243
911,KEPERAWATAN,D-III,C,1460
912,KOMUNIKASI DAN PENYIARAN ISLAM,S1,B,131
913,KEPERAWATAN,D-III,C,117
914,KEPERAWATAN,D-III,B,1880
915,KEPERAWATAN,D-III,B,3985
916,ILMU PEMERINTAHAN,S1,B,880
917,ADMINISTRASI RUMAH SAKIT,S1,B,2141
918,GIZI,S1,C,2141
919,KESEHATAN MASYARAKAT,S1,B,2141
920,KESEHATAN LINGKUNGAN,S1,B,3055
921,ADMINISTRASI RUMAH SAKIT,S1,C,3055
922,KEPERAWATAN,S1,B,1969
923,NERS,-,B,1969
924,ANALIS KESEHATAN,D-III,B,1946
925,GIZI,S1,C,2819
926,KEBIDANAN,D-III,B,2819
927,ADMINISTRASI KESEHATAN,S1,C,3280
928,KEBIDANAN,S1,C,3280
929,BIDAN,-,C,3280
930,KEBIDANAN,D-III,B,3280
931,ADMINISTRASI RUMAH SAKIT,S1,C,3280
932,KESELAMATAN DAN KESEHATAN KERJA,-,C,3280
933,GIZI,S1,C,3280
934,MANAJEMEN TRANSPORTASI,S2,A,3504
935,KEBIDANAN,D-III,B,1248
936,KEPERAWATAN,D-III,B,1248
937,KEBIDANAN,D-III,B,255
938,DESAIN BUSANA,D-III,B,2398
939,KEBIDANAN,D-III,BAIK SEKALI,3844
940,FARMASI,D-III,B,3894
941,ANALIS KESEHATAN,D-III,B,3894
942,REKAM MEDIS DAN INFORMASI KESEHATAN,D-III,C,2431
943,KEBIDANAN,D-III,BAIK SEKALI,2067
944,SENI KULINER,D-III,B,2398
945,TEKNOLOGI HASIL PERTANIAN,S1,BAIK,2238
946,PSIKOLOGI,S1,B,3274
947,TEKNOLOGI HASIL PERIKANAN,S1,B,3124
948,AKUNTANSI,S1,B,309
949,EKONOMI SYARIAH,S1,B,3533
950,MANAJEMEN TRANSPORTASI UDARA,D-IV,B,3846
951,TEOLOGI,S1,B,2522
952,RADIOLOGI,D-III,C,3733
953,FARMASI,D-III,C,3733
954,GIZI,D-III,C,3733
955,FARMASI,D-III,C,2050
956,FISIOTERAPI,D-III,C,2050
957,REKAM MEDIK DAN INFORMASI KESEHATAN,D-III,A,2050
958,ANALIS KESEHATAN,D-III,B,2050
959,FARMASI,D-III,B,3456
960,FISIOTERAPI,D-III,B,3456
961,ANALIS KESEHATAN,D-III,B,1805
962,ADMINISTRASI BISNIS TERAPAN,D-IV,A,2097
963,TEKNIK INFORMATIKA,S1,B,410
964,ILMU KEPERAWATAN,S1,B,3107
965,NERS,PROFESI,B,3107
966,KEBIDANAN,D-III,B,2641
967,KESEHATAN MASYARAKAT,S1,B,3293
968,FISIOTERAPI,D-III,C,1379
969,HUKUM KELUARGA,S1,B,3459
970,FARMASI,D-III,C,2826
971,ILMU GIZI,S1,B,2826
972,KEPERAWATAN,D-III,C,2813
973,NERS,PROFESI,C,2813
974,KEPERAWATAN,D-III,B,3696
975,KEBIDANAN,D-III,B,3696
976,KEBIDANAN,D-III,B,1084
977,KESEHATAN MASYARAKAT,S1,C,821
978,HIGIENE PERUSAHAAN KESEHATAN DAN KESELAMATAN KERJA,D-III,B,2281
979,KEBIDANAN,D-IV,B,3639
980,KEBIDANAN,D-III,B,166
981,ILMU KESEHATAN MASYARAKAT,S1,C,2573
982,FARMASI,D-III,C,2573
983,TEKNOLOGI LABORATORIUM MEDIS,D-III,B,72
984,ANALIS KESEHATAN,D-III,C,3315
985,GIZI,S1,B,3303
986,FARMASI,D-III,B,1981
987,ILMU KEPERAWATAN,S1,A,1874
988,NERS,PROFESI,A,1874
989,KEPERAWATAN,D-III,B,2078
990,KEBIDANAN,D-III,B,2078
991,KEBIDANAN,D-III,B,3045
992,KEDOKTERAN HEWAN,S1,A,2121
993,PENDIDIKAN PROFESI DOKTER HEWAN,PROFESI,A,2121
994,TEKNIK GIGI,D-III,A,2121
995,KESEHATAN MASYARAKAT,S1,B,880
996,ILMU KEPERAWATAN,S1,B,844
997,NERS,PROFESI,B,844
998,KEBIDANAN,D-III,A,844
999,KEBIDANAN,D-III,B,2898
1000,FISIOTERAPI,S1,B,719
1001,MANAJEMEN INFORMASI KESEHATAN,S1,B,719
1002,KEBIDANAN,D-III,BAIK,2953
1003,KEPERAWATAN,S1,B,2481
1004,NERS,PROFESI,B,2481
1005,KEPERAWATAN,D-III,A,2481
1006,KEBIDANAN,D-IV,BAIK,2642
1007,ILMU FARMASI,S3,A,2685
1008,ILMU FARMASI,S2,A,2685
1009,REKAM MEDIS DAN INFORMASI KESEHATAN,D-III,A,2685
1010,NERS,PROFESI,B,2459
1011,ILMU KEPERAWATAN,S1,B,3311
1012,NERS,PROFESI,B,3311
1013,ILMU KESEHATAN MASYARAKAT,S3,A,2666
1014,ILMU FARMASI,S3,B,2666
1015,KEBIDANAN,D-III,BAIK,800
1016,KESEHATAN MASYARAKAT,S2,B,2620
1017,FARMASI,S1,UNGGUL,2665
1018,APOTEKER,PROFESI,UNGGUL,2665
1019,KESEHATAN MASYARAKAT,S1,B,3892
1020,GIZI,S1,B,3892
1021,ILMU KEPERAWATAN,S1,B,3531
1022,PROMOSI KESEHATAN,D-IV,B,616
1023,GIZI,S1,B,616
1024,KEPERAWATAN,D-III,A,616
1025,KEBIDANAN,D-III,B,671
1026,KESEHATAN MASYARAKAT,S2,B,3229
1027,ILMU GIZI,S1,B,2305
1028,ILMU KEPERAWATAN,S1,B,2305
1029,NERS,PROFESI,B,2305
1030,KESEHATAN LINGKUNGAN,D-III,B,1694
1031,KEPERAWATAN,S1,B,621
1032,NERS,PROFESI,B,621
1033,KEDOKTERAN FISIK DAN REHABILITASI,SPESIALIS,B,2160
1034,ANALIS KESEHATAN,D-III,A,900
1035,KEBIDANAN,D-III,A,2144
1036,MANAJEMEN INFORMASI KESEHATAN,S1,C,2258
1037,ILMU KESEHATAN MASYARAKAT,S1,C,67
1038,KEPERAWATAN K. PANGANDARAN,S1,B,2074
1039,ILMU KEPERAWATAN,S1,BAIK SEKALI,2024
1040,NERS,PROFESI,BAIK SEKALI,2024
1041,GIZI,S1,B,1958
1042,GIZI,D-III,B,1958
1043,TEKNOLOGI LABORATORIUM MEDIS,D-IV,B,1958
1044,TEKNOLOGI LABORATORIUM MEDIS,D-III,B,1958
1045,PENDIDIKAN DOKTER,S1,A,1683
1046,DOKTER,PROFESI,A,1683
1047,KEBIDANAN,D-III,B,1705
1048,ILMU GIZI,S1,B,3118
1049,ILMU KESEHATAN ANAK,SPESIALIS,UNGGUL,3217
