average_semester_fee,student_amount,lecturer_amount,faculty,edu_level,accreditation,body_type,province,campus_accreditation,klaster
8902000.0,8625.0,8625.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS KEGURUAN DAN ILMU KEPENDIDIKAN,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS EKONOMI,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS KEGURUAN DAN ILMU KEPENDIDIKAN,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS PERIKANAN DAN ILMU KELAUTAN,S1,A,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS ILMU BUDAYA,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS ILMU BUDAYA,S1,B,SWASTA,SUMATERA BARAT,B,3
8902000.0,8625.0,8625.0,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,SUMATERA BARAT,B,3
5000000.0,4449.0,125.0,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS TEKNIK,S1,C,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS HUKUM,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,C,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,3
5000000.0,4449.0,125.0,FAKULTAS ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,3
12000000.0,1500.0,100.0,FAKULTAS EKONOMI DAN BISNIS ISLAM,S1,BAIK,SWASTA,BANTEN,BAIK,2
12000000.0,1500.0,100.0,FAKULTAS EKONOMI DAN BISNIS ISLAM,S1,BAIK,SWASTA,BANTEN,BAIK,2
12000000.0,1500.0,100.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,BANTEN,BAIK,2
12000000.0,1500.0,100.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,BANTEN,BAIK,2
12000000.0,1500.0,100.0,FAKULTAS ILMU KEPERAWATAN,S1,BAIK,SWASTA,BANTEN,BAIK,2
3750000.0,1015.0,49.0,FAKULTAS EKONOMI,S1,BAIK,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,2
3750000.0,1015.0,49.0,FAKULTAS AGAMA ISLAM,S1,B,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,2
3750000.0,1015.0,49.0,FAKULTAS EKONOMI,S1,BAIK,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,2
3750000.0,1015.0,49.0,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,BAIK,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,2
3750000.0,1015.0,49.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,2
6100000.0,6500.0,250.0,FAKULTAS EKONOMI,S1,B,SWASTA,D.K.I. JAKARTA,B,3
6100000.0,6500.0,250.0,FAKULTAS TEKNIK,S1,C,SWASTA,D.K.I. JAKARTA,B,3
6100000.0,6500.0,250.0,FAKULTAS TEKNIK,S1,C,SWASTA,D.K.I. JAKARTA,B,3
6100000.0,6500.0,250.0,FAKULTAS EKONOMI,S1,B,SWASTA,D.K.I. JAKARTA,B,3
6100000.0,6500.0,250.0,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,3
6100000.0,6500.0,250.0,FAKULTAS TEKNOLOGI KELAUTAN,S1,B,SWASTA,D.K.I. JAKARTA,B,3
6100000.0,6500.0,250.0,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,3
6100000.0,6500.0,250.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
6275000.0,1290.0,60.0,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA TENGAH,BAIK SEKALI,2
6275000.0,1290.0,60.0,FAKULTAS HUKUM,S1,BAIK,SWASTA,JAWA TENGAH,BAIK SEKALI,2
6275000.0,1290.0,60.0,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,JAWA TENGAH,BAIK SEKALI,2
6275000.0,1290.0,60.0,FAKULTAS PETERNAKAN,S1,BAIK SEKALI,SWASTA,JAWA TENGAH,BAIK SEKALI,2
6275000.0,1290.0,60.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,JAWA TENGAH,BAIK SEKALI,2
2000000.0,15672.0,381.0,FAKULTAS EKONOMI DAN BISNIS,S1,A,SWASTA,JAWA TENGAH,A,4
2000000.0,15672.0,381.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,JAWA TENGAH,A,2
2000000.0,15672.0,381.0,FAKULTAS ILMU KOMPUTER,S1,A,SWASTA,JAWA TENGAH,A,4
2000000.0,15672.0,381.0,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA TENGAH,A,3
2000000.0,15672.0,381.0,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA TENGAH,A,3
2000000.0,15672.0,381.0,FAKULTAS ILMU KOMPUTER,S1,A,SWASTA,JAWA TENGAH,A,4
2000000.0,15672.0,381.0,FAKULTAS KESEHATAN,S1,UNGGUL,SWASTA,JAWA TENGAH,A,4
2000000.0,15672.0,381.0,FAKULTAS KESEHATAN,S1,B,SWASTA,JAWA TENGAH,A,3
2000000.0,15672.0,381.0,FAKULTAS EKONOMI DAN BISNIS,S1,A,SWASTA,JAWA TENGAH,A,4
2000000.0,15672.0,381.0,FAKULTAS KESEHATAN,S1,A,SWASTA,JAWA TENGAH,A,4
2000000.0,15672.0,381.0,FAKULTAS ILMU BUDAYA,S1,A,SWASTA,JAWA TENGAH,A,4
2000000.0,15672.0,381.0,FAKULTAS ILMU KOMPUTER,S1,A,SWASTA,JAWA TENGAH,A,4
11000000.0,1500.0,84.0,FAKULTAS EKONOMI DAN BISNIS,S1,BAIK,SWASTA,JAWA TIMUR,BAIK SEKALI,2
11000000.0,1500.0,84.0,FAKULTAS DESAIN DAN INDUSTRI KREATIF,S1,UNGGUL,SWASTA,JAWA TIMUR,BAIK SEKALI,2
11000000.0,1500.0,84.0,FAKULTAS DESAIN DAN INDUSTRI KREATIF,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
11000000.0,1500.0,84.0,FAKULTAS TEKNOLOGI DAN INFORMATIKA,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,2
11000000.0,1500.0,84.0,FAKULTAS TEKNOLOGI DAN INFORMATIKA,S1,UNGGUL,SWASTA,JAWA TIMUR,BAIK SEKALI,2
9612500.0,3491.0,354.0,FAKULTAS EKONOMI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
9612500.0,3491.0,354.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
9612500.0,3491.0,354.0,FAKULTAS HUKUM,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
9612500.0,3491.0,354.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
9612500.0,3491.0,354.0,FAKULTAS EKONOMI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
9612500.0,3491.0,354.0,FAKULTAS TEKNOLOGI KEDIRGANTARAAN,S1,B,SWASTA,D.K.I. JAKARTA,B,3
9612500.0,3491.0,354.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
5400000.0,6507.0,241.0,"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",S1,UNGGUL,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS AGAMA ISLAM DAN PENDIDIKAN GURU,S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS HUKUM,S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,"FAKULTAS ILMU SOSIAL, ILMU POLITIK DAN ILMU KOMPUTER",S1,BAIK,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS ILMU PANGAN HALAL,S1,B,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS PERTANIAN,S1,A,SWASTA,JAWA BARAT,B,3
5400000.0,6507.0,241.0,FAKULTAS ILMU PANGAN HALAL,S1,B,SWASTA,JAWA BARAT,B,3
8760000.0,8481.0,238.0,ILMU ADMINISTRASI,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,EKONOMI DAN BISNIS,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,PERTANIAN,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,EKONOMI DAN BISNIS,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,TEKNIK,S1,BAIK,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,HUKUM,S1,UNGGUL,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,EKONOMI DAN BISNIS,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,PERTANIAN,S1,UNGGUL,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,SASTRA,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,SASTRA,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,TEKNIK,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
8760000.0,8481.0,238.0,PERTANIAN,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,2
9350000.0,2306.0,87.0,EKONOMI DAN BISNIS,S1,BAIK,SWASTA,JAWA TIMUR,BAIK SEKALI,2
9350000.0,2306.0,87.0,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
9350000.0,2306.0,87.0,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
9350000.0,2306.0,87.0,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,2
9350000.0,2306.0,87.0,EKONOMI DAN BISNIS,S1,BAIK,SWASTA,JAWA TIMUR,BAIK SEKALI,2
15512500.0,15749.0,592.0,FAKULTAS EKONOMI DAN BISNIS,S1,A,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU-ILMU KESEHATAN,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS EKONOMI DAN BISNIS,S1,A,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS DESAIN DAN INDUSTRI KREATIF,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS DESAIN DAN INDUSTRI KREATIF,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS DESAIN DAN INDUSTRI KREATIF,S1,A,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU-ILMU KESEHATAN,S1,C,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS FISIOTERAPI,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU-ILMU KESEHATAN,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS HUKUM,S1,A,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU KOMPUTER,S1,A,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU KOMUNIKASI,S1,A,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU-ILMU KESEHATAN,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU-ILMU KESEHATAN,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU KOMUNIKASI,S1,A,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS TEKNIK,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS PSIKOLOGI,S1,B,SWASTA,D.K.I. JAKARTA,B,3
15512500.0,15749.0,592.0,FAKULTAS ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,3
6000000.0,2255.0,118.0,FAKULTAS EKONOMI & BISNIS,S1,UNGGUL,SWASTA,JAWA TIMUR,B,2
6000000.0,2255.0,118.0,FAKULTAS EKONOMI & BISNIS,S1,BAIK,SWASTA,JAWA TIMUR,B,2
6000000.0,2255.0,118.0,FAKULTAS TEKNIK & INFORMATIKA,S1,B,SWASTA,JAWA TIMUR,B,3
6000000.0,2255.0,118.0,FAKULTAS ILMU SOSIAL & BUDAYA,S1,BAIK,SWASTA,JAWA TIMUR,B,2
6000000.0,2255.0,118.0,FAKULTAS TEKNIK & INFORMATIKA,S1,BAIK,SWASTA,JAWA TIMUR,B,2
6000000.0,2255.0,118.0,FAKULTAS EKONOMI & BISNIS,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,B,2
6000000.0,2255.0,118.0,FAKULTAS ILMU SOSIAL & BUDAYA,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,B,2
6000000.0,2255.0,118.0,FAKULTAS TEKNIK & INFORMATIKA,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,B,2
2125000.0,6864.0,249.0,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS ILMU KESEHATAN,S1,C,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,C,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS TEKNIK,S1,BAIK,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,B,SWASTA,JAWA BARAT,B,3
2125000.0,6864.0,249.0,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,3
8050000.0,37611.0,37611.0,FAKULTAS EKONOMI,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,B,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS EKONOMI,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS PSIKOLOGI,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS SASTRA,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,S1,A,SWASTA,JAWA BARAT,A,1
8050000.0,37611.0,37611.0,FAKULTAS ILMU KOMPUTER DAN TEKNOLOGI INFORMASI,S1,A,SWASTA,JAWA BARAT,A,1
2400000.0,1503.0,65.0,FAKULTAS PERTANIAN,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,2
2400000.0,1503.0,65.0,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,2
2400000.0,1503.0,65.0,FAKULTAS HUKUM,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,2
2400000.0,1503.0,65.0,FAKULTAS PERIKANAN,S1,BAIK,SWASTA,NUSA TENGGARA BARAT,BAIK,2
73450000.0,5376.0,327.0,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,UNGGUL,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,S1,UNGGUL,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS TEKNIK DAN ILMU KELAUTAN,S1,B,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS KEDOKTERAN,S1,B,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS HUKUM,S1,B,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS KEDOKTERAN,S1,B,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS KEDOKTERAN GIGI,S1,A,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS TEKNIK DAN ILMU KELAUTAN,S1,B,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS TEKNIK DAN ILMU KELAUTAN,S1,B,SWASTA,JAWA TIMUR,B,0
73450000.0,5376.0,327.0,FAKULTAS PSIKOLOGI,S1,B,SWASTA,JAWA TIMUR,B,0
10655000.0,1842.0,108.0,EKONOMI DAN BISNIS,S1,UNGGUL,SWASTA,JAWA TIMUR,A,2
10655000.0,1842.0,108.0,EKONOMI DAN BISNIS,S1,UNGGUL,SWASTA,JAWA TIMUR,A,2
3500000.0,14690.0,363.0,FAKULTAS PERTANIAN,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS PERTANIAN,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS EKONOMI,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS EKONOMI,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS TEKNIK,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS HUKUM,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS KEDOKTERAN,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS EKONOMI,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS TEKNIK,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS PERTANIAN,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS PETERNAKAN,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS BAHASA DAN SENI,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS BAHASA DAN SENI,S1,B,SWASTA,SUMATERA UTARA,B,3
3500000.0,14690.0,363.0,FAKULTAS TEKNIK,S1,B,SWASTA,SUMATERA UTARA,B,3
6000000.0,2971.0,175.0,ILMU KESEHATAN,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,EKONOMI DAN BISNIS,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,ILMU KESEHATAN,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,HUKUM,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,ILMU KOMUNIKASI,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK,2
6000000.0,2971.0,175.0,ILMU KESEHATAN,S1,UNGGUL,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,EKONOMI DAN BISNIS,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,3
6000000.0,2971.0,175.0,PSIKOLOGI,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,3
10850000.0,7253.0,480.0,FAKULTAS FARMASI,S1,BAIK,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,FAKULTAS HUKUM,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,FAKULTAS PERTANIAN,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
10850000.0,7253.0,480.0,FAKULTAS KEPERAWATAN,S1,BAIK,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,FAKULTAS KESEHATAN MASYARAKAT,S1,BAIK SEKALI,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,BAIK,SWASTA,SULAWESI SELATAN,BAIK SEKALI,2
10850000.0,7253.0,480.0,FAKULTAS PSIKOLOGI,S1,B,SWASTA,SULAWESI SELATAN,BAIK SEKALI,3
4575000.0,35905.0,911.0,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,3
4575000.0,35905.0,911.0,FAKULTAS MATEMATIKA DAN IPA,S1,B,SWASTA,D.K.I. JAKARTA,B,3
4575000.0,35905.0,911.0,FAKULTAS BAHASA DAN SENI,S1,A,SWASTA,D.K.I. JAKARTA,B,4
4575000.0,35905.0,911.0,FAKULTAS ILMU PENDIDIKAN DAN PENGETAHUAN SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,B,3
4575000.0,35905.0,911.0,FAKULTAS MATEMATIKA DAN IPA,S1,A,SWASTA,D.K.I. JAKARTA,B,4
4575000.0,35905.0,911.0,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,3
4575000.0,35905.0,911.0,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,3
4575000.0,35905.0,911.0,FAKULTAS MATEMATIKA DAN IPA,S1,B,SWASTA,D.K.I. JAKARTA,B,3
7000000.0,2197.0,97.0,FAKULTAS EKONOMI DAN BISNIS,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,2
7000000.0,2197.0,97.0,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,S1,B,SWASTA,JAWA TIMUR,BAIK SEKALI,2
7000000.0,2197.0,97.0,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,2
7000000.0,2197.0,97.0,FAKULTAS TEKNOLOGI INDUSTRI DAN AGROINDUSTRI,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,2
7000000.0,2197.0,97.0,FAKULTAS EKONOMI DAN BISNIS,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,2
7000000.0,2197.0,97.0,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,S1,C,SWASTA,JAWA TIMUR,BAIK SEKALI,2
6000000.0,7901.0,254.0,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA BARAT,B,3
6000000.0,7901.0,254.0,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,3
6000000.0,7901.0,254.0,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,B,3
6000000.0,7901.0,254.0,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA BARAT,B,3
