average_semester_fee,student_amount,lecturer_amount,institution_name,faculty,edu_level,accreditation,body_type,province,campus_accreditation,klaster
5850000.0,866.0,50.0,SEKOLAH TINGGI ILMU KESEHATAN MAHARDIKA CIREBON,SARJANA,S1,BAIK SEKALI,SWASTA,JAWA BARAT,BAIK,3
11400000.0,1005.0,48.0,SEKOLAH TINGGI ILMU KESEHATAN PERTAMEDIKA,ILMU KESEHATAN,S1,B,SWASTA,D.K.I. JAKARTA,B,2
11400000.0,1005.0,48.0,SEKOLAH TINGGI ILMU KESEHATAN PERTAMEDIKA,ILMU KESEHATAN,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,2
9000000.0,533.0,28.0,SEKOLAH TINGGI ILMU KESEHATAN RS HUSADA,SARJANA,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK,3
9000000.0,533.0,28.0,SEKOLAH TINGGI ILMU KESEHATAN RS HUSADA,SARJANA,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
9000000.0,533.0,28.0,SEKOLAH TINGGI ILMU KESEHATAN RS HUSADA,SARJANA,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK,2
16200000.0,525.0,37.0,SEKOLAH TINGGI ILMU KESEHATAN SINT CAROLUS,SARJANA,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,2
16200000.0,525.0,37.0,SEKOLAH TINGGI ILMU KESEHATAN SINT CAROLUS,SARJANA,S1,BAIK,SWASTA,D.K.I. JAKARTA,B,2
16200000.0,525.0,37.0,SEKOLAH TINGGI ILMU KESEHATAN SINT CAROLUS,SARJANA,S1,A,SWASTA,D.K.I. JAKARTA,B,2
5000000.0,170.0,20.0,SEKOLAH TINGGI ILMU KESEHATAN SISMADI,KEPERAWATAN,S1,BAIK,SWASTA,JAWA BARAT,BAIK,3
5500000.0,229.0,22.0,SEKOLAH TINGGI ILMU KESEHATAN WILLIAM BOOTH,SARJANA,S1,BAIK SEKALI,SWASTA,JAWA TIMUR,BAIK SEKALI,3
6000000.0,342.0,43.0,SEKOLAH TINGGI ILMU KOMPUTER POLTEK CIREBON,SARJANA,S1,B,SWASTA,JAWA BARAT,BAIK,2
6000000.0,342.0,43.0,SEKOLAH TINGGI ILMU KOMPUTER POLTEK CIREBON,SARJANA,S1,BAIK,SWASTA,JAWA BARAT,BAIK,3
1500000.0,493.0,41.0,SEKOLAH TINGGI ILMU MANAJEMEN BUDI BAKTI,SARJANA,S1,BAIK,SWASTA,JAWA BARAT,BAIK,3
8000000.0,523.0,28.0,SEKOLAH TINGGI MANAJEMEN ASURANSI TRISAKTI,MANAJEMEN ASURANSI,S1,BAIK,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
8000000.0,523.0,28.0,SEKOLAH TINGGI MANAJEMEN ASURANSI TRISAKTI,MANAJEMEN ASURANSI,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
875000.0,801.0,80.0,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER JAKARTA STI&K,PROGRAM SARJANA,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,2
875000.0,801.0,80.0,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER JAKARTA STI&K,PROGRAM SARJANA,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,B,2
4500000.0,511.0,14.0,SEKOLAH TINGGI MANAJEMEN LABORA,MANAJEMEN,S1,BAIK,SWASTA,D.K.I. JAKARTA,B,2
10000000.0,395.0,35.0,SEKOLAH TINGGI PARIWISATA BOGOR,SARJANA,S1,BAIK,SWASTA,JAWA BARAT,BAIK SEKALI,3
2000000.0,4595.0,134.0,SEKOLAH TINGGI TEKNOLOGI NASIONAL,TEKNIK,S1,B,SWASTA,DI YOGYAKARTA,BAIK,2
2000000.0,4595.0,134.0,SEKOLAH TINGGI TEKNOLOGI NASIONAL,TEKNIK,S1,B,SWASTA,DI YOGYAKARTA,BAIK,2
2000000.0,4595.0,134.0,SEKOLAH TINGGI TEKNOLOGI NASIONAL,TEKNIK,S1,B,SWASTA,DI YOGYAKARTA,BAIK,2
2000000.0,4595.0,134.0,SEKOLAH TINGGI TEKNOLOGI NASIONAL,TEKNIK,S1,B,SWASTA,DI YOGYAKARTA,BAIK,2
2000000.0,4595.0,134.0,SEKOLAH TINGGI TEKNOLOGI NASIONAL,TEKNIK,S1,B,SWASTA,DI YOGYAKARTA,BAIK,2
2200000.0,18.0,12.0,SEKOLAH TINGGI TEKNOLOGI SAPTA TARUNA,TEKNOLOGI,S1,BAIK,SWASTA,DKI JAKARTA,BAIK,3
2200000.0,18.0,12.0,SEKOLAH TINGGI TEKNOLOGI SAPTA TARUNA,TEKNOLOGI,S1,BAIK,SWASTA,DKI JAKARTA,BAIK,3
2200000.0,18.0,12.0,SEKOLAH TINGGI TEKNOLOGI SAPTA TARUNA,TEKNOLOGI,S1,BAIK,SWASTA,DKI JAKARTA,BAIK,3
8000000.0,372.0,43.0,SEKOLAH TINGGI TEKNOLOGI TERPADU NURUL FIKRI,INFORMATIKA,S1,C,SWASTA,JAWA BARAT,C,3
8000000.0,372.0,43.0,SEKOLAH TINGGI TEKNOLOGI TERPADU NURUL FIKRI,SISTEM INFORMASI,S1,B,SWASTA,JAWA BARAT,C,2
4842500.0,1212.0,32.0,STIE JAKARTA INTERNATIONAL COLLEGE,SARJANA,S1,BAIK SEKALI,SWASTA,DKI JAKARTA,B,3
600000.0,684.0,63.0,STKIP BINA INSAN MANDIRI,SARJANA,S1,B,SWASTA,JAWA TIMUR,B,2
600000.0,684.0,63.0,STKIP BINA INSAN MANDIRI,SARJANA,S1,B,SWASTA,JAWA TIMUR,B,2
1600000.0,3070.0,105.0,STKIP SEBELAS APRIL,ILMU PENDIDIKAN,S1,B,SWASTA,JAWA BARAT,BAIK,2
37750000.0,1651.0,95.0,UNIVERSITAS 17 AGUSTUS 1945 CIREBON,FAKULTAS TEKNIK,S1,B,SWASTA,JAWA BARAT,BAIK SEKALI,3
37750000.0,1651.0,95.0,UNIVERSITAS 17 AGUSTUS 1945 CIREBON,FAKULTAS HUKUM,S1,B,SWASTA,JAWA BARAT,BAIK SEKALI,3
37750000.0,1651.0,95.0,UNIVERSITAS 17 AGUSTUS 1945 CIREBON,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,BAIK SEKALI,SWASTA,JAWA BARAT,BAIK SEKALI,3
37750000.0,1651.0,95.0,UNIVERSITAS 17 AGUSTUS 1945 CIREBON,FAKULTAS EKONOMI DAN BISNIS,S1,BAIK SEKALI,SWASTA,JAWA BARAT,BAIK SEKALI,3
37750000.0,1651.0,95.0,UNIVERSITAS 17 AGUSTUS 1945 CIREBON,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,JAWA BARAT,BAIK SEKALI,3
37750000.0,1651.0,95.0,UNIVERSITAS 17 AGUSTUS 1945 CIREBON,FAKULTAS PERIKANAN DAN ILMU KELAUTAN,S1,B,SWASTA,JAWA BARAT,BAIK SEKALI,3
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS TEKNIK DAN INFORMATIKA,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS FARMASI,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS HUKUM,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS TEKNIK DAN INFORMATIKA,S1,BAIK SEKALI,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,3
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS TEKNIK DAN INFORMATIKA,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS EKONOMI BISNIS & ILMU SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
57490000.0,1914.0,1914.0,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,FAKULTAS TEKNIK DAN INFORMATIKA,S1,B,SWASTA,D.K.I. JAKARTA,BAIK SEKALI,4
3500000.0,3483.0,88.0,UNIVERSITAS ABDURACHMAN SALEH,FAKULTAS PERTANIAN,S1,B,SWASTA,JAWA TIMUR,B,2
3500000.0,3483.0,88.0,UNIVERSITAS ABDURACHMAN SALEH,FAKULTAS KEGURUAN DAN PENDIDIKAN,S1,B,SWASTA,JAWA TIMUR,B,2
3500000.0,3483.0,88.0,UNIVERSITAS ABDURACHMAN SALEH,FAKULTAS HUKUM,S1,B,SWASTA,JAWA TIMUR,B,2
3500000.0,3483.0,88.0,UNIVERSITAS ABDURACHMAN SALEH,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA TIMUR,B,2
3500000.0,3483.0,88.0,UNIVERSITAS ABDURACHMAN SALEH,FAKULTAS SASTRA,S1,B,SWASTA,JAWA TIMUR,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS MATEMATIKA & ILMU PENGETAHUAN ALAM,S1,B,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS MATEMATIKA & ILMU PENGETAHUAN ALAM,S1,BAIK,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS FILSAFAT,S1,B,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS TEKNOLOGI INFORMASI,S1,B,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS ILMU KEPERAWATAN,S1,B,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS EKONOMI,S1,B,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS EKONOMI,S1,C,SWASTA,JAWA BARAT,B,2
13760000.0,1910.0,89.0,UNIVERSITAS ADVENT INDONESIA,FAKULTAS TEKNOLOGI INFORMASI,S1,B,SWASTA,JAWA BARAT,B,2
14000000.0,965.0,61.0,UNIVERSITAS AGUNG PODOMORO,FAKULTAS EKONOMI DAN BISNIS,S1,C,SWASTA,DKI JAKARTA,BAIK SEKALI,3
14000000.0,965.0,61.0,UNIVERSITAS AGUNG PODOMORO,FAKULTAS TEKNIK,S1,C,SWASTA,DKI JAKARTA,BAIK SEKALI,3
14000000.0,965.0,61.0,UNIVERSITAS AGUNG PODOMORO,FAKULTAS TEKNIK,S1,BAIK SEKALI,SWASTA,DKI JAKARTA,BAIK SEKALI,3
14000000.0,965.0,61.0,UNIVERSITAS AGUNG PODOMORO,FAKULTAS HUKUM,S1,C,SWASTA,DKI JAKARTA,BAIK SEKALI,3
14000000.0,965.0,61.0,UNIVERSITAS AGUNG PODOMORO,FAKULTAS EKONOMI DAN BISNIS,S1,C,SWASTA,DKI JAKARTA,BAIK SEKALI,3
14000000.0,965.0,61.0,UNIVERSITAS AGUNG PODOMORO,FAKULTAS TEKNIK,S1,C,SWASTA,DKI JAKARTA,BAIK SEKALI,3
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS EKONOMI & BISNIS,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS SAINS DAN TEKNOLOGI TERAPAN,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS EKONOMI & BISNIS,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS TEKNOLOGI INDUSTRI,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS FARMASI,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KESEHATAN MASYARAKAT,S1,BAIK SEKALI,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS HUKUM,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS SASTRA BUDAYA DAN KOMUNIKASI,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,KEDOKTERAN,S1,BAIK SEKALI,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KESEHATAN MASYARAKAT,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS TEKNOLOGI INDUSTRI,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS EKONOMI & BISNIS,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS PSIKOLOGI,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS SASTRA BUDAYA DAN KOMUNIKASI,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS SASTRA BUDAYA DAN KOMUNIKASI,S1,A,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS SAINS DAN TEKNOLOGI TERAPAN,S1,B,SWASTA,DI YOGYAKARTA,A,1
8000000.0,24507.0,742.0,UNIVERSITAS AHMAD DAHLAN,FAKULTAS TEKNOLOGI INDUSTRI,S1,BAIK SEKALI,SWASTA,DI YOGYAKARTA,A,1
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS ILMU PERTANIAN,S1,BAIK,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS ILMU PERTANIAN,S1,BAIK,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS ILMU SOSIAL DAN PEMERINTAHAN,S1,BAIK,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS ILMU KOMPUTER,S1,BAIK SEKALI,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS KESEHATAN MASYARAKAT,S1,B,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,S1,BAIK SEKALI,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS ILMU SOSIAL DAN PEMERINTAHAN,S1,B,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS ILMU PERTANIAN,S1,B,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
2109962.0,2776.0,68.0,UNIVERSITAS AL ASYARIAH MANDAR,FAKULTAS ILMU KOMPUTER,S1,BAIK,SWASTA,SULAWESI BARAT,BAIK SEKALI,3
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKUTAS EKONOMI DAN BISNIS,S1,B,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS SAINS DAN TEKNOLOGI,S1,A,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS SAINS DAN TEKNOLOGI,S1,B,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS PSIKOLOGI DAN PENDIDIKAN,S1,C,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,B,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS HUKUM,S1,B,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,A,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS SAINS DAN TEKNOLOGI,S1,B,SWASTA,DKI JAKARTA,B,2
10000000.0,3133.0,124.0,UNIVERSITAS AL AZHAR INDONESIA,FAKULTAS SAINS DAN TEKNOLOGI,S1,B,SWASTA,DKI JAKARTA,B,2
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS EKONOMI DAN SOSIAL,S1,BAIK SEKALI,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS EKONOMI DAN SOSIAL,S1,BAIK SEKALI,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK SEKALI,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS EKONOMI DAN SOSIAL,S1,BAIK,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS EKONOMI DAN SOSIAL,S1,B,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS ILMU KOMPUTER,S1,BAIK SEKALI,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS ILMU KOMPUTER,S1,BAIK,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS EKONOMI DAN SOSIAL,S1,BAIK,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS SAINS DAN TEKNOLOGI,S1,BAIK,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
5150000.0,889.0,304.0,UNIVERSITAS AMIKOM YOGYAKARTA,FAKULTAS ILMU KOMPUTER,S1,UNGGUL,SWASTA,D.I. YOGYAKARTA,BAIK SEKALI,3
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS BISNIS DAN EKONOMIKA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS TEKNIK,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS TEKNOBIOLOGI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS BISNIS DAN EKONOMIKA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS HUKUM,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS TEKNOLOGI INDUSTRI,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS BISNIS DAN EKONOMIKA,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,PROGRAM INTERNASIONAL,S1,B,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS TEKNOLOGI INDUSTRI,S1,UNGGUL,SWASTA,D.I. YOGYAKARTA,A,1
9000000.0,9381.0,9381.0,UNIVERSITAS ATMA JAYA YOGYAKARTA,FAKULTAS ILMU SOSIAL DAN POLITIK,S1,A,SWASTA,D.I. YOGYAKARTA,A,1
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS EKONOMI DAN ILMU SOSIAL,S1,A,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS EKONOMI DAN ILMU SOSIAL,S1,A,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS EKONOMI DAN ILMU SOSIAL,S1,B,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS EKONOMI DAN ILMU SOSIAL,S1,A,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,UNGGUL,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
16375000.0,3300.0,400.0,UNIVERSITAS BAKRIE,FAKULTAS TEKNIK DAN ILMU KOMPUTER,S1,B,SWASTA,D.K.I. JAKARTA,B,2
3000000.0,2202.0,105.0,UNIVERSITAS BALE BANDUNG,FAKULTAS PERTANIAN,S1,BAIK SEKALI,SWASTA,JAWA BARAT,BAIK SEKALI,3
3000000.0,2202.0,105.0,UNIVERSITAS BALE BANDUNG,FAKULTAS EKONOMI,S1,BAIK,SWASTA,JAWA BARAT,BAIK SEKALI,3
