prodi_code,institution_code,faculty,prodi,akreditasi_prodi
prodi-3121,rencanamu-231,UNKNOWN,AGROTEKNOLOGI,C
prodi-3122,rencanamu-231,UNKNOWN,MANAJEMEN,B
prodi-3123,rencanamu-231,UNKNOWN,ILMU HUKUM,B
prodi-3124,rencanamu-231,UNKNOWN,TEKNIK SIPIL,C
prodi-3125,rencanamu-48,UNKNOWN,TEKNOLOGI PANGAN,B
prodi-3126,rencanamu-48,UNKNOWN,BUDIDAYA TANAMAN PERKEBUNAN,B
prodi-3127,rencanamu-48,UNKNOWN,BAHASA INGGRIS,B
prodi-3128,rencanamu-152,UNKNOWN,ILMU ADMINISTRASI NEGARA,C
prodi-3129,rencanamu-152,UNKNOWN,ILMU KOMUNIKASI,B
prodi-3130,rencanamu-152,UNKNOWN,BAHASA INGGRIS,C
prodi-3131,rencanamu-152,UNKNOWN,BIMBINGAN KONSELING,-
prodi-3132,rencanamu-152,UNKNOWN,KIMIA,-
prodi-3133,rencanamu-152,UNKNOWN,EKONOMI SYARIAH,C
prodi-3134,rencanamu-152,UNKNOWN,PETERNAKAN,B
prodi-3135,rencanamu-152,UNKNOWN,AGRIBISNIS,B
prodi-3136,rencanamu-152,UNKNOWN,TEKNIK INFORMATIKA,-
prodi-3137,rencanamu-152,UNKNOWN,TEKNIK SIPIL,-
prodi-3138,rencanamu-152,UNKNOWN,TEKNIK MESIN,-
prodi-3139,rencanamu-152,UNKNOWN,ILMU KESEHATAN MASYARAKAT,C
prodi-3140,rencanamu-152,UNKNOWN,ILMU HUKUM,-
prodi-3141,rencanamu-152,UNKNOWN,HUKUM EKONOMI SYARIAH,-
prodi-3142,rencanamu-75,UNKNOWN,MANAJEMEN,B
prodi-3143,rencanamu-75,UNKNOWN,AKUNTANSI,B
prodi-3144,rencanamu-104,UNKNOWN,ILMU HUKUM,B
prodi-3145,rencanamu-104,UNKNOWN,AKUNTANSI,B
prodi-3146,rencanamu-104,UNKNOWN,MANAJEMEN,B
prodi-3147,rencanamu-104,UNKNOWN,SASTRA INGGRIS,B
prodi-3148,rencanamu-104,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3149,rencanamu-104,UNKNOWN,TEKNIK MESIN,B
prodi-3150,rencanamu-104,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-3151,rencanamu-104,UNKNOWN,PENDIDIKAN EKONOMI,B
prodi-3152,rencanamu-104,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-3153,rencanamu-104,UNKNOWN,TEKNIK SIPIL,B
prodi-3154,rencanamu-104,UNKNOWN,KESEHATAN DAN KESELAMATAN KERJA,B
prodi-3155,rencanamu-89,UNKNOWN,ARSITEKTUR,B
prodi-3156,rencanamu-89,UNKNOWN,TEKNIK SIPIL,C
prodi-3157,rencanamu-89,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-3158,rencanamu-89,UNKNOWN,ILMU HUKUM,B
prodi-3159,rencanamu-89,UNKNOWN,AKUNTANSI,B
prodi-3160,rencanamu-89,UNKNOWN,MANAJEMEN,B
prodi-3161,rencanamu-89,UNKNOWN,AGROTEKNOLOGI,B
prodi-3162,rencanamu-89,UNKNOWN,KEHUTANAN,C
prodi-3163,rencanamu-89,UNKNOWN,PSIKOLOGI,C
prodi-3164,rencanamu-140,UNKNOWN,AKUNTANSI,B
prodi-3165,rencanamu-140,UNKNOWN,MANAJEMEN,B
prodi-3166,rencanamu-140,UNKNOWN,ILMU HUKUM,B
prodi-3167,rencanamu-140,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-3168,rencanamu-140,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3169,rencanamu-140,UNKNOWN,ARSITEKTUR,B
prodi-3170,rencanamu-140,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-3171,rencanamu-140,UNKNOWN,ILMU KOMUNIKASI,B
prodi-3172,rencanamu-140,UNKNOWN,AGROTEKNOLOGI,B
prodi-3173,rencanamu-140,UNKNOWN,AGRIBISNIS,B
prodi-3174,rencanamu-140,UNKNOWN,TEKNIK HASIL PERTANIAN,B
prodi-3175,rencanamu-225,UNKNOWN,MUAMALAT,-
prodi-3176,rencanamu-225,UNKNOWN,AL-AHWAL AL-SYAKHSIYAH,B
prodi-3177,rencanamu-225,UNKNOWN,KOMUNIKASI DAN PENYIARAN ISLAM,B
prodi-3178,rencanamu-225,UNKNOWN,PENDIDIKAN AGAMA ISLAM,B
prodi-3179,rencanamu-225,UNKNOWN,PENDIDIKAN BAHASA ARAB,B
prodi-3180,rencanamu-225,UNKNOWN,PENDIDIKAN GURU MI,B
prodi-3181,rencanamu-225,UNKNOWN,AKUNTANSI,A
prodi-3182,rencanamu-225,UNKNOWN,EKONOMI PEMBANGUNAN,A
prodi-3183,rencanamu-225,UNKNOWN,ILMU KOMUNIKASI,B
prodi-3184,rencanamu-225,UNKNOWN,MANAJEMEN,A
prodi-3185,rencanamu-225,UNKNOWN,ARSITEKTUR,B
prodi-3186,rencanamu-225,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3187,rencanamu-225,UNKNOWN,TEKNIK INDUSTRI,B
prodi-3188,rencanamu-225,UNKNOWN,TEKNIK KIMIA,B
prodi-3189,rencanamu-225,UNKNOWN,TEKNIK MESIN,A
prodi-3190,rencanamu-225,UNKNOWN,TEKNIK SIPIL,B
prodi-3191,rencanamu-225,UNKNOWN,ILMU HUKUM,A
prodi-3192,rencanamu-225,UNKNOWN,SASTRA ARAB,B
prodi-3193,rencanamu-225,UNKNOWN,SASTRA INDONESIA,B
prodi-3194,rencanamu-225,UNKNOWN,SASTRA INGGRIS,B
prodi-3195,rencanamu-225,UNKNOWN,BUDIDAYA PERAIRAN,A
prodi-3196,rencanamu-225,UNKNOWN,ILMU KELAUTAN,A
prodi-3197,rencanamu-225,UNKNOWN,PEMANFAATAN SUMBER DAYA PERIKANAN,A
prodi-3198,rencanamu-225,UNKNOWN,TEKNIK PERTAMBANGAN,B
prodi-3199,rencanamu-225,UNKNOWN,AGRIBISNIS,A
prodi-3200,rencanamu-225,UNKNOWN,AGROTEKNOLOGI,A
prodi-3201,rencanamu-225,UNKNOWN,PENDIDIKAN DOKTER,A
prodi-3202,rencanamu-225,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-3203,rencanamu-225,UNKNOWN,ILMU KEPERAWATAN,B
prodi-3204,rencanamu-225,UNKNOWN,KESEHATAN MASYARAKAT,B
prodi-3205,rencanamu-225,UNKNOWN,FARMASI,B
prodi-3206,rencanamu-225,UNKNOWN,PENDIDIKAN DOKTER GIGI,C
prodi-3207,rencanamu-207,UNKNOWN,HUKUM EKONOMI SYARIAH,B
prodi-3208,rencanamu-207,UNKNOWN,AL-AHWAL AL-SYAKHSIYAH,C
prodi-3209,rencanamu-207,UNKNOWN,KOMUNIKASI DAN PENYIARAN ISLAM,-
prodi-3210,rencanamu-207,UNKNOWN,PENDIDIKAN BAHASA ARAB,C
prodi-3211,rencanamu-207,UNKNOWN,PENDIDIKAN AGAMA ISLAM,A
prodi-3212,rencanamu-207,UNKNOWN,AKUNTANSI,B
prodi-3213,rencanamu-207,UNKNOWN,EKONOMI PEMBANGUNAN,B
prodi-3214,rencanamu-207,UNKNOWN,MANAJEMEN,B
prodi-3215,rencanamu-207,UNKNOWN,AGRIBISNIS,B
prodi-3216,rencanamu-207,UNKNOWN,BUDIDAYA PERAIRAN,B
prodi-3217,rencanamu-207,UNKNOWN,KEHUTANAN,B
prodi-3218,rencanamu-207,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,A
prodi-3219,rencanamu-207,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-3220,rencanamu-207,UNKNOWN,PENDIDIKAN FISIKA,B
prodi-3221,rencanamu-207,UNKNOWN,PENDIDIKAN GURU SD,B
prodi-3222,rencanamu-207,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-3223,rencanamu-207,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,-
prodi-3224,rencanamu-207,UNKNOWN,PENDIDIKAN SENI RUPA,B
prodi-3225,rencanamu-207,UNKNOWN,PENDIDIKAN SOSIOLOGI,B
prodi-3226,rencanamu-207,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3227,rencanamu-207,UNKNOWN,TEKNIK SIPIL,B
prodi-3228,rencanamu-207,UNKNOWN,TEKNOLOGI PENDIDIKAN,C
prodi-3229,rencanamu-207,UNKNOWN,PENDIDIKAN DOKTER,B
prodi-3230,rencanamu-207,UNKNOWN,ILMU ADMINISTRASI NEGARA,A
prodi-3231,rencanamu-207,UNKNOWN,ILMU PEMERINTAHAN,A
prodi-3232,rencanamu-99,UNKNOWN,AKUNTANSI,B
prodi-3233,rencanamu-99,UNKNOWN,MANAJEMEN,B
prodi-3234,rencanamu-99,UNKNOWN,ILMU HUKUM,B
prodi-3235,rencanamu-99,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3236,rencanamu-99,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-3237,rencanamu-99,UNKNOWN,TEKNIK MESIN,B
prodi-3238,rencanamu-99,UNKNOWN,TEKNIK SIPIL,B
prodi-3239,rencanamu-99,UNKNOWN,PSIKOLOGI,-
prodi-3240,rencanamu-179,UNKNOWN,AKUNTANSI,B
prodi-3241,rencanamu-179,UNKNOWN,MANAJEMEN,B
prodi-3242,rencanamu-179,UNKNOWN,ILMU HUKUM,B
prodi-3243,rencanamu-179,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3244,rencanamu-179,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-3245,rencanamu-179,UNKNOWN,TEKNIK KIMIA,-
prodi-3246,rencanamu-179,UNKNOWN,TEKNIK MESIN,B
prodi-3247,rencanamu-179,UNKNOWN,TEKNIK SIPIL,C
prodi-3248,rencanamu-121,UNKNOWN,PENDIDIKAN MATEMATIKA,B
prodi-3249,rencanamu-121,UNKNOWN,BIOLOGI,B
prodi-3250,rencanamu-121,UNKNOWN,FISIKA,B
prodi-3251,rencanamu-121,UNKNOWN,KIMIA,B
prodi-3252,rencanamu-121,UNKNOWN,MATEMATIKA,B
prodi-3253,rencanamu-121,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-3254,rencanamu-121,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-3255,rencanamu-121,UNKNOWN,PENDIDIKAN BIOLOGI,B
prodi-3256,rencanamu-121,UNKNOWN,PENDIDIKAN GURU SD,C
prodi-3257,rencanamu-121,UNKNOWN,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,B
prodi-3258,rencanamu-121,UNKNOWN,AGRIBISNIS,B
prodi-3259,rencanamu-121,UNKNOWN,AGROTEKNOLOGI,B
prodi-3260,rencanamu-121,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-3261,rencanamu-131,UNKNOWN,ILMU KOMUNIKASI,B
prodi-3262,rencanamu-131,UNKNOWN,MANAJEMEN,B
prodi-3263,rencanamu-131,UNKNOWN,HUBUNGAN INTERNASIONAL,B
prodi-3264,rencanamu-131,UNKNOWN,SASTRA INGGRIS,B
prodi-3265,rencanamu-131,UNKNOWN,AKUNTANSI,B
prodi-3266,rencanamu-131,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3267,rencanamu-131,UNKNOWN,TEKNIK SIPIL,B
prodi-3268,rencanamu-131,UNKNOWN,TEKNIK MESIN,C
prodi-3269,rencanamu-131,UNKNOWN,TEKNIK KIMIA,C
prodi-3270,rencanamu-131,UNKNOWN,ARSITEKTUR,B
prodi-3271,rencanamu-131,UNKNOWN,BINAWISATA,B
prodi-3272,rencanamu-123,UNKNOWN,PENDIDIKAN SEJARAH,C
prodi-3273,rencanamu-123,UNKNOWN,ILMU EKONOMI,C
prodi-3274,rencanamu-123,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-3275,rencanamu-123,UNKNOWN,PENDIDIKAN MATEMATIKA,C
prodi-3276,rencanamu-123,UNKNOWN,ILMU HUKUM,C
prodi-3277,rencanamu-123,UNKNOWN,ILMU ADMINISTRASI NEGARA,C
prodi-3278,rencanamu-123,UNKNOWN,SOSIOLOGI,C
prodi-3279,rencanamu-123,UNKNOWN,MANAJEMEN PERUSAHAAN,C
prodi-3280,rencanamu-123,UNKNOWN,AKUNTANSI,C
prodi-3281,rencanamu-123,UNKNOWN,BUDIDAYA PERAIRAN,C
prodi-3282,rencanamu-123,UNKNOWN,AGROEKOTEKNOLOGI,C
prodi-3283,rencanamu-123,UNKNOWN,TEKNIK SIPIL,C
prodi-3284,rencanamu-123,UNKNOWN,TEKNIK MESIN,C
prodi-3285,rencanamu-123,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-3286,rencanamu-202,UNKNOWN,TEKNIK SIPIL,C
prodi-3287,rencanamu-202,UNKNOWN,AGRIBISNIS,B
prodi-3288,rencanamu-202,UNKNOWN,AKUNTANSI,C
prodi-3289,rencanamu-202,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-3290,rencanamu-202,UNKNOWN,ILMU KOMUNIKASI,C
prodi-3291,rencanamu-202,UNKNOWN,ILMU HUKUM,B
prodi-3292,rencanamu-202,UNKNOWN,BIMBINGAN DAN KONSELING,B
prodi-3293,rencanamu-202,UNKNOWN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,B
prodi-3294,rencanamu-202,UNKNOWN,KEPENDIDIKAN SEKOLAH DASAR & PRASEKOLAH,C
prodi-3295,rencanamu-202,UNKNOWN,PENDIDIKAN BIOLOGI,C
prodi-3296,rencanamu-202,UNKNOWN,PENDIDIKAN ANAK USIA DINI,C
prodi-3297,rencanamu-202,UNKNOWN,ILMU PENDIDIKAN AGAMA ISLAM,B
prodi-3298,rencanamu-202,UNKNOWN,HUKUM KELUARGA,B
prodi-3299,rencanamu-213,UNKNOWN,MANAJEMEN,C
prodi-3300,rencanamu-213,UNKNOWN,ADMINISTRASI NEGARA,C
prodi-3301,rencanamu-213,UNKNOWN,TEKNIK SIPIL,C
prodi-3302,rencanamu-213,UNKNOWN,AGRIBISNIS,C
prodi-3303,rencanamu-213,UNKNOWN,ILMU HUKUM,B
prodi-3304,rencanamu-213,UNKNOWN,ILMU KESEHATAN MASYARAKAT,B
prodi-3305,rencanamu-213,UNKNOWN,KEHUTANAN,C
prodi-3306,rencanamu-213,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-3307,rencanamu-213,UNKNOWN,PENDIDIKAN LUAR SEKOLAH,C
prodi-3308,rencanamu-205,UNKNOWN,PENDIDIKAN AGAMA ISLAM,C
prodi-3309,rencanamu-205,UNKNOWN,MANAJEMEN,C
prodi-3310,rencanamu-205,UNKNOWN,ADMINISTRASI PENDIDIKAN,C
prodi-3311,rencanamu-205,UNKNOWN,ILMU HUKUM,B
prodi-3312,rencanamu-205,UNKNOWN,PENDIDIKAN LUAR SEKOLAH,C
prodi-3313,rencanamu-205,UNKNOWN,ILMU PEMERINTAHAN,C
prodi-3314,rencanamu-205,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-3315,rencanamu-205,UNKNOWN,PENDIDIKAN ANAK USIA DINI,C
prodi-3316,rencanamu-205,UNKNOWN,PEMANFAATAN SUMBERDAYA PERIKANAN,C
prodi-3317,rencanamu-205,UNKNOWN,TEKNOLOGI HASIL PERIKANAN,C
prodi-3318,rencanamu-205,UNKNOWN,AGRIBISNIS,C
prodi-3319,rencanamu-205,UNKNOWN,TEKNIK LINGKUNGAN,C
prodi-3320,rencanamu-205,UNKNOWN,ARSITEKTUR,C
prodi-3321,rencanamu-173,UNKNOWN,SISTEM INFORMASI,B
prodi-3322,rencanamu-173,UNKNOWN,TEKNIK INFORMATIKA,B
prodi-3323,rencanamu-173,UNKNOWN,PENDIDIKAN AGAMA,B
prodi-3324,rencanamu-173,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,B
prodi-3325,rencanamu-173,UNKNOWN,PENDIDIKAN EKONOMI,C
prodi-3326,rencanamu-173,UNKNOWN,PENDIDIKAN LUAR SEKOLAH,C
prodi-3327,rencanamu-173,UNKNOWN,ILMU KEPERAWATAN,B
prodi-3328,rencanamu-173,UNKNOWN,AGROTEKNOLOGI,B
prodi-3329,rencanamu-173,UNKNOWN,SEKRETARIS,-
prodi-3330,rencanamu-173,UNKNOWN,MANAJEMEN,B
prodi-3331,rencanamu-173,UNKNOWN,AKUNTANSI,B
prodi-3332,rencanamu-173,UNKNOWN,MANAJEMEN,A
prodi-3333,rencanamu-178,UNKNOWN,MANAJEMEN KEUANGAN,C
prodi-3334,rencanamu-178,UNKNOWN,TEKNIK SIPIL,C
prodi-3335,rencanamu-178,UNKNOWN,ILMU PENDIDIKAN TEOLOGI,B
prodi-3336,rencanamu-178,UNKNOWN,EKONOMI PEMBANGUNAN,B
prodi-3337,rencanamu-178,UNKNOWN,MANAJEMEN,B
prodi-3338,rencanamu-178,UNKNOWN,KEPERAWATAN,C
prodi-3339,rencanamu-178,UNKNOWN,ILMU KESEHATAN MASYARAKAT,C
prodi-3340,rencanamu-178,UNKNOWN,KESEJAHTERAAN SOSIAL,B
prodi-3341,rencanamu-209,UNKNOWN,AGRIBISNIS,C
prodi-3342,rencanamu-209,UNKNOWN,ILMU ADMINISTRASI NEGARA,B
prodi-3343,rencanamu-209,UNKNOWN,ILMU KOMUNIKASI,C
prodi-3344,rencanamu-209,UNKNOWN,ILMU PEMERINTAHAN,B
prodi-3345,rencanamu-209,UNKNOWN,SOSIOLOGI,C
prodi-3346,rencanamu-209,UNKNOWN,ILMU POLITIK,C
prodi-3347,rencanamu-209,UNKNOWN,TEKNIK INFORMATIKA,C
prodi-3348,rencanamu-209,UNKNOWN,TEKNIK PERTAMBANGAN,C
prodi-3349,rencanamu-209,UNKNOWN,TEKNIK SIPIL,C
prodi-3350,rencanamu-209,UNKNOWN,ILMU HUKUM,-
prodi-3351,rencanamu-209,UNKNOWN,MATEMATIKA,C
prodi-3352,rencanamu-209,UNKNOWN,ILMU KESEHATAN MASYARAKAT,C
prodi-3353,rencanamu-209,UNKNOWN,PENDIDIKAN BAHASA INGGRIS,C
prodi-3354,rencanamu-209,UNKNOWN,PENDIDIKAN GURU SD,C
prodi-3355,rencanamu-209,UNKNOWN,AKUNTANSI,C
prodi-3356,rencanamu-258,UNKNOWN,ARSITEKTUR,B
prodi-3357,rencanamu-258,UNKNOWN,PERENCANAAN WILAYAH DAN KOTA,C
prodi-3358,rencanamu-258,UNKNOWN,TEKNIK SIPIL,C
prodi-3359,rencanamu-258,UNKNOWN,TEKNIK ELEKTRO,B
prodi-3360,rencanamu-258,UNKNOWN,TEKNIK GEOLOGI,C
prodi-3361,rencanamu-258,UNKNOWN,TEKNIK MESIN,B
prodi-3362,rencanamu-258,UNKNOWN,TEKNIK PERTAMBANGAN,C
prodi-3363,rencanamu-258,UNKNOWN,AKUNTANSI,-
prodi-3364,rencanamu-258,UNKNOWN,ILMU HUBUNGAN INTERNASIONAL,-
prodi-3365,rencanamu-258,UNKNOWN,ILMU KOMUNIKASI,-
prodi-3366,rencanamu-258,UNKNOWN,ILMU PEMERINTAHAN,-
prodi-3367,rencanamu-258,UNKNOWN,SASTRA INGGRIS,-
prodi-3368,rencanamu-258,UNKNOWN,SISTEM INFORMASI,-
prodi-3369,rencanamu-258,UNKNOWN,TEKNIK INFORMATIKA,C
