cluster_lokasi,cluster_final,nama_cluster,nama_kampus,kode_kampus,nama_prodi,prodi_normalized,fakultas,akreditasi,kategori_akreditasi,skor_akreditasi,biaya_tahunan,kategori_harga,provinsi_detail,wilayah,tipe_lokasi
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,TEKNIK INDUSTRI,INDUSTRI,-,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,INFORMATIKA,INFORMATIKA,INDUSTRIAL TECHNOLOGY,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,TEKNIK LISTRIK. INTERNET HAL,KELISTRIKAN,INDUSTRIAL TECHNOLOGY,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,KEUANGAN DAN INVESTASI,KEUANGAN PERBANKAN,SCHOOL OF BUSINESS AND MANAGEMENT,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,LOGISTIK GLOBAL DAN RANTAI PASOKAN,LOGISTIK,INDUSTRIAL TECHNOLOGY,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,MANAJEMEN,MANAJEMEN,-,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,MANAJEMEN BISNIS INTERNASIONAL,MANAJEMEN BISNIS INTERNASIONAL,SCHOOL OF BUSINESS AND MANAGEMENT,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,MANAJEMEN PEMASARAN,MARKETING,SCHOOL OF BUSINESS AND MANAGEMENT,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,TEKNIK DAN DESAIN MESIN BERKELANJUTAN,MESIN,INDUSTRIAL TECHNOLOGY,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,TEKNIK INDUSTRI OTOMOTIF,OTOMOTIF,INDUSTRIAL TECHNOLOGY,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,PARIWISATA KREATIF,PARIWISATA,SCHOOL OF BUSINESS AND MANAGEMENT,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,MANAJEMEN HOTEL,PERHOTELAN,SCHOOL OF BUSINESS AND MANAGEMENT,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,AKUNTANSI PAJAK,PERPAJAKAN,SCHOOL OF BUSINESS AND MANAGEMENT,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,SASTRA INGGRIS,SASTRA INGGRIS,-,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,TEKNIK SIPIL,SIPIL,CIVIL ENGINEERING AND PLANNING,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,SISTEM INFORMASI BISNIS,SISTEM INFORMASI,INDUSTRIAL TECHNOLOGY,A,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KRISTEN PETRA,176,TEKNOLOGI PANGAN,TEKNOLOGI PANGAN,-,TERAKREDITASI SEMENTARA,A,4,28000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS WIDYA GAMA,172,AKUNTANSI,AKUNTANSI,-,A,A,4,28500000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS ISLAM MALANG,134,AGRIBISNIS,AGRIBISNIS,FAKULTAS PERTANIAN,A,A,4,33550000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS ISLAM MALANG,134,AKUNTANSI,AKUNTANSI,FAKULTAS EKONOMI DAN BISNIS,A,A,4,33550000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS ISLAM MALANG,134,ILMU HUKUM,HUKUM,FAKULTAS HUKUM,A,A,4,33550000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS ISLAM MALANG,134,MANAJEMEN,MANAJEMEN,FAKULTAS EKONOMI DAN BISNIS,A,A,4,33550000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS ISLAM MALANG,134,PETERNAKAN,PETERNAKAN,FAKULTAS PETERNAKAN,A,A,4,33550000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS BHAYANGKARA SURABAYA,127,ILMU KOMUNIKASI,ILMU KOMUNIKASI,FAKULTAS ILMU SOSIAL DAN POLITIK,A,A,4,35502000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS WIJAYA KUSUMA SURABAYA,119,ILMU HUKUM,HUKUM,FAKULTAS HUKUM,A,A,4,38400000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS WIJAYA KUSUMA SURABAYA,119,ILMU POLITIK,POLITIK,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,A,A,4,38400000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,AKUNTANSI,AKUNTANSI,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,APOTEKER,APOTEKER,FAKULTAS FARMASI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,BIOLOGI,BIOLOGI,-,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,KEUANGAN BISNIS INTERNASIONAL,BISNIS,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,INOVASI BISNIS DIGITAL,BISNIS DIGITAL,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,DESAIN KOMUNIKASI VISUAL,DESAIN KOMUNIKASI VISUAL,-,TERAKREDITASI SEMENTARA,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,TEKNIK ELEKTRO,ELEKTRO,FAKULTAS TEKNIK,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,FARMASI,FARMASI,FAKULTAS FARMASI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,DESAIN FASHION & PRODUK LIFESTYLE,FASHION,FAKULTAS INDUSTRI KREATIF,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,HUKUM,HUKUM,FAKULTAS HUKUM,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,TEKNIK INDUSTRI,INDUSTRI,FAKULTAS TEKNIK,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,TEKNIK INFORMATIKA,INFORMATIKA,FAKULTAS TEKNIK,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,INVESTASI KEUANGAN DAN PERANTARA KEUANGAN,KEUANGAN,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,KEUANGAN PERBANKAN,KEUANGAN PERBANKAN,-,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,KEWIRAUSAHAAN DAN SUMBER DAYA MANUSIA,KEWIRAUSAHAAN,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,TEKNIK KIMIA,KIMIA,FAKULTAS TEKNIK,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,MANAJEMEN,MANAJEMEN,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,P. K. TEKNIK MANUFAKTUR,MANUFAKTUR,FAKULTAS TEKNIK,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,MANAJEMEN PEMASARAN,MARKETING,-,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,JIKA – PK MULTIMEDIA,MULTIMEDIA,FAKULTAS TEKNIK,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,PEMASARAN DIGITAL KREATIF,PEMASARAN,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,PERHOTELAN DAN PARIWISATA,PERHOTELAN PARIWISATA,FAKULTAS BISNIS DAN EKONOMI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,PSIKOLOGI,PSIKOLOGI,FAKULTAS PSIKOLOGI,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,DESAIN ROBOTIKA INDUSTRI,ROBOTIKA,-,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,IF – P. K. SISTEM INFORMASI BISNIS,SISTEM INFORMASI,FAKULTAS TEKNIK,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS SURABAYA,118,TEKNOLOGI INFORMASI,TEKNOLOGI INFORMASI,-,A,A,4,38850250.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS MUHAMMADIYAH JEMBER,96,AKUNTANSI,AKUNTANSI,EKONOMI,A,A,4,46860200.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS MUHAMMADIYAH JEMBER,96,ILMU KOMUNIKASI,ILMU KOMUNIKASI,ILMU SOSIAL DAN ILMU POLITIK,A,A,4,46860200.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,80,ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,-,A,A,4,53150000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,80,ILMU ADMINISTRASI NIAGA,ADMINISTRASI NIAGA,-,A,A,4,53150000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,80,EKONOMI PEMBANGUNAN,EKONOMI PEMBANGUNAN,-,A,A,4,53150000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,80,ILMU HUKUM,HUKUM,-,A,A,4,53150000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,80,ILMU KOMUNIKASI,ILMU KOMUNIKASI,-,A,A,4,53150000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,80,TEKNIK INDUSTRI,INDUSTRI,-,A,A,4,53150000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,80,TEKNIK MESIN,MESIN,-,A,A,4,53150000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,39,AKUNTANSI,AKUNTANSI,FAKULTAS BISNIS,A,A,4,234470600.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,39,FARMASI,FARMASI,FAKULTAS FARMASI,A,A,4,234470600.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,39,MANAJEMEN,MANAJEMEN,FAKULTAS BISNIS,A,A,4,234470600.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,39,MANAJEMEN BISNIS INTERNASIONAL,MANAJEMEN BISNIS INTERNASIONAL,FAKULTAS BISNIS,A,A,4,234470600.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,49,Jawa Timur | Akreditasi A - Mahal,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,39,TEKNOLOGI PANGAN,TEKNOLOGI PANGAN,FAKULTAS TEKNOLOGI PERTANIAN,A,A,4,234470600.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PANCA MARGA,1174,AKUNTANSI,AKUNTANSI,-,C,C,1,5550000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PANCA MARGA,1174,TEKNIK ELEKTRO,ELEKTRO,-,C,C,1,5550000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PANCA MARGA,1174,TEKNIK INDUSTRI,INDUSTRI,-,C,C,1,5550000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PANCA MARGA,1174,TEKNIK MESIN,MESIN,-,C,C,1,5550000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PANCA MARGA,1174,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,PANCASILA KEWARGANEGARAAN,-,C,C,1,5550000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PANCA MARGA,1174,SASTRA INGGRIS,SASTRA INGGRIS,-,C,C,1,5550000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS TEKNOLOGI SURABAYA,1092,ILMU ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,-,C,C,1,6000000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS W R SUPRATMAN,1099,TEKNIK INDUSTRI,INDUSTRI,-,C,C,1,6000000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS ISLAM LAMONGAN,870,TEKNIK ELEKTRO,ELEKTRO,-,C,C,1,7500000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS ISLAM LAMONGAN,870,TEKNIK INFORMATIKA,INFORMATIKA,-,C,C,1,7500000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS ISLAM LAMONGAN,870,TEKNIK SIPIL,SIPIL,-,C,C,1,7500000.0,Terjangkau (5-10 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS MADURA,649,TEKNIK INFORMATIKA,INFORMATIKA,-,C,C,1,10000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PGRI MADIUN,631,FARMASI,FARMASI,-,C,C,1,10091000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PGRI MADIUN,631,PENDIDIKAN FISIKA,FISIKA,-,C,C,1,10091000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PGRI MADIUN,631,TEKNIK INDUSTRI,INDUSTRI,-,C,C,1,10091000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PGRI MADIUN,631,TEKNIK INFORMATIKA,INFORMATIKA,-,C,C,1,10091000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PGRI MADIUN,631,TEKNIK KIMIA,KIMIA,-,C,C,1,10091000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PGRI MADIUN,631,SISTEM INFORMASI,SISTEM INFORMASI,-,C,C,1,10091000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,SEKOLAH TINGGI ILMU KESEHATAN HARAPAN BANGSA,583,FARMASI,FARMASI,-,C,C,1,11000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,440,TEKNIK INFORMATIKA,INFORMATIKA,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,C,C,1,14000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,440,TEKNIK KIMIA,KIMIA,FAKULTAS TEKNOLOGI INDUSTRI DAN AGROINDUSTRI,C,C,1,14000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,440,TEKNIK LOGISTIK,LOGISTIK,-,C,C,1,14000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,440,MANAJEMEN,MANAJEMEN,FAKULTAS EKONOMI DAN BISNIS,C,C,1,14000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,440,MANAJEMEN REKAYASA,MANAJEMEN REKAYASA,-,C,C,1,14000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,440,TEKNOLOGI INDUSTRI PERTANIAN,PERTANIAN,-,C,C,1,14000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,440,SISTEM INFORMASI,SISTEM INFORMASI,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,C,C,1,14000000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS NAROTAMA,435,PENDIDIKAN GURU PAUD,GURU PAUD,-,C,C,1,14100000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,418,DESAAIN PRODUK,DESAIN PRODUK,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,C,C,1,14600000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,418,TEKNIK GEOLOGI,GEOLOGI,-,C,C,1,14600000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,418,TEKNIK INDUSTRI,INDUSTRI,FAKULTAS TEKNOLOGI INDUSTRI,C,C,1,14600000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,418,TEKNIK INFORMATIKA,INFORMATIKA,FAKULTAS TEKNIK ELEKTRO DAN TEKNIK INFORMATIKA,C,C,1,14600000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,418,TEKNIK PERTAMBANGAN,PERTAMBANGAN,FAKULTAS TEKNOLOGI MINERAL DAN KELAUTAN,C,C,1,14600000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,418,SISTEM INFORMASI,SISTEM INFORMASI,FAKULTAS TEKNIK ELEKTRO DAN TEKNIK INFORMATIKA,C,C,1,14600000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,418,SISTEM KOMPUTER,SISTEM KOMPUTER,-,C,C,1,14600000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS KATOLIK DARMA CENDIKA,416,TEKNIK INDUSTRI,INDUSTRI,FAKULTAS TEKNIK,C,C,1,14775000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS ISLAM BALITAR,389,AGROTEKNOLOGI,AGROTEKNOLOGI,-,C,C,1,15375000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS ISLAM BALITAR,389,TEKNIK SIPIL,SIPIL,-,C,C,1,15375000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PELITA HARAPAN SURABAYA,7,TEKNIK INDUSTRI,INDUSTRI,-,C,C,1,19750000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS PELITA HARAPAN SURABAYA,7,SISTEM INFORMASI,SISTEM INFORMASI,-,C,C,1,19750000.0,Menengah (10-20 juta),Jawa Timur,Jawa,Kota Besar
11,50,Jawa Timur | Akreditasi C - Menengah,UNIVERSITAS MUHAMMADIYAH MALANG,287,FISIOTERAPI,FISIOTERAPI,LLMU KESEHATAN,C,C,1,20000000.0,Mahal (> 20 juta),Jawa Timur,Jawa,Kota Besar
