wilayah,nama_kampus,akreditasi,jumlah_prodi,biaya_tahunan,provinsi
Jawa,UNIVERSITAS NURUL JADID,Baik Sekali,9,14100000.0,Jawa Timur
Jawa,UNIVERSITAS PANCA MARGA,Baik Sekali,9,5550000.0,Jawa Timur
Jawa,UNIVERSITAS PERJUANGAN TASIKMALAYA,Baik Sekali,9,7000000.0,Jawa Barat
Jawa,UNIVERSITAS PGRI MPU SINDOK,Baik Sekali,9,7000000.0,Jawa Timur
Jawa,UNIVERSITAS PRIMAGRAHA,Baik Sekali,9,1100000.0,Banten
Jawa,UNIVERSITAS RESPATI YOGYAKARTA,Baik Sekali,9,17800000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS SAFIN PATI,Baik Sekali,9,12000000.0,Jawa Tengah
Jawa,UNIVERSITAS SALI AL-AITAAM,Baik Sekali,9,31515000.0,Jawa Barat
Jawa,UNIVERSITAS SANGGA BUANA,Baik Sekali,9,21940000.0,Jawa Barat
Jawa,UNIVERSITAS SARJANAWIYATA TAMANSISWA,Baik Sekali,9,14430003.0,D.I. Yogyakarta
Jawa,UNIVERSITAS SEMARANG,Baik Sekali,9,9740000.0,Jawa Tengah
Jawa,UNIVERSITAS SETIA BUDHI RANGKASBITUNG,Baik Sekali,9,10920000.0,Banten
Jawa,UNIVERSITAS WAHID HASYIM,Baik Sekali,9,36170000.0,Jawa Tengah
Jawa,UNIVERSITAS WIDYATAMA,Baik Sekali,9,11100000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI SAINS BANDUNG,Baik Sekali,8,9050000.0,Jawa Barat
Jawa,PRESIDENT UNIVERSITY,Baik Sekali,8,36000000.0,Jawa Barat
Jawa,UNIVERSITAS  HARAPAN BANGSA,Baik Sekali,8,25620000.0,Jawa Tengah
Jawa,UNIVERSITAS AISYIYAH YOGYAKARTA,Baik Sekali,8,5000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS CIPASUNG TASIKMALAYA,Baik Sekali,8,4340000.0,Jawa Barat
Jawa,UNIVERSITAS DARUL  ULUM,Baik Sekali,8,4250000.0,Jawa Timur
Jawa,UNIVERSITAS DUTA BANGSA SURAKARTA,Baik Sekali,8,12100000.0,Jawa Tengah
Jawa,UNIVERSITAS GAJAYANA MALANG,Baik Sekali,8,8500000.0,Jawa Timur
Jawa,UNIVERSITAS GLOBAL JAKARTA,Baik Sekali,8,22801250.0,Jawa Barat
Jawa,UNIVERSITAS INSAN CENDEKIA MANDIRI,Baik Sekali,8,3700000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM AL-IHYA KUNINGAN,Baik Sekali,8,26118000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM SYEKH YUSUF,Baik Sekali,8,15000000.0,Banten
Jawa,UNIVERSITAS KATOLIK WIDYA KARYA,Baik Sekali,8,9250000.0,Jawa Timur
Jawa,UNIVERSITAS MAHAKARYA ASIA,Baik Sekali,8,2990000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS MATHLA UL ANWAR,Baik Sekali,8,4800000.0,Banten
Jawa,UNIVERSITAS MERDEKA MADIUN,Baik Sekali,8,6500000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH GOMBONG,Baik Sekali,8,23750000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH PONOROGO,Unggul,8,11200000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH TANGERANG,C,8,68250000.0,Banten
Jawa,UNIVERSITAS NAHDLATUL ULAMA BLITAR,Baik Sekali,8,3750000.0,Jawa Timur
Jawa,UNIVERSITAS NAHDLATUL ULAMA SIDOARJO,Baik Sekali,8,6000000.0,Jawa Timur
Jawa,UNIVERSITAS NAHDLATUL ULAMA SURABAYA,Unggul,8,47476000.0,Jawa Timur
Jawa,UNIVERSITAS NAROTAMA,Baik Sekali,8,14100000.0,Jawa Timur
Jawa,UNIVERSITAS NUSA PUTRA,Baik Sekali,8,7600000.0,Jawa Barat
Jawa,UNIVERSITAS PAMULANG,C,8,7300000.0,Banten
Jawa,UNIVERSITAS PASUNDAN,Baik Sekali,8,48250000.0,Jawa Barat
Jawa,UNIVERSITAS PAWYATAN DAHA,Baik Sekali,8,6275000.0,Jawa Timur
Jawa,UNIVERSITAS PELITA HARAPAN,Unggul,8,61000000.0,Banten
Jawa,UNIVERSITAS PGRI ADI BUANA,Baik Sekali,8,14450000.0,Jawa Timur
Jawa,UNIVERSITAS PRAMITA INDONESIA,Baik Sekali,8,9000000.0,Banten
Jawa,UNIVERSITAS PRESIDEN,Baik Sekali,8,79700500.0,Jawa Barat
Jawa,UNIVERSITAS PRESIDEN,Unggul,8,79700500.0,Jawa Barat
Jawa,UNIVERSITAS PROKLAMASI 45,Baik Sekali,8,4000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS RAHARJA,Baik Sekali,8,12375870.0,Banten
Jawa,UNIVERSITAS SANATA DHARMA,Baik Sekali,8,18925000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS SERANG RAYA,Baik Sekali,8,10524500.0,Banten
Jawa,UNIVERSITAS SERANG RAYA,C,8,10524500.0,Banten
Jawa,UNIVERSITAS STIKUBANK,Baik Sekali,8,16500000.0,Jawa Tengah
Jawa,UNIVERSITAS SULTAN FATAH,Baik Sekali,8,4800000.0,Jawa Tengah
Jawa,UNIVERSITAS SURYAKANCANA,Baik Sekali,8,8160000.0,Jawa Barat
Jawa,UNIVERSITAS TEKNOLOGI NUSANTARA,Baik Sekali,8,8750000.0,Jawa Barat
Jawa,UNIVERSITAS TUNAS PEMBANGUNAN SURAKARTA,Baik Sekali,8,8483000.0,Jawa Tengah
Jawa,UNIVERSITAS WIDYA GAMA,Baik Sekali,8,28500000.0,Jawa Timur
Jawa,UNIVERSITAS WIRALODRA,C,8,8480000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,Baik Sekali,7,14600000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI ADHI TAMA SURABAYA,C,7,14600000.0,Jawa Timur
Jawa,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,A,7,53150000.0,Jawa Timur
Jawa,UNIVERSITAS 45 SURABAYA,Baik Sekali,7,9450000.0,Jawa Timur
Jawa,UNIVERSITAS ABDURACHMAN SALEH,Baik Sekali,7,7000000.0,Jawa Timur
Jawa,UNIVERSITAS ADHIRAJASA RESWARA SANJAYA,Baik Sekali,7,9000000.0,Jawa Barat
Jawa,UNIVERSITAS AKI,Baik Sekali,7,15925000.0,Jawa Tengah
Jawa,UNIVERSITAS ANNUQAYAH,Baik Sekali,7,7450000.0,Jawa Timur
Jawa,UNIVERSITAS BHINNEKA PGRI,Baik Sekali,7,6175000.0,Jawa Timur
Jawa,UNIVERSITAS BILLFATH,Baik Sekali,7,7000000.0,Jawa Timur
Jawa,UNIVERSITAS CATUR INSAN CENDEKIA,Baik Sekali,7,8820000.0,Jawa Barat
Jawa,UNIVERSITAS COKROAMINOTO YOGYAKARTA,Baik Sekali,7,7500000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS DARUL ULUM ISLAMIC CENTRE SUDIRMAN,Baik Sekali,7,12550000.0,Jawa Tengah
Jawa,UNIVERSITAS DARUSSALAM GONTOR,Baik Sekali,7,20500000.0,Jawa Timur
Jawa,UNIVERSITAS DIAN NUSWANTORO,Baik Sekali,7,4000000.0,Jawa Tengah
Jawa,UNIVERSITAS DINAMIKA,Baik Sekali,7,22000000.0,Jawa Timur
Jawa,UNIVERSITAS GUNADARMA,Baik Sekali,7,16100000.0,Jawa Barat
Jawa,UNIVERSITAS HALIM SANUSI,Baik Sekali,7,9516000.0,Jawa Barat
Jawa,UNIVERSITAS HORIZON INDONESIA,Baik Sekali,7,21196000.0,Jawa Barat
Jawa,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,C,7,14000000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM AS-SYAFIIYAH,Baik Sekali,7,8812500.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM BANDUNG,A,7,93250000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM BANDUNG,Baik Sekali,7,93250000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM NUSANTARA,Baik Sekali,7,67040000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM NUSANTARA,C,7,67040000.0,Jawa Barat
Jawa,UNIVERSITAS JANABADRA,Baik Sekali,7,9700000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS KRISTEN DUTA WACANA,Baik Sekali,7,16000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS LA TANSA MASHIRO,Baik Sekali,7,3900000.0,Banten
Jawa,UNIVERSITAS MA CHUNG,Baik Sekali,7,20400000.0,Jawa Timur
Jawa,UNIVERSITAS MUHADI SETIABUDI,Baik Sekali,7,7351000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH KENDAL BATANG,Baik Sekali,7,6795000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH MADIUN,Baik Sekali,7,6950000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH PEKAJANGAN PEKALONGAN,Baik Sekali,7,19050000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH PURWOKERTO,C,7,91025000.0,Jawa Tengah
Jawa,UNIVERSITAS NAHDLATUL ULAMA PASURUAN,Baik Sekali,7,8750000.0,Jawa Timur
Jawa,UNIVERSITAS NUSA BANGSA,Baik Sekali,7,7550000.0,Jawa Barat
Jawa,UNIVERSITAS TULUNGAGUNG,Baik Sekali,7,4100000.0,Jawa Timur
Jawa,UNIVERSITAS WIDYA KARTIKA,Baik Sekali,7,19198000.0,Jawa Timur
Jawa,INSTITUT BISNIS DAN INFORMATIKA KESATUAN,Baik Sekali,6,16000000.0,Jawa Barat
Jawa,INSTITUT PENDIDIKAN INDONESIA GARUT,Unggul,6,8110000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI NASIONAL BANDUNG,Unggul,6,48335000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI NASIONAL YOGYAKARTA,Baik Sekali,6,18225000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI TEKNOLOGI NASIONAL,Baik Sekali,6,4000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS AL-IRSYAD CILACAP,Baik Sekali,6,85250000.0,Jawa Tengah
Jawa,UNIVERSITAS AL-KHAIRIYAH,Baik Sekali,6,5235000.0,Banten
Jawa,UNIVERSITAS ALMA ATA,C,6,8000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS BAKTI TUNAS HUSADA,Baik Sekali,6,900000.0,Jawa Barat
Jawa,UNIVERSITAS BINA INSANI,Baik Sekali,6,6250000.0,Jawa Barat
Jawa,UNIVERSITAS BONDOWOSO,Baik Sekali,6,4500000.0,Jawa Timur
Jawa,UNIVERSITAS DOKTOR NUGROHO MAGETAN,Baik Sekali,6,27500000.0,Jawa Timur
Jawa,UNIVERSITAS DR. SOEBANDI,Baik Sekali,6,18700000.0,Jawa Timur
Jawa,UNIVERSITAS INFORMATIKA DAN BISNIS INDONESIA,Baik Sekali,6,9700000.0,Jawa Barat
Jawa,UNIVERSITAS INTERNASIONAL JAKARTA,Baik Sekali,6,25000000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM BATIK,Baik Sekali,6,5550000.0,Jawa Tengah
Jawa,UNIVERSITAS KARYA HUSADA SEMARANG,Baik Sekali,6,14000000.0,Jawa Tengah
Jawa,UNIVERSITAS KATOLIK DARMA CENDIKA,Baik Sekali,6,14775000.0,Jawa Timur
Jawa,UNIVERSITAS KATOLIK SOEGIJAPRANATA,A,6,15500000.0,Jawa Tengah
Jawa,UNIVERSITAS KUSUMA HUSADA SURAKARTA,Baik Sekali,6,7550000.0,Jawa Tengah
Jawa,UNIVERSITAS MA'ARIF NAHDLATUL ULAMA KEBUMEN,Baik Sekali,6,4800000.0,Jawa Tengah
Jawa,UNIVERSITAS MA'SOEM,Baik Sekali,6,5000000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH BOGOR RAYA,Baik Sekali,6,6900000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH YOGYAKARTA,Baik Sekali,6,27000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS PANCA MARGA,C,6,5550000.0,Jawa Timur
Jawa,UNIVERSITAS PANCA SAKTI BEKASI,Baik Sekali,6,20200000.0,Jawa Barat
Jawa,UNIVERSITAS PEKALONGAN,C,6,20000000.0,Jawa Tengah
Jawa,UNIVERSITAS PERSATUAN ISLAM,Baik Sekali,6,7500000.0,Jawa Barat
Jawa,UNIVERSITAS PERTIWI,Baik Sekali,6,10600000.0,Jawa Barat
Jawa,UNIVERSITAS PGRI ADI BUANA,Unggul,6,14450000.0,Jawa Timur
Jawa,UNIVERSITAS PGRI MADIUN,C,6,10091000.0,Jawa Timur
Jawa,UNIVERSITAS PUTRA BANGSA,Baik Sekali,6,10100000.0,Jawa Tengah
Jawa,UNIVERSITAS SAINS DAN TEKNOLOGI KOMPUTER,Baik Sekali,6,33048600.0,Jawa Tengah
Jawa,UNIVERSITAS SIBER MUHAMMADIYAH,Baik Sekali,6,2340000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS TEKNOLOGI DIGITAL,Baik Sekali,6,8100000.0,Jawa Barat
Jawa,UNIVERSITAS TEKNOLOGI YOGYAKARTA,A,6,12200000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS WIDYA HUSADA SEMARANG,Baik Sekali,6,12300000.0,Jawa Tengah
Jawa,UNIVERSITAS WIDYA MATARAM,Baik Sekali,6,4250000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS YATSI MADANI,Baik Sekali,6,11000000.0,Banten
Jawa,INSTITUT PENDIDIKAN DAN BAHASA INVADA,Baik Sekali,5,7000000.0,Jawa Barat
Jawa,INSTITUT SAINS DAN TEKNOLOGI TERPADU SURABAYA,Baik Sekali,5,28200000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI DAN BISNIS ASIA MALANG,Baik Sekali,5,7600000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI DAN BISNIS TUBAN,Baik Sekali,5,5000000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI DAN SAINS MANDALA,Baik Sekali,5,9200000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI DIRGANTARA ADISUTJIPTO,Baik Sekali,5,29500000.0,D.I. Yogyakarta
Jawa,INSTITUT TEKNOLOGI GARUT,Baik Sekali,5,8960000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI NASIONAL BANDUNG,Baik Sekali,5,48335000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI YOGYAKARTA,Baik Sekali,5,12600000.0,D.I. Yogyakarta
Jawa,STKIP MODERN NGAWI,Baik Sekali,5,3150000.0,Jawa Timur
Jawa,STKIP SEBELAS APRIL,Baik Sekali,5,3200000.0,Jawa Barat
Jawa,UNIVERSITAS AL HIKMAH JEPARA,Baik Sekali,5,5245000.0,Jawa Tengah
Jawa,UNIVERSITAS ALMA ATA,Baik Sekali,5,8000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS AN NASHER,Baik Sekali,5,12750000.0,Jawa Barat
Jawa,UNIVERSITAS AN NUUR,Baik Sekali,5,12250000.0,Jawa Tengah
Jawa,UNIVERSITAS ANWAR MEDIKA,Baik Sekali,5,22111250.0,Jawa Timur
Jawa,UNIVERSITAS BANI SALEH,Baik Sekali,5,25450000.0,Jawa Barat
Jawa,UNIVERSITAS BHAKTI KENCANA,Baik Sekali,5,23600000.0,Jawa Barat
Jawa,UNIVERSITAS BHAMADA SLAWI,Baik Sekali,5,15510000.0,Jawa Tengah
Jawa,UNIVERSITAS BHINNEKA NUSANTARA,Baik Sekali,5,23100000.0,Jawa Timur
Jawa,UNIVERSITAS BINANIAGA INDONESIA,Baik Sekali,5,6275000.0,Jawa Barat
Jawa,UNIVERSITAS BOYOLALI,Baik Sekali,5,7450000.0,Jawa Tengah
Jawa,UNIVERSITAS BPD,Baik Sekali,5,8080000.0,Jawa Tengah
Jawa,UNIVERSITAS CENDEKIA ABDITAMA,Baik Sekali,5,24000000.0,Banten
Jawa,UNIVERSITAS DHARMA AUB SURAKARTA,Baik Sekali,5,6900000.0,Jawa Tengah
Jawa,UNIVERSITAS GUNUNG KIDUL,Baik Sekali,5,5200000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS HAFSHAWATY ZAINUL HASAN,Baik Sekali,5,12900000.0,Jawa Timur
Jawa,UNIVERSITAS INDONESIA MEMBANGUN,Baik Sekali,5,11200000.0,Jawa Barat
Jawa,UNIVERSITAS INSAN PEMBANGUNAN INDONESIA,Baik Sekali,5,12255000.0,Banten
Jawa,UNIVERSITAS IPWIJA,Baik Sekali,5,32200000.0,Jawa Barat
Jawa,UNIVERSITAS ISLAM INDONESIA,Baik Sekali,5,25000000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS ISLAM MALANG,A,5,33550000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM MULIA YOGYAKARTA,Baik Sekali,5,6500000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,A,5,234470600.0,Jawa Timur
Jawa,UNIVERSITAS KOPERASI INDONESIA,Baik Sekali,5,57050000.0,Jawa Barat
Jawa,UNIVERSITAS KRISTEN IMMANUEL,Baik Sekali,5,13575923.0,D.I. Yogyakarta
Jawa,UNIVERSITAS LOGISTIK DAN BISNIS INTERNASIONAL,Baik Sekali,5,53900000.0,Jawa Barat
Jawa,UNIVERSITAS MARITIM AMNI,Baik Sekali,5,15100000.0,Jawa Tengah
Jawa,UNIVERSITAS MAYASARI BAKTI,Baik Sekali,5,6575000.0,Jawa Barat
Jawa,UNIVERSITAS MEDIKA SUHERMAN,Baik Sekali,5,20293750.0,Jawa Barat
Jawa,UNIVERSITAS MERCU BUANA YOGYAKARTA,Baik Sekali,5,33065000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS MERDEKA PASURUAN,Baik Sekali,5,8370000.0,Jawa Timur
Jawa,UNIVERSITAS MOCHAMMAD SROEDJI,Baik Sekali,5,10000000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH BREBES,Baik Sekali,5,6200000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH CILEUNGSI,Baik Sekali,5,10500000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH KLATEN,Baik Sekali,5,4550000.0,Jawa Tengah
Jawa,UNIVERSITAS MUHAMMADIYAH SIDOARJO,Unggul,5,48525000.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH TEGAL,Baik Sekali,5,9800000.0,Jawa Tengah
Jawa,UNIVERSITAS MULTIMEDIA NUSANTARA,A,5,27000000.0,Banten
Jawa,UNIVERSITAS NASIONAL KARANGTURI SEMARANG,Baik Sekali,5,9200000.0,Jawa Tengah
Jawa,UNIVERSITAS NASIONAL PASIM,Baik Sekali,5,3600000.0,Jawa Barat
Jawa,UNIVERSITAS NOOR HUDA MUSTOFA,Baik Sekali,5,12400000.0,Jawa Timur
Jawa,UNIVERSITAS NUSA MEGARKENCANA,Baik Sekali,5,36200000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS PAKUAN,C,5,35000006.0,Jawa Barat
Jawa,UNIVERSITAS PANDANARAN,Baik Sekali,5,7600000.0,Jawa Tengah
Jawa,UNIVERSITAS PERWIRA PURBALINGGA,Baik Sekali,5,4800000.0,Jawa Tengah
Jawa,UNIVERSITAS PESANTREN TINGGI DARUL  ULUM,Baik Sekali,5,12525000.0,Jawa Timur
Jawa,UNIVERSITAS PGRI DELTA,Baik Sekali,5,48480000.0,Jawa Timur
Jawa,UNIVERSITAS PIGNATELLI TRIPUTRA,Baik Sekali,5,5250000.0,Jawa Tengah
Jawa,UNIVERSITAS PUTRA INDONESIA,Baik Sekali,5,11841500.0,Jawa Barat
Jawa,UNIVERSITAS QOMARUDDIN,Baik Sekali,5,6200000.0,Jawa Timur
Jawa,UNIVERSITAS SAINS ALQUR AN,Baik Sekali,5,25745000.0,Jawa Tengah
Jawa,UNIVERSITAS SARJANAWIYATA TAMANSISWA,A,5,14430003.0,D.I. Yogyakarta
Jawa,UNIVERSITAS SEHATI INDONESIA,Baik Sekali,5,13500000.0,Jawa Barat
Jawa,UNIVERSITAS SETIA BUDI,Baik Sekali,5,36300000.0,Jawa Tengah
Jawa,UNIVERSITAS SOERJO,Baik Sekali,5,6000000.0,Jawa Timur
Jawa,UNIVERSITAS SWISS GERMAN,Baik Sekali,5,59000000.0,Banten
Jawa,UNIVERSITAS SWISS GERMAN,C,5,59000000.0,Banten
Jawa,UNIVERSITAS TARUNA BAKTI,Baik Sekali,5,15650000.0,Jawa Barat
Jawa,UNIVERSITAS TEKNOLOGI BANDUNG,Baik Sekali,5,11000000.0,Jawa Barat
Jawa,UNIVERSITAS TEKNOLOGI DIGITAL INDONESIA,Baik Sekali,5,11669000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS TIGA SERANGKAI,Baik Sekali,5,6520000.0,Jawa Tengah
Jawa,UNIVERSITAS WIDYA MATARAM,C,5,4250000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS YAYASAN PENDIDIKAN IMAM BONJOL MAJALENGKA,Baik Sekali,5,9100000.0,Jawa Barat
Jawa,UNIVERSITAS YUPPENTEK INDONESIA,Baik Sekali,5,10850000.0,Banten
Jawa,INSTITUT BISNIS MUHAMMADIYAH BEKASI,Baik Sekali,4,5000000.0,Jawa Barat
Jawa,INSTITUT DIGITAL EKONOMI LPKIA,Baik Sekali,4,13600000.0,Jawa Barat
Jawa,INSTITUT INFORMATIKA INDONESIA SURABAYA,Baik Sekali,4,24000000.0,Jawa Timur
Jawa,INSTITUT KARYA MULIA BANGSA,Baik Sekali,4,12100000.0,Jawa Tengah
Jawa,INSTITUT KESEHATAN DAN BISNIS SURABAYA,Baik Sekali,4,11600000.0,Jawa Timur
Jawa,INSTITUT PRIMA BANGSA,Baik Sekali,4,7500000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI DAN BISNIS BINA SARANA GLOBAL,Baik Sekali,4,14000000.0,Banten
Jawa,INSTITUT TEKNOLOGI DAN BISNIS MUHAMMADIYAH GROBOGAN,Baik Sekali,4,4750000.0,Jawa Tengah
Jawa,INSTITUT TEKNOLOGI DAN BISNIS PGRI DEWANTARA JOMBANG,Baik Sekali,4,6800000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI DAN BISNIS YADIKA PASURUAN,Baik Sekali,4,6265000.0,Jawa Timur
Jawa,PRESIDENT UNIVERSITY,A,4,36000000.0,Jawa Barat
Jawa,SEKOLAH TINGGI ILMU EKONOMI MAHARDHIKA,Baik Sekali,4,10100000.0,Jawa Timur
Jawa,SEKOLAH TINGGI ILMU KESEHATAN BETHESDA YAKKUM,Baik Sekali,4,17995000.0,D.I. Yogyakarta
Jawa,SEKOLAH TINGGI TEKNOLOGI RONGGOLAWE,Baik Sekali,4,48360000.0,Jawa Tengah
Jawa,STMIK PAMITRAN,Baik Sekali,4,8400000.0,Jawa Barat
Jawa,UNIVERSITAS BHAKTI ASIH TANGERANG,Baik Sekali,4,18000000.0,Banten
Jawa,UNIVERSITAS CIPUTRA,Baik Sekali,4,27200000.0,Jawa Timur
Jawa,UNIVERSITAS DUTA BANGSA SURAKARTA,Unggul,4,12100000.0,Jawa Tengah
Jawa,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,Baik Sekali,4,14000000.0,Jawa Timur
Jawa,UNIVERSITAS ISLAM SYEKH YUSUF,C,4,15000000.0,Banten
Jawa,UNIVERSITAS KATOLIK PARAHYANGAN,Baik Sekali,4,66400000.0,Jawa Barat
Jawa,UNIVERSITAS KEPANJEN,Baik Sekali,4,13800000.0,Jawa Timur
Jawa,UNIVERSITAS KH. BAHAUDIN MUDHARY MADURA,Baik Sekali,4,8800000.0,Jawa Timur
Jawa,UNIVERSITAS KOMPUTER INDONESIA,A,4,24950000.0,Jawa Barat
Jawa,UNIVERSITAS KRISTEN MARANATHA,A,4,52352500.0,Jawa Barat
Jawa,UNIVERSITAS KRISTEN PETRA,Baik Sekali,4,28000000.0,Jawa Timur
Jawa,UNIVERSITAS KRISTEN TEKNOLOGI SOLO,Baik Sekali,4,6535000.0,Jawa Tengah
Jawa,UNIVERSITAS MAYJEN SUNGKONO,Baik Sekali,4,6600000.0,Jawa Timur
Jawa,UNIVERSITAS MEDIKA SUHERMAN,C,4,20293750.0,Jawa Barat
Jawa,UNIVERSITAS MERCU BUANA YOGYAKARTA,C,4,33065000.0,D.I. Yogyakarta
Jawa,UNIVERSITAS MERDEKA MALANG,A,4,19000001.0,Jawa Timur
Jawa,UNIVERSITAS MUHAMMADIYAH AHMAD DAHLAN CIREBON,Baik Sekali,4,19450000.0,Jawa Barat
Jawa,UNIVERSITAS MUHAMMADIYAH SUKABUMI,Unggul,4,10836000.0,Jawa Barat
Jawa,UNIVERSITAS NAHDLATUL ULAMA SURAKARTA,Baik Sekali,4,6820000.0,Jawa Tengah
Jawa,UNIVERSITAS NAZHATUT THULLAB AL-MUAFA SAMPANG,Baik Sekali,4,15200000.0,Jawa Timur
Jawa,UNIVERSITAS PEKALONGAN,Baik Sekali,4,20000000.0,Jawa Tengah
Jawa,UNIVERSITAS PGRI SEMARANG,Unggul,4,16900000.0,Jawa Tengah
Jawa,UNIVERSITAS SALAKANAGARA,Baik Sekali,4,11400000.0,Banten
Jawa,UNIVERSITAS SINDANG KASIH MAJALENGKA,Baik Sekali,4,8500000.0,Jawa Barat
Jawa,UNIVERSITAS SRAGEN,Baik Sekali,4,11500000.0,Jawa Tengah
Jawa,UNIVERSITAS SUGENG HARTONO,Baik Sekali,4,16200000.0,Jawa Tengah
Jawa,UNIVERSITAS SURABAYA,Baik Sekali,4,38850250.0,Jawa Timur
Jawa,UNIVERSITAS TEKNOLOGI SURABAYA,Baik Sekali,4,6000000.0,Jawa Timur
Jawa,UNIVERSITAS UTPADAKA SWASTIKA,Baik Sekali,4,4790000.0,Banten
Jawa,UNIVERSITAS VETERAN BANGUN NUSANTARA,Unggul,4,8350000.0,Jawa Tengah
Jawa,UNIVERSITAS WAHID HASYIM,C,4,36170000.0,Jawa Tengah
Jawa,UNIVERSITAS WASKITA DHARMA,Baik Sekali,4,7000000.0,Jawa Timur
Jawa,UNIVERSITAS WIRALODRA,Baik Sekali,4,8480000.0,Jawa Barat
Jawa,UNIVERSITAS YARSI PRATAMA,Baik Sekali,4,7200000.0,Banten
Jawa,INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI,Unggul,3,24000000.0,Jawa Timur
Jawa,INSTITUT KEGURUAN DAN ILMU PENDIDIKAN SILIWANGI,Baik Sekali,3,13800000.0,Jawa Barat
Jawa,INSTITUT KESEHATAN DAN BISNIS ANNISA,Baik Sekali,3,13255000.0,Jawa Barat
Jawa,INSTITUT KESEHATAN IMMANUEL,Baik Sekali,3,18500000.0,Jawa Barat
Jawa,INSTITUT PERTANIAN MALANG,Baik Sekali,3,6000000.0,Jawa Timur
Jawa,INSTITUT SAINS TEKNOLOGI DAN KESEHATAN INSAN CENDEKIA HUSADA BOJONEGORO,Baik Sekali,3,7800000.0,Jawa Timur
Jawa,INSTITUT TEKNOLOGI AL-MUHAJIRIN,Baik Sekali,3,7000000.0,Jawa Barat
Jawa,INSTITUT TEKNOLOGI BISNIS AAS INDONESIA,Baik Sekali,3,11500000.0,Jawa Tengah
