prodi_name,jenjang,akreditasi_prodi,institution_code
AGRIBISNIS,S1,Baik,BANPT-717
PERENCANAAN WILAYAH DAN KOTA,S1,B,BANPT-678
DESAIN KOMUNIKASI VISUAL,S1,A,BANPT-680
ILMU HUKUM,S1,B,BANPT-595
ADMINISTRASI PUBLIK,S1,B,BANPT-1227
SASTRA INGGRIS,S1,Baik,BANPT-3965
SISTEM INFORMASI,S1,Baik,banpt-sekolah tinggi manajemen informatika komputer tazkia
SISTEM INFORMASI,S1,Baik,BANPT-332
SISTEM DAN TEKNOLOGI INFORMASI,S1,Baik,BANPT-1313
TEKNOLOGI INFORMASI,S1,Baik,BANPT-1421
TEKNOLOGI INFORMASI,S1,Baik,BANPT-596
ADMINISTRASI RUMAH SAKIT,S1,Baik,BANPT-1661
KEWIRAUSAHAAN,S1,Baik,BANPT-471
EKONOMI SYARIAH,S1,Baik,BANPT-1795
EKONOMI SYARI'AH,S1,Baik Sekali,BANPT-3781
MANAJEMEN,S1,Baik Sekali,BANPT-327
BISNIS DIGITAL,S1,Baik,banpt-institut bisnis dan teknologi indonesia
MANAJEMEN,S1,Baik Sekali,BANPT-3053
AKUNTANSI,S1,Baik Sekali,BANPT-551
BISNIS DIGITAL,S1,Baik Sekali,BANPT-3338
MANAJEMEN,S1,Baik Sekali,BANPT-1645
PERBANKAN SYARIAH,S1,Baik Sekali,BANPT-1930
MANAJEMEN RITEL,S1,Baik,BANPT-1329
MANAJEMEN,S1,Baik Sekali,BANPT-2801
MANAJEMEN,S1,Baik Sekali,banpt-universitas swadaya gunung jati
EKONOMI PEMBANGUNAN,S1,Unggul,BANPT-2378
FISIOTERAPI,S1,Baik,BANPT-943
KEPERAWATAN,S1,Baik,BANPT-1338
ADMINISTRASI RUMAH SAKIT,S1,UNGGUL,BANPT-789
ADMINISTRASI KESEHATAN,S1,Baik,BANPT-1038
TEKNOLOGI INFORMASI,S1,Baik,BANPT-1395
SISTEM INFORMASI,S1,Baik,BANPT-1395
PENDIDIKAN OLAHRAGA,S1,Baik Sekali,banpt-universitas teknokrat indonesia
PENDIDIKAN GURU PENDIDIKAN ANAK  USIA DINI,S1,Baik,BANPT-877
PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,Baik,BANPT-694
PENDIDIKAN OLAHRAGA,S1,Baik Sekali,BANPT-609
PENDIDIKAN BAHASA ARAB,S1,Unggul,BANPT-663
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Unggul,BANPT-3685
PENDIDIKAN AGAMA ISLAM,S1,Baik,BANPT-2305
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,BANPT-3280
PENDIDIKAN BIOLOGI,S1,Baik Sekali,banpt-universitas almuslim
PENDIDIKAN SEJARAH,S1,Baik Sekali,BANPT-3542
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri situbondo
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-2547
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,BANPT-2925
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-3896
PENDIDIKAN FISIKA,S1,Baik Sekali,banpt-universitas almuslim
PENDIDIKAN SENI RUPA,S1,Baik Sekali,BANPT-3772
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-43
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-3685
PENDIDIKAN ISLAM ANAK USIA DINI,S1,Baik Sekali,BANPT-3873
PENDIDIKAN BIOLOGI,S1,Unggul,BANPT-2371
PENDIDIKAN SENI DRAMA TARI DAN MUSIK,S1,Baik Sekali,BANPT-2898
PENDIDIKAN BIOLOGI,S1,Unggul,BANPT-1988
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,banpt-universitas swadaya gunung jati
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Unggul,BANPT-3822
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,BANPT-1542
PENDIDIKAN BAHASA ARAB,S1,Unggul,BANPT-385
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2860
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2900
KEPERAWATAN,S1,Baik,BANPT-2526
MANAJEMEN,S1,Baik Sekali,BANPT-34
MANAJEMEN,S1,Baik Sekali,BANPT-3245
AKUNTANSI,S1,Baik Sekali,BANPT-2353
PENDIDIKAN JASMANI,S1,Unggul,BANPT-3341
KESEHATAN MASYARAKAT,S1,UNGGUL,BANPT-1733
KEBIDANAN,S1,Baik,BANPT-1570
ADMINISTRASI RUMAH SAKIT,S1,Baik,BANPT-3538
FARMASI,S1,BAIK SEKALI,BANPT-865
FARMASI,S1,BAIK SEKALI,BANPT-70
KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2938
FARMASI KLINIK DAN KOMUNITAS,S1,Baik,banpt-sekolah tinggi kesehatan bina cipta husada purwokerto
BIOLOGI,S1,Unggul,BANPT-2503
KIMIA,S1,Unggul,BANPT-1092
KEWIRAUSAHAAN,S1,Baik,BANPT-1597
BISNIS DIGITAL,S1,Baik,BANPT-1597
MANAJEMEN RITEL,S1,Baik,BANPT-838
BISNIS DIGITAL,S1,Baik,BANPT-1613
BISNIS DIGITAL,S1,Baik,BANPT-2997
MANAJEMEN,S1,Baik,BANPT-902
AKUNTANSI,S1,Baik,BANPT-1959
BISNIS DIGITAL,S1,Baik,BANPT-2320
BISNIS DIGITAL,S1,Baik,BANPT-1990
MANAJEMEN RITEL,S1,Baik,BANPT-391
BISNIS DIGITAL,S1,Baik,BANPT-391
KEWIRAUSAHAAN,S1,Baik,BANPT-1013
BISNIS DIGITAL,S1,Baik,BANPT-580
KEWIRAUSAHAAN,S1,Baik,BANPT-14
BISNIS DIGITAL,S1,Baik,BANPT-3272
MANAJEMEN,S1,Baik,BANPT-181
BISNIS DIGITAL,S1,Baik,BANPT-2128
MANAJEMEN,S1,Baik,BANPT-1653
BISNIS DIGITAL,S1,Baik,BANPT-181
AKUNTANSI,S1,Baik,BANPT-181
BISNIS DIGITAL,S1,Baik,BANPT-1315
KEWIRAUSAHAAN,S1,Baik,BANPT-10
FARMASI,S1,BAIK SEKALI,BANPT-149
KESEHATAN MASYARAKAT,S1,UNGGUL,BANPT-3341
TEKNIK INFORMATIKA,S1,Baik Sekali,BANPT-1317
AKUNTANSI,S1,Baik Sekali,BANPT-1171
AKUNTANSI,S1,Baik Sekali,BANPT-909
MANAJEMEN,S1,Baik Sekali,BANPT-1987
EKONOMI PEMBANGUNAN,S1,Baik Sekali,BANPT-3848
EKONOMI SYARIAH,S1,Baik Sekali,BANPT-1813
MANAJEMEN RITEL,S1,Baik,BANPT-467
MANAJEMEN,S1,Baik,BANPT-3852
AKUNTANSI,S1,Baik Sekali,BANPT-661
MANAJEMEN,S1,Baik,BANPT-2609
PERDAGANGAN INTERNASIONAL,S1,Baik Sekali,BANPT-3180
BISNIS DIGITAL,S1,Baik Sekali,BANPT-467
MANAJEMEN,S1,Baik Sekali,banpt-universitas nurtanio bandung
MANAJEMEN,S1,Baik,BANPT-996
MANAJEMEN,S1,Baik Sekali,BANPT-433
MANAJEMEN,S1,Baik Sekali,BANPT-1918
MANAJEMEN,S1,Baik,BANPT-3612
MANAJEMEN,S1,Unggul,banpt-universitas ibn khaldun bogor
AKUNTANSI,S1,Baik Sekali,BANPT-3233
AKUNTANSI,S1,Unggul,BANPT-2713
KESEHATAN MASYARAKAT,S1,UNGGUL,banpt-institut ilmu kesehatan strada indonesia
ILMU KESEHATAN MASYARAKAT,S1,BAIK SEKALI,BANPT-2360
KEPERAWATAN,S1,BAIK SEKALI,BANPT-2768
BISNIS DIGITAL,S1,Baik Sekali,BANPT-838
AKUNTANSI,S1,Baik,BANPT-2716
MANAJEMEN,S1,Baik Sekali,BANPT-887
PSIKOLOGI ISLAM,S1,Baik,BANPT-441
HUKUM,S1,Terakreditasi Sementara,BANPT-321
PARIWISATA,S1,Baik,BANPT-763
ILMU KOMUNIKASI,S1,Baik,BANPT-2442
HUKUM BISNIS,S1,Terakreditasi Sementara,BANPT-1149
AGRIBISNIS,S1,Baik Sekali,BANPT-1201
AGRIBISNIS,S1,Baik,BANPT-1028
ARSITEKTUR,S1,Baik,BANPT-468
KOMUNIKASI DAN PENYIARAN ISLAM,S1,Baik,BANPT-547
ILMU KOMUNIKASI,S1,Terakreditasi Sementara,BANPT-1679
HUKUM,S1,Terakreditasi Sementara,BANPT-1679
PSIKOLOGI,S1,Terakreditasi Sementara,BANPT-2631
SENI PERTUNJUKAN,S1,Terakreditasi Sementara,BANPT-2641
SISTEM INFORMASI,S1,Baik,BANPT-48
ILMU KOMUNIKASI,S1,B,BANPT-2081
SAINS DATA,S1,Baik,BANPT-2376
PJJ TEKNIK INFORMATIKA,S1,Baik,BANPT-1019
BISNIS MARITIM,S1,Baik,BANPT-3839
MANAJEMEN RITEL,S1,Baik,BANPT-404
KEWIRAUSAHAAN,S1,Baik,BANPT-1432
KEWIRAUSAHAAN,S1,Baik,BANPT-3772
KEWIRAUSAHAAN,S1,Baik,BANPT-1158
EKONOMI SYARIAH,S1,Baik,BANPT-253
MANAJEMEN,S1,Baik,BANPT-332
BISNIS DIGITAL,S1,Baik,BANPT-1560
PJJ ILMU KOMUNIKASI,S1,Baik,banpt-universitas insan cita indonesia
ADMINISTRASI PUBLIK,S1,B,BANPT-2079
AGROTEKNOLOGI,S1,Baik,BANPT-2997
DESTINASI PARIWISATA,S1,B,BANPT-3224
HUKUM EKONOMI SYARIAH,S1,B,BANPT-663
TEKNOLOGI HASIL PERTANIAN,S1,Baik,BANPT-445
HUKUM KELUARGA ISLAM,S1,Baik,BANPT-2880
PARIWISATA,S1,Baik Sekali,BANPT-2378
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-universitas mohammad husni thamrin jakarta
PENDIDIKAN AGAMA ISLAM,S1,Unggul,BANPT-2349
BIMBINGAN DAN KONSELING,S1,Unggul,BANPT-2370
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-2143
PENDIDIKAN SEJARAH,S1,Baik Sekali,BANPT-3478
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan ypup makassar
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-35
PENDIDIKAN BAHASA INDONESIA,S1,Baik Sekali,banpt-universitas al-washliyah
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,BANPT-2898
PG PENDIDIKAN ANAK USIA DINI,S1,Baik Sekali,banpt-universitas sari mutiara indonesia
PENDIDIKAN SENI DRAMA,S1,Unggul,BANPT-3772
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-656
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,Baik Sekali,BANPT-1970
PENDIDIKAN AGAMA ISLAM,S1,Unggul,banpt-universitas ibn khaldun bogor
PENDIDIKAN EKONOMI,S1,Baik Sekali,BANPT-746
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-universitas sari mutiara indonesia
PENDIDIKAN BAHASA JEPANG,S1,Baik Sekali,BANPT-2722
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-717
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Unggul,BANPT-369
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri bangkalan
PENDIDIKAN GEOGRAFI,S1,Baik Sekali,banpt-universitas widya dharma
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,Baik Sekali,BANPT-2898
SISTEM INFORMASI,S1,Baik,BANPT-1813
SISTEM KOMPUTER,S1,Baik,BANPT-1813
KESEHATAN MASYARAKAT,S1,UNGGUL,BANPT-3193
FARMASI,S1,BAIK SEKALI,BANPT-2069
KEBIDANAN,S1,BAIK SEKALI,BANPT-3792
KEPERAWATAN,S1,BAIK SEKALI,BANPT-2400
FARMASI,S1,UNGGUL,BANPT-695
KEDOKTERAN GIGI,S1,UNGGUL,BANPT-2938
FARMASI,S1,BAIK SEKALI,BANPT-876
GIZI,S1,BAIK SEKALI,BANPT-2503
ADMINISTRASI KESEHATAN,S1,Baik,BANPT-2079
SAINS AKTUARIA,S1,Baik,BANPT-300
PARIWISATA,S1,Terakreditasi Sementara,BANPT-63
MANAJEMEN,S1,Baik Sekali,BANPT-2386
MANAJEMEN,S1,Baik,BANPT-2685
KEWIRAUSAHAAN,S1,Baik Sekali,BANPT-935
MANAJEMEN BISNIS REKREASI,S1,Baik Sekali,BANPT-3332
MANAJEMEN RETAIL,S1,Baik Sekali,BANPT-45
MANAJEMEN,S1,Baik Sekali,BANPT-236
PENDIDIKAN KIMIA,S1,Baik Sekali,BANPT-1028
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,BANPT-1028
PENDIDIKAN FISIKA,S1,Baik Sekali,BANPT-3538
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Unggul,BANPT-3825
PENDIDIKAN BAHASA INDONESIA DAN DAERAH,S1,Unggul,BANPT-3772
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,Baik Sekali,BANPT-3441
BIMBINGAN DAN KONSELING,S1,Baik Sekali,banpt-universitas darul ulum
PENDIDIKAN BAHASA INGGRIS,S1,Baik,BANPT-3808
PENDIDIKAN BAHASA INGGRIS,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan situs banten di serang
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan paracendekia n w sumbawa
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-3418
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-1740
PENDIDIKAN BAHASA DAN SASTRA DAERAH,S1,Unggul,BANPT-337
TEKNOLOGI PENDIDIKAN,S1,Unggul,BANPT-819
PENDIDIKAN MATEMATIKA,S1,Unggul,BANPT-1988
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Unggul,BANPT-2072
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-2188
BIMBINGAN DAN KONSELING,S1,Unggul,BANPT-2503
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan bina bangsa meulaboh
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,banpt-universitas muhammadiyah prof. dr. hamka
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-1028
PENDIDIKAN JASMANI,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri trenggalek
TEKNIK SIPIL,S1,Baik,BANPT-1281
SISTEM INFORMASI,S1,Baik,BANPT-1959
HUKUM,S1,Unggul,BANPT-2914
ILMU HUKUM,S1,Baik,BANPT-633
INFORMATIKA,S1,Baik,BANPT-1038
PENDIDIKAN ISLAM ANAK USIA DINI,S1,Unggul,banpt-universitas sains al qur'an
MANAJEMEN,S1,Baik,BANPT-1813
AKUNTANSI,S1,Baik,BANPT-1813
PENDIDIKAN  BAHASA INGGRIS,S1,Baik,BANPT-3607
MANAJEMEN,S1,Baik,BANPT-1618
KESELAMATAN DAN KESEHATAN KERJA,S1,Baik,BANPT-1647
ADMINISTRASI RUMAH SAKIT,S1,Baik,BANPT-1647
KEBIDANAN,S1,Baik,BANPT-2741
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-1245
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-1245
PENDIDIKAN TEKNOLOGI INFORMASI,S1,Baik Sekali,BANPT-1158
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-1158
PENDIDIKAN BIOLOGI,S1,Baik Sekali,BANPT-1158
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,BANPT-1158
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-1158
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,BANPT-953
PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,Baik,BANPT-2371
PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,Baik,BANPT-2641
ILMU PERIKANAN,S1,Baik,BANPT-3215
HOSPITALITI DAN PARIWISATA,S1,Baik,BANPT-827
PERENCANAAN WILAYAH DAN KOTA,S1,Baik Sekali,BANPT-3212
AGROTEKNOLOGI,S1,Baik,BANPT-996
AGRIBISNIS,S1,Baik,BANPT-3610
PSIKOLOGI,S1,Baik Sekali,BANPT-1001
ILMU PEMERINTAHAN,S1,Baik Sekali,BANPT-811
KOMUNIKASI DAN PENYIARAN ISLAM,S1,Baik,BANPT-2241
AGRIBISNIS,S1,Baik,BANPT-3081
ILMU ADMINISTRASI NEGARA,S1,Baik,BANPT-2729
ILMU PEMERINTAHAN,S1,Unggul,BANPT-2722
SASTRA INGGRIS,S1,Baik Sekali,BANPT-366
ADMINISTRASI PUBLIK,S1,B,banpt-sekolah tinggi ilmu administrasi al gazali barru
ILMU PEMERINTAHAN,S1,Unggul,BANPT-1988
KEWIRAUSAHAAN,S1,Baik,BANPT-548
BISNIS DIGITAL,S1,Baik,BANPT-548
KEPERAWATAN,S1,BAIK SEKALI,BANPT-70
FARMASI,S1,Baik,banpt-sekolah tinggi ilmu kesehatan yayasan lembaga pendidikan prada
ILMU PEMERINTAHAN,S1,B,BANPT-887
ILMU KOMUNIKASI,S1,B,BANPT-2532
STATISTIKA,S1,Baik Sekali,BANPT-2898
MATEMATIKA,S1,Baik,BANPT-226
MANAJEMEN,S1,Unggul,BANPT-1570
MANAJEMEN,S1,Baik Sekali,BANPT-548
PENDIDIKAN BIOLOGI,S1,Baik Sekali,banpt-institut sains dan kependidikan kie raha
PENDIDIKAN MATEMATIKA,S1,Baik,banpt-institut sains dan kependidikan kie raha
PENDIDIKAN OLAHRAGA,S1,Baik Sekali,banpt-institut sains dan kependidikan kie raha
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik Sekali,banpt-institut sains dan kependidikan kie raha
KEBIDANAN,S1,Baik,BANPT-642
KEBIDANAN,S1,BAIK SEKALI,banpt-sekolah tinggi ilmu kesehatan senior medan
HUKUM KELUARGA,S1,Baik Sekali,BANPT-3781
AGRIBISNIS,S1,Baik,BANPT-1613
ILMU PEMERINTAHAN,S1,Baik,BANPT-3506
ILMU KOMUNIKASI,S1,Unggul,BANPT-2378
HUKUM,S1,Baik,BANPT-1655
PSIKOLOGI,S1,Terakreditasi Sementara,BANPT-333
ILMU HUKUM,S1,Baik Sekali,BANPT-1075
PETERNAKAN,S1,Baik,BANPT-1277
PSIKOLOGI,S1,Baik,BANPT-1019
TEKNIK MESIN,S1,Baik Sekali,BANPT-838
MANAJEMEN,S1,Baik,BANPT-1036
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-933
PENDIDIKAN BAHASA INGGRIS,S1,Baik Sekali,BANPT-366
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-679
PENDIDIKAN NONFORMAL,S1,Baik Sekali,BANPT-3099
FARMASI,S1,BAIK SEKALI,BANPT-1736
SISTEM INFORMASI,S1,Baik Sekali,BANPT-2605
KEPERAWATAN,S1,Baik,BANPT-1316
SISTEM INFORMASI,S1,Baik,banpt-institut tarumanegara
DESAIN KOMUNIKASI VISUAL,S1,Baik,BANPT-1648
PENDIDIKAN MATEMATIKA,S1,Baik,BANPT-1648
PENDIDIKAN FISIKA,S1,Baik,BANPT-1648
PENDIDIKAN BIOLOGI,S1,Baik,BANPT-1648
TEKNOLOGI HASIL PERTANIAN,S1,Baik,BANPT-1648
TEKNIK KIMIA,S1,Baik,BANPT-1648
TEKNIK INDUSTRI,S1,Baik,BANPT-1648
HUKUM EKONOMI SYARIAH,S1,Unggul,BANPT-1667
ARSITEKTUR,S1,Baik Sekali,BANPT-2433
ILMU ADMINISTRASI PUBLIK,S1,Baik Sekali,BANPT-1970
PENDIDIKAN AGAMA ISLAM,S1,Baik Sekali,BANPT-756
ILMU HUKUM,S1,Unggul,BANPT-738
AGRIBISNIS,S1,Baik Sekali,BANPT-3099
SASTRA INGGRIS,S1,Unggul,BANPT-2503
AGRIBISNIS,S1,Baik Sekali,BANPT-1224
ARSITEKTUR,S1,Baik,BANPT-3027
ILMU HUKUM,S1,Baik,BANPT-1853
EKONOMI SYARI`AH,S1,Baik Sekali,BANPT-236
ILMU HUKUM,S1,Baik Sekali,BANPT-254
BIMBINGAN KONSELING ISLAM,S1,Baik Sekali,BANPT-1654
ILMU AL QUR'AN DAN TAFSIR,S1,Baik,BANPT-2739
ILMU AL-QUR`AN DAN TAFSIR,S1,Unggul,BANPT-2513
ILMU HUKUM,S1,Baik Sekali,BANPT-23
MANAJEMEN,S1,Unggul,BANPT-2072
EKONOMI PEMBANGUNAN,S1,Unggul,BANPT-2072
AGROTEKNOLOGI,S1,Baik,BANPT-1028
BUDIDAYA PERAIRAN,S1,Baik Sekali,BANPT-3075
AGRIBISNIS,S1,Baik,BANPT-3929
ARSITEKTUR,S1,Baik Sekali,BANPT-366
DESAIN INTERIOR,S1,A,BANPT-1859
HUKUM KELUARGA,S1,B,BANPT-236
SASTRA INGGRIS,S1,B,BANPT-50
AGRIBISNIS,S1,Baik,BANPT-78
AGROTEKNOLOGI,S1,Baik,BANPT-78
ILMU KOMUNIKASI,S1,Baik,BANPT-3629
BIOLOGI TERAPAN,S1,Baik,BANPT-2187
SASTRA INGGRIS,S1,Unggul,BANPT-2370
ILMU HUKUM,S1,Baik Sekali,BANPT-369
PETERNAKAN,S1,Baik Sekali,banpt-universitas wijaya kusuma purwokerto
HUKUM,S1,Unggul,BANPT-539
SAINS AKTUARIA,S1,Baik,BANPT-1313
HUKUM,S1,Baik,BANPT-1036
HUKUM KELUARGA,S1,Unggul,BANPT-1883
PSIKOLOGI,S1,Terakreditasi Sementara,BANPT-1557
PARIWISATA,S1,Terakreditasi Sementara,BANPT-1557
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Unggul,BANPT-2370
AKUNTANSI,S1,Baik Sekali,BANPT-738
AGRIBISNIS,S1,Baik Sekali,BANPT-2686
AGRIBISNIS,S1,Baik Sekali,BANPT-3653
PETERNAKAN,S1,Baik Sekali,banpt-universitas garut
PENDIDIKAN SEJARAH,S1,Unggul,BANPT-3222
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,BANPT-3222
PARIWISATA,S1,Terakreditasi Sementara,BANPT-2641
AGROTEKNOLOGI,S1,Unggul,BANPT-2686
AKUNTANSI,S1,Baik Sekali,BANPT-1060
AKUNTANSI,S1,Baik Sekali,BANPT-4027
AKUNTANSI,S1,Baik Sekali,BANPT-1223
PENDIDIKAN GURU SEKOLAH DASAR,S1,Baik,banpt-sekolah tinggi keguruan dan ilmu pendidikan muhammadiyah kalabahi
PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,Baik Sekali,BANPT-4029
PENDIDIKAN BAHASA INDONESIA,S1,Baik Sekali,BANPT-3270
INFORMATIKA,S1,Baik,BANPT-764
SISTEM INFORMASI,S1,Baik,BANPT-764
SISTEM INFORMASI,S1,Baik,BANPT-3341
ILMU KEPERAWATAN,S1,BAIK SEKALI,BANPT-391
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-3224
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-136
PENDIDIKAN FISIKA,S1,Unggul,BANPT-747
MANAJEMEN PENDIDIKAN ISLAM,S1,Baik,BANPT-1813
PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,Baik Sekali,BANPT-3228
PENDIDIKAN MATEMATIKA,S1,Baik Sekali,BANPT-2143
BIMBINGAN DAN KONSELING,S1,Baik Sekali,BANPT-1606
PENDIDIKAN SEJARAH,S1,Baik Sekali,BANPT-35
PENDIDIKAN BAHASA INGGRIS,S1,Unggul,BANPT-2723
PENDIDIKAN GURU SEKOLAH DASAR,S1,Unggul,BANPT-815
PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,Unggul,BANPT-2271
PENDIDIKAN TEKNIK ELEKTRO,S1,Baik Sekali,BANPT-2371
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan gotong royong masohi
PENDIDIKAN AGAMA ISLAM,S1,Unggul,BANPT-441
PENDIDIKAN OLAH RAGA,S1,Baik Sekali,banpt-sekolah tinggi keguruan dan ilmu pendidikan pgri bangkalan
FARMASI,S1,BAIK SEKALI,BANPT-1002
ADMINISTRASI KESEHATAN,S1,Baik,BANPT-1795
FARMASI,S1,BAIK SEKALI,BANPT-2584
FISIOTERAPI,S1,BAIK SEKALI,BANPT-965
FARMASI,S1,BAIK SEKALI,banpt-universitas mathla'ul anwar
ADMINISTRASI KESEHATAN,S1,BAIK SEKALI,BANPT-2292
KEBIDANAN,S1,Baik,BANPT-1616
GIZI,S1,Baik,BANPT-953
ADMINISTRASI KESEHATAN,S1,Baik,BANPT-953
KEPERAWATAN,S1,Baik,BANPT-1706
KEPERAWATAN,S1,Baik,BANPT-255
KEBIDANAN,S1,Baik,banpt-sekolah tinggi ilmu kesehatan al-ma'arif baturaja
TEKNOLOGI INFORMASI,S1,Baik,BANPT-4010
INFORMATIKA,S1,Baik,BANPT-1036
SISTEM INFORMASI,S1,Baik,BANPT-333
SISTEM DAN TEKNOLOGI INFORMASI,S1,Baik,BANPT-550
SAINS DATA,S1,Baik,BANPT-333
REKAYASA PERANGKAT LUNAK,S1,Baik,BANPT-333
SISTEM INFORMASI,S1,Baik,BANPT-2713
TEKNOLOGI INFORMASI,S1,Baik,BANPT-1515
INFORMATIKA,S1,Baik,BANPT-2376
KEBIDANAN,S1,Baik,BANPT-3643
PENDIDIKAN BAHASA INDONESIA,S1,Baik Sekali,BANPT-3174
HUKUM,S1,Baik,BANPT-2000
HUKUM,S1,Baik,BANPT-902
KIMIA,S1,Baik,BANPT-902
HUKUM,S1,Baik,BANPT-1567
BAHASA INGGRIS,S1,Unggul,BANPT-1870
PERPUSTAKAAN DAN SAINS INFORMASI,S1,Baik,BANPT-1311
HOSPITALITY DAN PARIWISATA,S1,Unggul,BANPT-1870
MANAJEMEN,S1,Unggul,BANPT-1870
TEKNOLOGI PANGAN DAN HASIL PERTANIAN,S1,Baik,BANPT-1114
TEKNIK ELEKTRO,S1,Baik,BANPT-1904
TEKNOLOGI PENDIDIKAN,S1,Baik Sekali,BANPT-337
BISNIS DIGITAL,S1,Baik,BANPT-1793
PSIKOLOGI,S1,Baik,BANPT-2526
PENDIDIKAN JASMANI,S1,Baik,BANPT-1795
MANAJEMEN RITEL,S1,Baik,BANPT-225
DESAIN KOMUNIKASI VISUAL,S1,Baik,BANPT-2404
SISTEM INFORMASI,S1,Baik,BANPT-724
TEKNOLOGI INFORMASI,S1,Baik,BANPT-724
REKAYASA PERANGKAT LUNAK,S1,Baik,BANPT-1313
ILMU ADMINISTRASI NEGARA,S1,Baik,banpt-universitas azzahra
HUKUM KELUARGA ISLAM,S1,Baik,BANPT-94
AGRIBISNIS,S1,Baik,BANPT-2798
BAHASA DAN KEBUDAYAAN INGGRIS,S1,Baik Sekali,BANPT-489
BAHASA KOREA,S1,Unggul,BANPT-2377
AKUAKULTUR,S1,Baik,BANPT-1032
BISNIS DIGITAL,S1,Baik,BANPT-1313
