faculty,building_name,address,institution_code
Keperawatan,Kampus 1,"Jalan Indra Giri No. 3, Padang Harapan, Bengkulu",quipper-330
Farmasi,Kampus 1,"Jalan Indra Giri No. 3, Padang Harapan, Bengkulu",quipper-330
Promosi Kesehatan,Kampus 1,"Jalan Indra Giri No. 3, Padang Harapan, Bengkulu",quipper-330
Kebidanan,Kampus 1,"Jalan Indra Giri No. 3, Padang Harapan, Bengkulu",quipper-330
Kesehatan Lingkungan,Kampus 1,"Jalan Indra Giri No. 3, Padang Harapan, Bengkulu",quipper-330
Analis Kesehatan,Kampus 1,"Jalan Indra Giri No. 3, Padang Harapan, Bengkulu",quipper-330
Gizi,Kampus 1,"Jalan Indra Giri No. 3, Padang Harapan, Bengkulu",quipper-330
Keperawatan,Kampus 2,"Jl. Saptamarga, Desa Teladan, Curup",quipper-330
Kebidanan,Kampus 2,"Jl. Saptamarga, Desa Teladan, Curup",quipper-330
ALL,Kampus Utama,"Jl. Taman Malaka Selatan, Pondok Kelapa, Duren Sawit, Jakarta Timur 13450",quipper-332
ALL,Kampus Utama,Jln. Mayjen Sutoyo No. 2 Jakarta 1363,quipper-333
Fakultas Pertanian,Kampus Utama,"Jalan Kapt. Mukhtar Basri No. 3, Medan, Sumatera Utara 20238",quipper-334
Fakultas Teknik,Kampus Utama,"Jalan Kapt. Mukhtar Basri No. 3, Medan, Sumatera Utara 20238",quipper-334
Fakultas Agama Islam,Kampus Utama,"Jalan Kapt. Mukhtar Basri No. 3, Medan, Sumatera Utara 20238",quipper-334
Fakultas Ekonomi dan Bisnis,Kampus Utama,"Jalan Kapt. Mukhtar Basri No. 3, Medan, Sumatera Utara 20238",quipper-334
Fakultas Hukum,Kampus Utama,"Jalan Kapt. Mukhtar Basri No. 3, Medan, Sumatera Utara 20238",quipper-334
Fakultas Keguruan dan Ilmu Pendidikan,Kampus Utama,"Jalan Kapt. Mukhtar Basri No. 3, Medan, Sumatera Utara 20238",quipper-334
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus Utama,"Jalan Kapt. Mukhtar Basri No. 3, Medan, Sumatera Utara 20238",quipper-334
ALL,Kampus 4,"Jl. Kyai Mojo No. 56 Pingit, Bener, Tegalrejo, Yogyakarta, 55243",quipper-335
ALL,Kampus 3,"Jl. Mangkuyudan MJ III No.384, Mantrijeron, Yogyakarta, 55143",quipper-335
ALL,Kampus 2,"Jl. Ngadinegaran MJ III No.62, Mantrijeron, Yogyakarta, 55143",quipper-335
ALL,Kampus 1,"Jl.Tatabumi No. 3, Banyuraden, Gamping, Sleman, Yogyakarta, 55293",quipper-335
ALL,Kampus 2,"Jl. Cisadane No.2, Cikini, Jakarta Pusat",quipper-336
ALL,Kampus 1,"Jl. Otista Raya No 40-40A, Bidara Cina, Jatinegara, Jakarta Timur",quipper-336
Fakultas Teknik,Kampus 2,"Jl. Jenderal Sudirman Km 3, Kotabumi, Kec. Purwakarta, Banten 42435",quipper-337
Fakultas Kedokteran,Kampus 2,"Jl. Jenderal Sudirman Km 3, Kotabumi, Kec. Purwakarta, Banten 42435",quipper-337
ALL,Kampus 5,"Jl. Tirtayasa, Sindangsari, Kec. Pabuaran, Serang, Banten 42163",quipper-337
Fakultas Kedokteran,Kampus 4,"Jl. Letnan Jidun No.2, Lontarbaru, Kec. Serang, Kota Serang, Banten 42115",quipper-337
Fakultas Keguruan dan Ilmu Pendidikan,Kampus 3,"Jl. Ciwaru Raya, Cipare, Kec. Serang, Kota Serang, Banten 42117",quipper-337
Fakultas Pertanian,Kampus 1,"Jl. Raya Jakarta Km 4 Pakupatan, Kota Serang, Banten",quipper-337
Fakultas Ekonomi dan Bisnis,Kampus 1,"Jl. Raya Jakarta Km 4 Pakupatan, Kota Serang, Banten",quipper-337
Fakultas Hukum,Kampus 1,"Jl. Raya Jakarta Km 4 Pakupatan, Kota Serang, Banten",quipper-337
Fakultas Ilmu Sosial dan Politik,Kampus 1,"Jl. Raya Jakarta Km 4 Pakupatan, Kota Serang, Banten",quipper-337
Program Pascasarjana,Kampus 1,"Jl. Raya Jakarta Km 4 Pakupatan, Kota Serang, Banten",quipper-337
Keperawatan,Kampus Utama,"Jalan Utama, Rukoh, Darussalam - Banda Aceh",quipper-338
ALL,Kampus Utama,"Jl. Magelang Km. 4,4, Tromol Pos 42 Yogyakarta 55284",quipper-339
Keperawatan,Kampus Utama,"Jl. Raya Pondok Ranggon No. 90, Kelurahan Pondok Ranggon, Kecamatan Cipayung, Jakarta Timur",quipper-340
ALL,Kampus Utama,"Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat, Indonesia 25163",quipper-341
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus Utama,"Jl. Kapten Suparman No. 39 Potrobangsan, Magelang Utara, Jawa Tengah 56112",quipper-342
Fakultas Keguruan dan Ilmu Pendidikan,Kampus Utama,"Jl. Kapten Suparman No. 39 Potrobangsan, Magelang Utara, Jawa Tengah 56112",quipper-342
Fakultas Teknik,Kampus Utama,"Jl. Kapten Suparman No. 39 Potrobangsan, Magelang Utara, Jawa Tengah 56112",quipper-342
Fakultas Ekonomi,Kampus Utama,"Jl. Kapten Suparman No. 39 Potrobangsan, Magelang Utara, Jawa Tengah 56112",quipper-342
Fakultas Pertanian,Kampus Utama,"Jl. Kapten Suparman No. 39 Potrobangsan, Magelang Utara, Jawa Tengah 56112",quipper-342
Fakultas Matematika dan IPA,Kampus 1,"Jalan Nangka No. 58 C (TB. Simatupang), Kel Tanjung Barat, Jakarta Selatan",quipper-343
Fakultas Bahasa dan Seni,Kampus 1,"Jalan Nangka No. 58 C (TB. Simatupang), Kel Tanjung Barat, Jakarta Selatan",quipper-343
Fakultas Ilmu Pendidikan dan Pengetahuan Sosial,Kampus 1,"Jalan Nangka No. 58 C (TB. Simatupang), Kel Tanjung Barat, Jakarta Selatan",quipper-343
Fakultas Pascasarjana,Kampus 1,"Jalan Nangka No. 58 C (TB. Simatupang), Kel Tanjung Barat, Jakarta Selatan",quipper-343
Fakultas Teknik dan Ilmu Komputer,Kampus 1,"Jalan Nangka No. 58 C (TB. Simatupang), Kel Tanjung Barat, Jakarta Selatan",quipper-343
ALL,Kampus 2,"Jl. Raya Tengah No. 80, Kel. Gedong, Kec. Pasar Rebo, Jakarta Timur",quipper-343
Ilmu Ekonomi,Kampus Utama,"Jalan Lowanu Sorosutan UH VI/20, Yogyakarta",quipper-344
ALL,Kampus Utama,"Jl. KS Tubun No. 11 Pasar Baru, Tangerang",quipper-345
ALL,Kampus Utama,"Jl. Dr. Ciptomangunkusumo No. 82 A, Kab. Ponorogo, Jawa  Timur",quipper-346
ALL,Kampus Utama,"Jl. Z.A. Pagar Alam, No. 93B Labuhan Ratu, Bandar Lampung 35141",quipper-347
ALL,Kampus Utama,"Jalan Palmerah Barat No. 353, Jakarta",quipper-348
Perhotelan,Kampus Utama,"Komplek Depdagri No. 68, Curug, Jalan Raya Kalimalang, Jakarta Timur 16450",quipper-349
ALL,Kampus Utama,"Komplek BPSDM Kementerian Hukum dan HAM, Jalan Raya Gandul, Cinere, Depok, Jawa Barat",quipper-350
ALL,Kampus Utama,"Jl. Bendul Merisi 126, Surabaya, Jawa Timur, 60239",quipper-351
ALL,Kampus Utama,"Jln. Jendral Soedirman No.156, Ciperna, Cirebon Selatan, Jawa Barat",quipper-352
Administrasi Rumah Sakit,Kampus Utama,"Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara",quipper-353
Kesehatan Masyarakat,Kampus Utama,"Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara",quipper-353
Psikologi,Kampus Utama,"Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara",quipper-353
Farmasi,Kampus Utama,"Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara",quipper-353
Ilmu Gizi,Kampus Utama,"Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara",quipper-353
Kesehatan Lingkungan,Kampus Utama,"Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara",quipper-353
ALL,Kampus Utama,"Kawasan Pendidikan Tinggi Jatinangor, Jl. Jatinangor KM. 20, 5, Cibeusi, Sumedang, Kabupaten Sumedang, Jawa Barat 45363, Indonesia",quipper-354
Fakultas Hukum,Kampus 2,"Jl. Mayjend. Bambang Soegeng KM 5, Mertoyudan, Magelang 56172",quipper-355
Fakultas Ilmu Kesehatan,Kampus 2,"Jl. Mayjend. Bambang Soegeng KM 5, Mertoyudan, Magelang 56172",quipper-355
Fakultas Agama Islam,Kampus 2,"Jl. Mayjend. Bambang Soegeng KM 5, Mertoyudan, Magelang 56172",quipper-355
Fakultas Teknik,Kampus 2,"Jl. Mayjend. Bambang Soegeng KM 5, Mertoyudan, Magelang 56172",quipper-355
Fakultas Psikologi dan Humaniora,Kampus 2,"Jl. Mayjend. Bambang Soegeng KM 5, Mertoyudan, Magelang 56172",quipper-355
Fakultas Keguruan dan Ilmu Pendidikan,Kampus 1,Jl. Tidar No. 21 Magelang 56125,quipper-355
Fakultas Ekonomi dan Bisnis,Kampus 1,Jl. Tidar No. 21 Magelang 56125,quipper-355
ALL,Kampus Utama,"Jl. Otto Iskandardinata No. 64C, Jakarta 13330",quipper-356
ALL,Kampus 2,"Jalan Sekip Simpang Jalan Sikambing, Medan",quipper-357
ALL,Kampus 3,"Jalan Danau Singkarak, Medan",quipper-357
ALL,Kampus 1,"Jalan Belanga  Nomor 1 Simpang Jalan Ayahanda, Medan",quipper-357
ALL,Kampus Utama,"Jl. Baru Km 08 Atas, Tanjungpinang Timur, Kepulauan Riau",quipper-358
Administrasi Niaga,Kampus Utama,"Universitas Sumatera Utara, Kampus USU, Jl. Almamater No. 1, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara 20155",quipper-359
Akuntansi,Kampus Utama,"Universitas Sumatera Utara, Kampus USU, Jl. Almamater No. 1, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara 20155",quipper-359
Komputer dan Informatika,Kampus Utama,"Universitas Sumatera Utara, Kampus USU, Jl. Almamater No. 1, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara 20155",quipper-359
Teknik Elektronika,Kampus Utama,"Universitas Sumatera Utara, Kampus USU, Jl. Almamater No. 1, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara 20155",quipper-359
Teknik Sipil,Kampus Utama,"Universitas Sumatera Utara, Kampus USU, Jl. Almamater No. 1, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara 20155",quipper-359
Teknik Mesin,Kampus Utama,"Universitas Sumatera Utara, Kampus USU, Jl. Almamater No. 1, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara 20155",quipper-359
Magister Terapan Sistem Informasi Akuntansi,Kampus Utama,"Universitas Sumatera Utara, Kampus USU, Jl. Almamater No. 1, Padang Bulan, Medan Baru, Kota Medan, Sumatera Utara 20155",quipper-359
ALL,Kampus Utama,"Jl. Tentara Pelajar No. 173, Makassar, Sulawesi Selatan 90165",quipper-360
Fakultas Sains dan Teknologi,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Syariah dan Hukum,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Ekonomi dan Bisnis Islam,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Ushuluddin dan Pemikiran Islam,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Ilmu Tarbiyah dan Keguruan,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Dakwah dan Komunikasi,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Adab dan Humaniora,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Fakultas Psikologi,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
Program Pascasarjana,Kampus Utama,"Jl. Prof. K.H. Zainal Abidin Fikri KM.3,5 Palembang Sumatera Selatan, 30126",quipper-361
ALL,Kampus Utama,"Jalan Sisingamangaraja Teladan, Kelurahan Teladan Barat, Medan",quipper-362
ALL,Kampus Utama,"Jl. Slamet Riyadi no. 40 Gayamsari Semarang, 50160",quipper-363
ALL,Kampus Utama,"Band Aceh-Medan Km. 280,3, Kota Lhoksumawe",quipper-364
ALL,Kampus Utama,"Jalan Dipati Ukur No. 80-84, Kota Bandung 40132",quipper-365
ALL,Kampus 3,"Jl. Harmonika Baru, Pasar II, Tanjung Sari, Medan",quipper-366
ALL,Kampus 1,"Jl. Hang Tuah No. 8, Madras Hulu Medan Polonia, 20151",quipper-366
ALL,Kampus 2,"Jl. Setia Budi Pasar II, Tanjung Sari, Medan",quipper-366
ALL,Kampus Utama,"Jalan Maulana Yusuf No.10, Babakan, Kec. Tangerang, Kota Tangerang, Banten 15118",quipper-367
National Institute,Kampus Utama,"My Republic Plaza, The Breeze, BSD City",quipper-368
German International Institute,Kampus Utama,"My Republic Plaza, The Breeze, BSD City",quipper-368
Fakultas Ilmu Komunikasi,Kampus Utama,"Scientia garden, Jl. Boulevard Gading Serpong, Tangerang, Banten",quipper-369
Fakultas Seni dan Desain,Kampus Utama,"Scientia garden, Jl. Boulevard Gading Serpong, Tangerang, Banten",quipper-369
Fakultas Teknologi Informasi dan Komunikasi,Kampus Utama,"Scientia garden, Jl. Boulevard Gading Serpong, Tangerang, Banten",quipper-369
Fakultas Bisnis,Kampus Utama,"Scientia garden, Jl. Boulevard Gading Serpong, Tangerang, Banten",quipper-369
Diploma Perhotelan,Kampus Utama,"Scientia garden, Jl. Boulevard Gading Serpong, Tangerang, Banten",quipper-369
Fakultas Teknik,Kampus 3,"Jl. Mayjen Sungkono KM. 5 Blater 53371, Kalimanah, Purbalingga",quipper-370
Fakultas Ekonomi dan Bisnis,Kampus 1,"Jl. Prof. Dr. HR. Boenjamin 708 Purwokerto, Jawa Tengah, Indonesia 53122",quipper-370
Fakultas Hukum,Kampus 1,"Jl. Prof. Dr. HR. Boenjamin 708 Purwokerto, Jawa Tengah, Indonesia 53122",quipper-370
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus 1,"Jl. Prof. Dr. HR. Boenjamin 708 Purwokerto, Jawa Tengah, Indonesia 53122",quipper-370
Fakultas Biologi,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Fakultas Perikanan dan Ilmu Kelautan,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Fakultas Pertanian,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Fakultas Peternakan,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Fakultas Ilmu Budaya,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Fakultas Kedokteran,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Fakultas Ilmu-Ilmu Kesehatan,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
Program Pascasarjana,Kampus 2,"Jl. Dr. Soparno Komplek GOR Soesilo Soedarman Karangwangkal, Purwokerto",quipper-370
ALL,Kampus Utama,"Jl. Raya Buncitan KP 1, Sedati, Sidoarjo",quipper-371
ALL,Kampus Utama,"Jl. Kramat Pela No.40, RT.10/RW.1, Gandaria Utara, Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia",quipper-372
ALL,Kampus Utama,"Jl. Raya PKP, Kelurahan Kelapa Dua Wetan, Kecamatan Ciracas, Jakarta Timur. Kode Pos 13730",quipper-373
ALL,Kampus Utama,"Jl. Cut Nyak Dien No. 4A Pacitan, Jawa Timur",quipper-374
Fakultas Keguruan dan Ilmu Pendidikan,Kampus 4,"Universitas Kampus, Teratai, Muara Bulian, Kabupaten Batang Hari, Jambi, 36612",quipper-375
Fakultas Hukum,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Teknologi Pertanian,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Kesehatan Masyarakat,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Sains dan Teknologi,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Keguruan dan Ilmu Pendidikan,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Ilmu Keolahragaan,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Peternakan,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Kehutanan,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Pertanian,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Ilmu Budaya,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Teknik,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Ekonomi Bisnis,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Kedokteran dan Ilmu Kesehatan,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus 1,"Jl. Lintas Jambi-Muara Bulian, Kab.Muaro Jambi, Jambi",quipper-375
ALL,Kampus 2,"Jl. Raden Mattaher No.21, Ps. Jambi, Jambi Tim., Kota Jambi, 36123",quipper-375
ALL,Kampus 9,"Universitas Jambi Kampus Pondok Meja, Kabupaten Muaro Jambi, Jambi 36361",quipper-375
Fakultas Peternakan,Kampus 8,"Bar, Rano, Kec. Sabak Bar, Kabupaten Tanjung Jabung Timur, Jambi. 36764",quipper-375
Fakultas Hukum,Kampus 7,"Jl. Harapan, Tungkal Harapan, Tungkal Ilir, Tj. Jabung B, Jambi, 36514",quipper-375
Fakultas Ekonomi Bisnis,Kampus 7,"Jl. Harapan, Tungkal Harapan, Tungkal Ilir, Tj. Jabung B, Jambi, 36514",quipper-375
Fakultas Hukum,Kampus 3,"Jl. Arif Rahman Hakim, Telanaipura, Kota Jambi, Jambi, 36361",quipper-375
Fakultas Pertanian,Kampus 3,"Jl. Arif Rahman Hakim, Telanaipura, Kota Jambi, Jambi, 36361",quipper-375
Fakultas Hukum,Kampus 5,"Jl. Lintas Tengah Sumatera, Rantau Tenang, Pelawan, Jambi 37481",quipper-375
Fakultas Kedokteran dan Ilmu Kesehatan,Kampus 6,"Kampus Buluran, Mendalo Darat, Kec. Jambi Luar Kota, Kota Jambi, Jambi 36122",quipper-375
ALL,Kampus Utama,"Jl. Boulevard Raya Blok DG No. 12, Kel. Kelapa Gading Timur, Kec. Kelapa Gading, Jakarta Utara, Indonesia, 14240",quipper-376
ALL,Kampus Utama,"Jl. Gedong Kuning No.2, Banguntapan, Yogyakarta 55171",quipper-377
ALL,Kampus Utama,"Jalan KH Ahmad Dahlan No1, Pagesangan, Mataram, Nusa Tenggara Barat",quipper-378
ALL,Kampus 2,"Jl. Gembira No.10, Tanjung Priok - Jakarta Utara",quipper-379
Keperawatan,Kampus 1,"Jl. Warakas Raya No.55, Tanjung Priok - Jakarta Utara",quipper-379
Fakultas Ilmu Pendidikan,Kampus 3,"Jl. Kenari No.6, Semaki, Umbulharjo, Yogyakarta",quipper-380
Fakultas Ekonomi,Kampus 2,"Jl. Mandung Pengasih Kulonprogo, Yogyakarta",quipper-380
Fakultas Ilmu Keolahragaan,Kampus 2,"Jl. Mandung Pengasih Kulonprogo, Yogyakarta",quipper-380
Fakultas Teknik,Kampus 1,"Jl. Colombo No.1, Caturtunggal, Sleman, Yogyakarta",quipper-380
Fakultas Ekonomi,Kampus 1,"Jl. Colombo No.1, Caturtunggal, Sleman, Yogyakarta",quipper-380
Fakultas Ilmu Pendidikan,Kampus 1,"Jl. Colombo No.1, Caturtunggal, Sleman, Yogyakarta",quipper-380
Fakultas Ilmu Sosial,Kampus 1,"Jl. Colombo No.1, Caturtunggal, Sleman, Yogyakarta",quipper-380
Fakultas Bahasa dan Seni,Kampus 1,"Jl. Colombo No.1, Caturtunggal, Sleman, Yogyakarta",quipper-380
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kampus 1,"Jl. Colombo No.1, Caturtunggal, Sleman, Yogyakarta",quipper-380
Program Pascasarjana,Kampus 1,"Jl. Colombo No.1, Caturtunggal, Sleman, Yogyakarta",quipper-380
Fakultas Ilmu Pendidikan,Kampus 4,"Jl. Bantul No.50, Gedongkiwo, Mantrijeron, Yogyakarta",quipper-380
ALL,Kampus Utama,"Jl. Sunter Permai Raya, Sunter Agung Podomoro, Tanjung Priok, Jakarta Utara 14350",quipper-381
ALL,Kampus Utama,"Pawiyatan Luhur I/1 Bendan Dhuwur, Semarang 50233",quipper-382
ALL,Kampus Utama,"Jl. Raya Lenteng Agung 32 - Jakarta Selatan, 12610",quipper-383
ALL,Kampus Utama,"Jl. Pawiyatan Luhur II/17 Semarang 50235,",quipper-384
"Fakultas Ushuluddin, Adab, dan Dakwah",Kampus Utama,"Jl. Kapten Muradi, Kecamatan Sungai Liuk, Kota Sungai Penuh, Jambi",quipper-385
Fakultas Ekonomi dan Bisnis Islam,Kampus Utama,"Jl. Kapten Muradi, Kecamatan Sungai Liuk, Kota Sungai Penuh, Jambi",quipper-385
Pascasarjana,Kampus Utama,"Jl. Kapten Muradi, Kecamatan Sungai Liuk, Kota Sungai Penuh, Jambi",quipper-385
Fakultas Tarbiyah dan Ilmu Keguruan,Kampus Utama,"Jl. Kapten Muradi, Kecamatan Sungai Liuk, Kota Sungai Penuh, Jambi",quipper-385
Fakultas Syariah,Kampus Utama,"Jl. Kapten Muradi, Kecamatan Sungai Liuk, Kota Sungai Penuh, Jambi",quipper-385
ALL,Kampus Utama,"Jalan Bali, Kp. Bali, Tlk. Segara Kota Bengkulu, 38119",quipper-386
ALL,Kampus Utama,"Jl. Sultan Alauddin No. 259, Gunung Sari, Rappocini, Makassar, 90221",quipper-387
Fakultas Ilmu Administrasi,Kampus UNKRIS,Jatiwaringin - Pondok Gede 13077,quipper-388
Fakultas Teknik,Kampus UNKRIS,Jatiwaringin - Pondok Gede 13077,quipper-388
Fakultas Hukum,Kampus UNKRIS,Jatiwaringin - Pondok Gede 13077,quipper-388
Fakultas Ekonomi,Kampus UNKRIS,Jatiwaringin - Pondok Gede 13077,quipper-388
ALL,Kampus Utama,"Jalan Margonda Raya, Kemiri Muka, Beji, Depok, Jawa Barat, 16423",quipper-389
Fakultas Kedokteran,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Pertanian,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Teknologi Pangan dan Agroindustri,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Keguruan dan Ilmu Pendidikan,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Peternakan,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Hukum,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Teknik,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Ilmu Sosial dan Ilmu Politik,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Ekonomi dan Bisnis,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
Program Pascasarjana,Kampus Utama,"Jl Jalan Majapahit No 62 Kec. Selaperang - Kota Mataram - Prop. Nusa Tenggara Barat, 83125",quipper-390
ALL,Kampus Utama,"Jamal Jamil, Siteba Padang",quipper-391
ALL,Kampus Utama,"Jl. Walisongo no. 3-5 Jrakah, Semarang 50185",quipper-392
ALL,Kampus Utama,"Jln. Brigjend H. Hasan Basry No. 9-11, Banjarmasin, Kalimantan Selatan",quipper-393
Fakultas Ilmu Komputer,Kampus 1,"Jl. Jendral Gatot Subroto Km. 4,5 Sei Sikambing 20122, Kota Medan",quipper-394
Fakultas Agama Islam,Kampus 1,"Jl. Jendral Gatot Subroto Km. 4,5 Sei Sikambing 20122, Kota Medan",quipper-394
Fakultas Ekonomi dan Bisnis,Kampus 1,"Jl. Jendral Gatot Subroto Km. 4,5 Sei Sikambing 20122, Kota Medan",quipper-394
Fakultas Hukum,Kampus 1,"Jl. Jendral Gatot Subroto Km. 4,5 Sei Sikambing 20122, Kota Medan",quipper-394
Fakultas Filsafat,Kampus 1,"Jl. Jendral Gatot Subroto Km. 4,5 Sei Sikambing 20122, Kota Medan",quipper-394
Fakultas Pertanian,Kampus 1,"Jl. Jendral Gatot Subroto Km. 4,5 Sei Sikambing 20122, Kota Medan",quipper-394
Fakultas Teknik,Kampus 1,"Jl. Jendral Gatot Subroto Km. 4,5 Sei Sikambing 20122, Kota Medan",quipper-394
Fakultas Agama Islam,Kampus 2,"Jl. Timor No. 27 D 2023, Kota Medan",quipper-394
Fakultas Ekonomi dan Bisnis,Kampus 2,"Jl. Timor No. 27 D 2023, Kota Medan",quipper-394
Keperawatan,Kampus Utama,"Jl. Tanah Merdeka No. 16-18, Pasar Rebo, Jakarta Timur 13750",quipper-395
ALL,Kampus Utama,Jl. Animan Achyat No. 1610 Kota Palembang,quipper-396
ALL,Kampus Utama,"Jl. Brawijaya 99, Yogyakarta 55183",quipper-397
ALL,Kampus Utama,"Jl. Meurandeh, Langsa Lama, Aceh, Indonesia",quipper-398
