cluster,institution_code,institution_name,province,body_type,campus_accreditation,faculty,prodi,edu_level,accreditation,average_yearly_fee,average_semester_fee
1,714,UNIVERSITAS MUHAMMADIYAH GORONTALO,GORONTALO,SWASTA,BAIK SEKALI,-,PSIKOLOGI,S1,BAIK,11000000.0,5500000.0
1,704,SEKOLAH TINGGI ILMU EKONOMI PERDAGANGAN,SUMATERA BARAT,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,11082500.0,5541250.0
1,703,UNIVERSITAS WIDYATAMA,JAWA BARAT,SWASTA,B,-,ELEKTRO,S1,C,11100000.0,5550000.0
1,703,UNIVERSITAS WIDYATAMA,JAWA BARAT,SWASTA,B,FAKULTAS TEKNIK,INFORMATIKA,S1,B,11100000.0,5550000.0
1,703,UNIVERSITAS WIDYATAMA,JAWA BARAT,SWASTA,B,FAKULTAS TEKNIK,INDUSTRI,S1,B,11100000.0,5550000.0
1,703,UNIVERSITAS WIDYATAMA,JAWA BARAT,SWASTA,B,-,PERDAGANGAN INTERNASIONAL,S1,BAIK SEKALI,11100000.0,5550000.0
1,703,UNIVERSITAS WIDYATAMA,JAWA BARAT,SWASTA,B,FAKULTAS BAHASA,SASTRA & BAHASA ASING,S1,-,11100000.0,5550000.0
1,703,UNIVERSITAS WIDYATAMA,JAWA BARAT,SWASTA,B,FAKULTAS BAHASA,SASTRA INGGRIS,S1,B,11100000.0,5550000.0
1,703,UNIVERSITAS WIDYATAMA,JAWA BARAT,SWASTA,B,-,DESAIN GRAFIS,S1,A,11100000.0,5550000.0
1,701,UNIVERSITAS MUHAMMADIYAH GRESIK,JAWA TIMUR,SWASTA,BAIK SEKALI,-,TEKNOLOGI PANGAN,S1,BAIK,11150000.0,5575000.0
1,701,UNIVERSITAS MUHAMMADIYAH GRESIK,JAWA TIMUR,SWASTA,BAIK SEKALI,-,KEPERAWATAN,S1,B,11150000.0,5575000.0
1,701,UNIVERSITAS MUHAMMADIYAH GRESIK,JAWA TIMUR,SWASTA,BAIK SEKALI,-,KONSTRUKSI PERKAPALAN,S1,BAIK,11150000.0,5575000.0
1,698,UNIVERSITAS INDONESIA MEMBANGUN,JAWA BARAT,SWASTA,B,-,MANAJEMEN,S1,B,11200000.0,5600000.0
1,698,UNIVERSITAS INDONESIA MEMBANGUN,JAWA BARAT,SWASTA,B,-,SISTEM KOMPUTER,S1,BAIK,11200000.0,5600000.0
1,699,UNIVERSITAS ATMA JAYA MAKASSAR,SULAWESI SELATAN,SWASTA,C,-,MESIN,S1,B,11200000.0,5600000.0
1,699,UNIVERSITAS ATMA JAYA MAKASSAR,SULAWESI SELATAN,SWASTA,C,-,ELEKTRO,S1,B,11200000.0,5600000.0
1,698,UNIVERSITAS INDONESIA MEMBANGUN,JAWA BARAT,SWASTA,B,-,KOMUNIKASI,S1,TERAKREDITASI,11200000.0,5600000.0
1,699,UNIVERSITAS ATMA JAYA MAKASSAR,SULAWESI SELATAN,SWASTA,C,-,MANAJEMEN,S1,B,11200000.0,5600000.0
1,697,UNIVERSITAS 17 AGUSTUS 1945 SEMARANG,JAWA TENGAH,SWASTA,BAIK SEKALI,-,ADMINISTRASI BISNIS,S1,B,11250000.0,5625000.0
1,696,STT MINYAK DAN GAS CILACAP,JAWA TENGAH,SWASTA,BAIK,-,PERMINYAKAN,S1,BAIK,11300000.0,5650000.0
1,694,UNIVERSITAS MPU TANTULAR,D.K.I. JAKARTA,SWASTA,B,FAKULTAS TEKNIK,ARSITEKTUR,S1,B,11337000.0,5668500.0
1,689,SEKOLAH TINGGI ILMU KESEHATAN MERANGIN,JAMBI,SWASTA,BAIK,-,KESEHATAN MASYARAKAT,S1,C,11400000.0,5700000.0
1,685,SEKOLAH TINGGI ILMU EKONOMI PANCASETIA,KALIMANTAN SELATAN,SWASTA,BAIK SEKALI,-,AKUNTANSI,S1,BAIK SEKALI,11457143.0,5728571.0
1,682,INSTITUT TEKNOLOGI BISNIS AAS INDONESIA,JAWA TENGAH,SWASTA,BAIK,-,EKONOMI SYARIAH,S1,BAIK SEKALI,11500000.0,5750000.0
1,683,UNIVERSITAS SRAGEN,JAWA TENGAH,SWASTA,BAIK,-,ADMINISTRASI RUMAH SAKIT,S1,BAIK,11500000.0,5750000.0
1,681,UNIVERSITAS BINA DARMA,SUMATERA SELATAN,SWASTA,B,FAKULTAS PSIKOLOGI,PSIKOLOGI,S1,B,11500000.0,5750000.0
1,681,UNIVERSITAS BINA DARMA,SUMATERA SELATAN,SWASTA,B,FAKULTAS ILMU KOMPUTER,KOMPUTER,S1,B,11500000.0,5750000.0
1,684,UNIVERSITAS LANGLANGBUANA,JAWA BARAT,SWASTA,B,-,GURU SD,S1,B,11500000.0,5750000.0
1,684,UNIVERSITAS LANGLANGBUANA,JAWA BARAT,SWASTA,B,TEKNIK,INDUSTRI,S1,B,11500000.0,5750000.0
1,684,UNIVERSITAS LANGLANGBUANA,JAWA BARAT,SWASTA,B,ILMU SOSIAL DAN ILMU POLITIK,KOMUNIKASI,S1,B,11500000.0,5750000.0
1,681,UNIVERSITAS BINA DARMA,SUMATERA SELATAN,SWASTA,B,FAKULTAS ILMU KEGURUAN DAN ILMU PENDIDIKAN,OLAHRAGA,S1,B,11500000.0,5750000.0
1,681,UNIVERSITAS BINA DARMA,SUMATERA SELATAN,SWASTA,B,FAKULTAS EKONOMI,BISNIS,S1,-,11500000.0,5750000.0
1,684,UNIVERSITAS LANGLANGBUANA,JAWA BARAT,SWASTA,B,PASCASARJANA,INFORMATIKA,S1,B,11500000.0,5750000.0
1,681,UNIVERSITAS BINA DARMA,SUMATERA SELATAN,SWASTA,B,FAKULTAS BAHASA DAN SASTRA,SASTRA INGGRIS,S1,B,11500000.0,5750000.0
1,675,INSTITUT KESEHATAN DAN BISNIS SURABAYA,JAWA TIMUR,SWASTA,BAIK,-,KEPERAWATAN,S1,BAIK,11600000.0,5800000.0
1,678,UNIVERSITAS MITRA BANGSA,D.K.I. JAKARTA,SWASTA,BAIK SEKALI,-,HUKUM,S1,TERAKREDITASI SEMENTARA,11600000.0,5800000.0
1,675,INSTITUT KESEHATAN DAN BISNIS SURABAYA,JAWA TIMUR,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK SEKALI,11600000.0,5800000.0
1,674,UNIVERSITAS WIJAYA PUTRA,JAWA TIMUR,SWASTA,BAIK SEKALI,FAKULTAS BAHASA DAN SASTRA,SASTRA INGGRIS,S1,B,11600100.0,5800050.0
1,674,UNIVERSITAS WIJAYA PUTRA,JAWA TIMUR,SWASTA,BAIK SEKALI,FAKULTAS TEKNIK,INFORMATIKA,S1,BAIK,11600100.0,5800050.0
1,669,UNIVERSITAS TEKNOLOGI DIGITAL INDONESIA,D.I. YOGYAKARTA,SWASTA,B,-,KOMPUTER,S1,BAIK SEKALI,11669000.0,5834500.0
1,668,SEKOLAH TINGGI ILMU KESEHATAN MAHARDIKA CIREBON,JAWA BARAT,SWASTA,BAIK,DIPLOMA,REKAM MEDIS INFORMASI KESEHATAN,S1,-,11700000.0,5850000.0
1,666,UNIVERSITAS PUTRA INDONESIA,JAWA BARAT,SWASTA,BAIK,-,KOMUNIKASI,S1,BAIK,11841500.0,5920750.0
1,665,UNIVERSITAS MUHAMMADIYAH KOTABUMI,LAMPUNG,SWASTA,B,-,MATEMATIKA,S1,BAIK SEKALI,11950000.0,5975000.0
1,665,UNIVERSITAS MUHAMMADIYAH KOTABUMI,LAMPUNG,SWASTA,B,-,NUTRISI TEKNOLOGI PAKAN TERNAK,S1,BAIK,11950000.0,5975000.0
1,665,UNIVERSITAS MUHAMMADIYAH KOTABUMI,LAMPUNG,SWASTA,B,-,JASMANI,S1,BAIK,11950000.0,5975000.0
1,665,UNIVERSITAS MUHAMMADIYAH KOTABUMI,LAMPUNG,SWASTA,B,-,GURU SEKOLAH DASAR,S1,BAIK SEKALI,11950000.0,5975000.0
1,664,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,MANAJEMEN,S1,BAIK SEKALI,11985000.0,5992500.0
1,664,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,HUKUM,S1,B,11985000.0,5992500.0
1,664,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,FAKULTAS ILMU KESEHATAN DAN FARMASI,FARMASI,S1,BAIK SEKALI,11985000.0,5992500.0
1,664,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,-,AKUNTANSI,S1,BAIK SEKALI,11985000.0,5992500.0
1,664,UNIVERSITAS MUHAMMADIYAH KALIMANTAN TIMUR,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,FAKULTAS ILMU-ILMU SOSIAL DAN HUMANIORA,PSIKOLOGI,S1,BAIK SEKALI,11985000.0,5992500.0
1,660,UNIVERSITAS INDONESIA MAJU,D.K.I. JAKARTA,SWASTA,BAIK,VOKASI DAN PROFESI,KESEHATAN KESELAMATAN KERJA,S1,-,12000000.0,6000000.0
1,646,UNIVERSITAS SAFIN PATI,JAWA TENGAH,SWASTA,BAIK,-,HUKUM,S1,BAIK,12000000.0,6000000.0
1,656,UNIVERSITAS GAJAYANA,JAWA TIMUR,SWASTA,B,FAKULTAS ILMU SOSIAL & BUDAYA,KOMUNIKASI,S1,BAIK,12000000.0,6000000.0
1,658,UNIVERSITAS MUHAMMADIYAH SUMATERA UTARA,SUMATERA UTARA,SWASTA,B,-,TEKNOLOGI HASIL PERTANIAN,S1,B,12000000.0,6000000.0
1,641,UNIVERSITAS ISLAM 45 BEKASI,JAWA BARAT,SWASTA,B,FAKULTAS TEKNIK,MESIN,S1,B,12000000.0,6000000.0
1,650,SEKOLAH TINGGI ILMU EKONOMI SAKTI ALAM KERINCI,JAMBI,SWASTA,B,-,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,12000000.0,6000000.0
1,641,UNIVERSITAS ISLAM 45 BEKASI,JAWA BARAT,SWASTA,B,"FAKULTAS KOMUNIKASI, SASTRA, DAN BAHASA",KOMUNIKASI,S1,B,12000000.0,6000000.0
1,646,UNIVERSITAS SAFIN PATI,JAWA TENGAH,SWASTA,BAIK,-,GURU SEKOLAH DASAR,S1,BAIK,12000000.0,6000000.0
1,641,UNIVERSITAS ISLAM 45 BEKASI,JAWA BARAT,SWASTA,B,FAKULTAS TEKNIK,KOMPUTER,S1,-,12000000.0,6000000.0
1,658,UNIVERSITAS MUHAMMADIYAH SUMATERA UTARA,SUMATERA UTARA,SWASTA,B,FAKULTAS TEKNIK,SIPIL,S1,B,12000000.0,6000000.0
1,655,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK,-,KOMPUTER,S1,BAIK SEKALI,12000000.0,6000000.0
1,656,UNIVERSITAS GAJAYANA,JAWA TIMUR,SWASTA,B,FAKULTAS TEKNIK & INFORMATIKA,FISIKA,S1,-,12000000.0,6000000.0
1,646,UNIVERSITAS SAFIN PATI,JAWA TENGAH,SWASTA,BAIK,-,ADMINISTRASI NEGARA,S1,BAIK,12000000.0,6000000.0
1,641,UNIVERSITAS ISLAM 45 BEKASI,JAWA BARAT,SWASTA,B,FAKULTAS EKONOMI,MANAJEMEN,S1,B,12000000.0,6000000.0
1,647,STMIK AMIK BANDUNG,JAWA BARAT,SWASTA,BAIK SEKALI,-,DESAIN KOMUNIKASI VISUAL,S1,TERAKREDITASI SEMENTARA,12000000.0,6000000.0
1,655,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK,-,AGRIBISNIS,S1,BAIK,12000000.0,6000000.0
1,655,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK,-,STUDI ISLAM INTERDISIPLINER,S1,BAIK,12000000.0,6000000.0
1,660,UNIVERSITAS INDONESIA MAJU,D.K.I. JAKARTA,SWASTA,BAIK,VOKASI DAN PROFESI,PERIKLANAN,S1,-,12000000.0,6000000.0
1,658,UNIVERSITAS MUHAMMADIYAH SUMATERA UTARA,SUMATERA UTARA,SWASTA,B,FAKULTAS TEKNIK,MESIN,S1,B,12000000.0,6000000.0
1,655,UNIVERSITAS NAHDLATUL ULAMA YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK,-,BAHASA INGGRIS,S1,BAIK SEKALI,12000000.0,6000000.0
1,648,SEKOLAH TINGGI MANAJEMEN PARIWISATA DAN LOGISTIK LENTERA MONDIAL,D.K.I. JAKARTA,SWASTA,BAIK,-,MANAJEMEN,S1,BAIK,12000000.0,6000000.0
1,639,UNIVERSITAS PGRI KANJURUHAN MALANG,JAWA TIMUR,SWASTA,TERAKREDITASI,-,PENGETAHUAN ALAM,S1,BAIK,12040000.0,6020000.0
1,639,UNIVERSITAS PGRI KANJURUHAN MALANG,JAWA TIMUR,SWASTA,TERAKREDITASI,-,GURU ANAK USIA DINI,S1,BAIK SEKALI,12040000.0,6020000.0
1,639,UNIVERSITAS PGRI KANJURUHAN MALANG,JAWA TIMUR,SWASTA,TERAKREDITASI,-,MANAJEMEN,S1,B,12040000.0,6020000.0
1,638,INSTITUT TEKNOLOGI KESEHATAN DAN SAINS MUHAMMADIYAH SIDRAP,SULAWESI SELATAN,SWASTA,BAIK SEKALI,-,KEPERAWATAN,S1,BAIK SEKALI,12070000.0,6035000.0
1,638,INSTITUT TEKNOLOGI KESEHATAN DAN SAINS MUHAMMADIYAH SIDRAP,SULAWESI SELATAN,SWASTA,BAIK SEKALI,-,ADMINISTRASI KESEHATAN,S1,BAIK,12070000.0,6035000.0
1,637,UNIVERSITAS AKI,JAWA TENGAH,SWASTA,BAIK SEKALI,-,PERPAJAKAN,S1,BAIK SEKALI,12075001.0,6037500.0
1,637,UNIVERSITAS AKI,JAWA TENGAH,SWASTA,BAIK SEKALI,-,SISTEM INFORMASI,S1,BAIK SEKALI,12075001.0,6037500.0
1,632,UNIVERSITAS PGRI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK SEKALI,-,ARSITEKTUR,S1,BAIK,12100000.0,6050000.0
1,632,UNIVERSITAS PGRI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK SEKALI,-,BAHASA SASTRA INDONESIA,S1,C,12100000.0,6050000.0
1,632,UNIVERSITAS PGRI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK SEKALI,-,BIMBINGAN KONSELING,S1,B,12100000.0,6050000.0
1,632,UNIVERSITAS PGRI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK SEKALI,-,INDUSTRI,S1,BAIK,12100000.0,6050000.0
1,632,UNIVERSITAS PGRI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK SEKALI,-,HUKUM BISNIS,S1,TERAKREDITASI SEMENTARA,12100000.0,6050000.0
1,632,UNIVERSITAS PGRI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,BAIK SEKALI,-,SISTEM INFORMASI,S1,BAIK,12100000.0,6050000.0
1,631,UNIVERSITAS KUNINGAN,JAWA BARAT,SWASTA,B,-,AKUNTANSI,S1,B,12150000.0,6075000.0
1,631,UNIVERSITAS KUNINGAN,JAWA BARAT,SWASTA,B,-,LINGKUNGAN,S1,BAIK,12150000.0,6075000.0
1,631,UNIVERSITAS KUNINGAN,JAWA BARAT,SWASTA,B,-,DESAIN KOMUNIKASI VISUAL,S1,BAIK,12150000.0,6075000.0
1,631,UNIVERSITAS KUNINGAN,JAWA BARAT,SWASTA,B,-,BAHASA INGGRIS,S1,B,12150000.0,6075000.0
1,629,UNIVERSITAS MOHAMMAD NATSIR BUKITTINGGI,SUMATERA BARAT,SWASTA,BAIK SEKALI,-,ADMINISTRASI PUBLIK,S1,BAIK,12160000.0,6080000.0
1,626,INSTITUT KESEHATAN SUMATERA UTARA,SUMATERA UTARA,SWASTA,BAIK,-,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,12200000.0,6100000.0
1,627,UNIVERSITAS DARMA PERSADA,D.K.I. JAKARTA,SWASTA,B,FAKULTAS BAHASA & BUDAYA,BAHASA INGGRIS,S1,-,12200000.0,6100000.0
1,625,UNIVERSITAS TEKNOLOGI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,B,-,TEKNOLOGI ARGOINDUSTRI,S1,B,12200000.0,6100000.0
1,627,UNIVERSITAS DARMA PERSADA,D.K.I. JAKARTA,SWASTA,B,FAKULTAS EKONOMI,AKUNTANSI,S1,B,12200000.0,6100000.0
1,627,UNIVERSITAS DARMA PERSADA,D.K.I. JAKARTA,SWASTA,B,FAKULTAS BAHASA & BUDAYA,BAHASA MANDARIN KEBUDAYAAN TIONGKOK,S1,B,12200000.0,6100000.0
1,625,UNIVERSITAS TEKNOLOGI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,B,-,INFORMATIKA MEDIS,S1,BAIK,12200000.0,6100000.0
1,625,UNIVERSITAS TEKNOLOGI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,B,-,PSIKOLOGI,S1,B,12200000.0,6100000.0
1,627,UNIVERSITAS DARMA PERSADA,D.K.I. JAKARTA,SWASTA,B,-,SASTRA INGGRIS,S1,B,12200000.0,6100000.0
1,625,UNIVERSITAS TEKNOLOGI YOGYAKARTA,D.I. YOGYAKARTA,SWASTA,B,-,PERENCANAAN WILAYAH KOTA,S1,BAIK SEKALI,12200000.0,6100000.0
1,623,UNIVERSITAS AN NUUR,JAWA TENGAH,SWASTA,BAIK,-,FARMASI,S1,BAIK SEKALI,12250000.0,6125000.0
1,623,UNIVERSITAS AN NUUR,JAWA TENGAH,SWASTA,BAIK,-,BAHASA INGGRIS,S1,BAIK,12250000.0,6125000.0
1,618,SEKOLAH TINGGI TEKNOLOGI CIREBON,JAWA BARAT,SWASTA,BAIK,-,SIPIL,S1,B,12350000.0,6175000.0
1,617,SEKOLAH TINGGI ILMU KESEHATAN PEMKAB PURWOREJO,JAWA TENGAH,SWASTA,BAIK SEKALI,-,ADMINISTRASI RUMAH SAKIT,S1,BAIK,12350000.0,6175000.0
1,615,UNIVERSITAS NOOR HUDA MUSTOFA,JAWA TIMUR,SWASTA,B,-,KEBIDANAN,S1,BAIK SEKALI,12400000.0,6200000.0
1,613,UNIVERSITAS LIA,D.K.I. JAKARTA,SWASTA,BAIK,-,BISNIS DIGITAL,S1,BAIK,12400000.0,6200000.0
1,615,UNIVERSITAS NOOR HUDA MUSTOFA,JAWA TIMUR,SWASTA,B,-,BISNIS DIGITAL,S1,BAIK,12400000.0,6200000.0
1,613,UNIVERSITAS LIA,D.K.I. JAKARTA,SWASTA,BAIK,-,SISTEM INFORMASI,S1,BAIK,12400000.0,6200000.0
1,609,INSTITUT SAINS TEKNOLOGI DAN KESEHATAN 'AISYIYAH KENDARI,SULAWESI TENGGARA,SWASTA,BAIK,-,TEKNOLOGI INFORMASI,S1,BAIK,12500000.0,6250000.0
1,607,UNIVERSITAS 17 AGUSTUS 1945 SAMARINDA,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,-,ARSITEKTUR,S1,B,12501870.0,6250935.0
1,607,UNIVERSITAS 17 AGUSTUS 1945 SAMARINDA,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,-,HUKUM,S1,B,12501870.0,6250935.0
1,607,UNIVERSITAS 17 AGUSTUS 1945 SAMARINDA,KALIMANTAN TIMUR,SWASTA,BAIK SEKALI,-,ADMINISTRASI NEGARA,S1,B,12501870.0,6250935.0
1,605,UNIVERSITAS DARUL ULUM ISLAMIC CENTRE SUDIRMAN,JAWA TENGAH,SWASTA,BAIK SEKALI,FAKULTAS TEKNIK,SIPIL,S1,BAIK SEKALI,12550000.0,6275000.0
1,605,UNIVERSITAS DARUL ULUM ISLAMIC CENTRE SUDIRMAN,JAWA TENGAH,SWASTA,BAIK SEKALI,FAKULTAS AGAMA ISLAM,AGAMA ISLAM,S1,BAIK SEKALI,12550000.0,6275000.0
1,605,UNIVERSITAS DARUL ULUM ISLAMIC CENTRE SUDIRMAN,JAWA TENGAH,SWASTA,BAIK SEKALI,-,PANCASILA KEWARGANEGARAAN,S1,BAIK SEKALI,12550000.0,6275000.0
1,599,UNIVERSITAS IBNU CHALDUN,D.K.I. JAKARTA,SWASTA,BAIK,-,HUKUM,S1,B,12600000.0,6300000.0
1,597,UNIVERSITAS MERCUBAKTIJAYA,SUMATERA BARAT,SWASTA,B,-,LOGISTIK,S1,BAIK,12622500.0,6311250.0
1,597,UNIVERSITAS MERCUBAKTIJAYA,SUMATERA BARAT,SWASTA,B,-,KHUSUS,S1,BAIK,12622500.0,6311250.0
1,595,SEKOLAH TINGGI TEKNOLOGI DUTA BANGSA,JAWA BARAT,SWASTA,BAIK,-,ELEKTRO,S1,BAIK SEKALI,12645000.0,6322500.0
1,587,UNIVERSITAS AN NASHER,JAWA BARAT,SWASTA,BAIK,-,FARMASI,S1,BAIK SEKALI,12750000.0,6375000.0
1,587,UNIVERSITAS AN NASHER,JAWA BARAT,SWASTA,BAIK,-,BISNIS DIGITAL,S1,BAIK,12750000.0,6375000.0
1,581,INSTITUT PAHLAWAN 12,BANGKA BELITUNG,SWASTA,BAIK,-,ADMINISTRASI NEGARA,S1,BAIK,12900000.0,6450000.0
1,580,UNIVERSITAS ISLAM JAKARTA,D.K.I. JAKARTA,SWASTA,B,-,ISLAM,S1,A,12950000.0,6475000.0
1,580,UNIVERSITAS ISLAM JAKARTA,D.K.I. JAKARTA,SWASTA,B,FAKULTAS EKONOMI,EKONOMI,S1,-,12950000.0,6475000.0
1,575,INSTITUT TEKNOLOGI DAN SAINS BANDUNG,JAWA BARAT,SWASTA,C,-,TEKNOLOGI PENGOLAHAN SAWIT,S1,C,13000000.0,6500000.0
1,575,INSTITUT TEKNOLOGI DAN SAINS BANDUNG,JAWA BARAT,SWASTA,C,FAKULTAS TEKNIK DAN DESAIN,DESAIN,S1,-,13000000.0,6500000.0
1,569,SEKOLAH TINGGI ILMU EKONOMI SEMARANG,JAWA TENGAH,SWASTA,BAIK SEKALI,-,AKUNTANSI,S1,BAIK SEKALI,13030000.0,6515000.0
1,566,SEKOLAH TINGGI ILMU EKONOMI MAKASSAR BONGAYA,SULAWESI SELATAN,SWASTA,BAIK SEKALI,-,MANAJEMEN,S1,BAIK SEKALI,13100000.0,6550000.0
1,565,POLITEKNIK PIKSI GANESHA,JAWA BARAT,SWASTA,B,-,REKAM MEDIS INFORMASI KESEHATAN,S1,B,13200000.0,6600000.0
1,565,POLITEKNIK PIKSI GANESHA,JAWA BARAT,SWASTA,B,ILMU KESEHATAN,KESEHATAN MASYARAKAT,S1,-,13200000.0,6600000.0
1,563,UNIVERSITAS DIPA MAKASSAR,SULAWESI SELATAN,SWASTA,B,-,REKAYASA PERANGKAT LUNAK,S1,BAIK,13250000.0,6625000.0
1,563,UNIVERSITAS DIPA MAKASSAR,SULAWESI SELATAN,SWASTA,B,-,SISTEM INFORMASI,S1,B,13250000.0,6625000.0
1,558,UNIVERSITAS KRISTEN INDONESIA PAULUS,SULAWESI SELATAN,SWASTA,B,-,INFORMATIKA,S1,C,13400000.0,6700000.0
1,558,UNIVERSITAS KRISTEN INDONESIA PAULUS,SULAWESI SELATAN,SWASTA,B,-,MESIN,S1,B,13400000.0,6700000.0
1,556,UNIVERSITAS GORONTALO,GORONTALO,SWASTA,B,-,TEKNOLOGI INFORMASI,S1,BAIK,13500000.0,6750000.0
1,555,UNIVERSITAS SEHATI INDONESIA,JAWA BARAT,SWASTA,BAIK,-,REKAYASA INDUSTRI,S1,BAIK,13500000.0,6750000.0
1,556,UNIVERSITAS GORONTALO,GORONTALO,SWASTA,B,-,PERIKANAN KELAUTAN,S1,B,13500000.0,6750000.0
1,556,UNIVERSITAS GORONTALO,GORONTALO,SWASTA,B,-,SIPIL,S1,B,13500000.0,6750000.0
1,556,UNIVERSITAS GORONTALO,GORONTALO,SWASTA,B,-,MESIN,S1,BAIK,13500000.0,6750000.0
1,557,UNIVERSITAS DHYANA PURA,BALI,SWASTA,B,-,SISTEM INFORMASI,S1,C,13500000.0,6750000.0
1,557,UNIVERSITAS DHYANA PURA,BALI,SWASTA,B,-,KESEHATAN MASYARAKAT,S1,B,13500000.0,6750000.0
1,557,UNIVERSITAS DHYANA PURA,BALI,SWASTA,B,-,FISIOTERAPI,S1,B,13500000.0,6750000.0
1,556,UNIVERSITAS GORONTALO,GORONTALO,SWASTA,B,-,MANAJEMEN,S1,BAIK SEKALI,13500000.0,6750000.0
1,557,UNIVERSITAS DHYANA PURA,BALI,SWASTA,B,-,GURU PAUD,S1,B,13500000.0,6750000.0
1,554,SEKOLAH TINGGI ILMU KESEHATAN MATARAM,NUSA TENGGARA BARAT,SWASTA,BAIK SEKALI,-,KEPERAWATAN,S1,BAIK SEKALI,13500000.0,6750000.0
1,549,UNIVERSITAS KRISTEN IMMANUEL,D.I. YOGYAKARTA,SWASTA,B,-,TEOLOGI,S1,B,13575923.0,6787961.0
1,549,UNIVERSITAS KRISTEN IMMANUEL,D.I. YOGYAKARTA,SWASTA,B,-,FARMASI,S1,BAIK SEKALI,13575923.0,6787961.0
1,548,INSTITUT DIGITAL EKONOMI LPKIA,JAWA BARAT,SWASTA,BAIK,-,INFORMATIKA,S1,BAIK,13600000.0,6800000.0
1,541,UNIVERSITAS KEPANJEN,JAWA TIMUR,SWASTA,B,-,BISNIS DIGITAL,S1,BAIK,13800000.0,6900000.0
1,541,UNIVERSITAS KEPANJEN,JAWA TIMUR,SWASTA,B,-,PARIWISATA,S1,TERAKREDITASI SEMENTARA,13800000.0,6900000.0
1,538,UNIVERSITAS TEKNOLOGI MUHAMMADIYAH JAKARTA,D.K.I. JAKARTA,SWASTA,BAIK SEKALI,-,SISTEM TEKNOLOGI INFORMASI,S1,BAIK,13805000.0,6902500.0
1,538,UNIVERSITAS TEKNOLOGI MUHAMMADIYAH JAKARTA,D.K.I. JAKARTA,SWASTA,BAIK SEKALI,-,AKUNTANSI,S1,BAIK SEKALI,13805000.0,6902500.0
1,534,INSTITUT TEKNOLOGI DAN BISNIS STIKOM BALI,BALI,SWASTA,B,-,BISNIS DIGITAL,S1,BAIK,13900000.0,6950000.0
1,534,INSTITUT TEKNOLOGI DAN BISNIS STIKOM BALI,BALI,SWASTA,B,-,SISTEM INFORMASI,S1,BAIK SEKALI,13900000.0,6950000.0
1,532,AKADEMI MARITIM NUSANTARA CILACAP,JAWA TENGAH,SWASTA,B,MARITIM,KELAUTAN,S1,-,13990000.0,6995000.0
1,517,SEKOLAH TINGGI ILMU KESEHATAN KELUARGA BUNDA JAMBI,JAMBI,SWASTA,BAIK,-,KEBIDANAN,S1,BAIK,14000000.0,7000000.0
1,518,INSTITUT TEKNOLOGI DAN BISNIS AHMAD DAHLAN,D.K.I. JAKARTA,SWASTA,B,-,AKUNTANSI,S1,BAIK SEKALI,14000000.0,7000000.0
1,515,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,JAWA TIMUR,SWASTA,BAIK SEKALI,FAKULTAS TEKNOLOGI INFORMASI DAN KREATIF,SISTEM INFORMASI,S1,C,14000000.0,7000000.0
1,515,UNIVERSITAS INTERNASIONAL SEMEN INDONESIA,JAWA TIMUR,SWASTA,BAIK SEKALI,FAKULTAS TEKNOLOGI INDUSTRI DAN AGROINDUSTRI,AGROTEKNOLOGI,S1,-,14000000.0,7000000.0
