quipper_code,rencanamu_code,banpt_code,pddikti_code,faculty,prodi,prodi_normalized,edu_level,accreditation,institution_code
-,-,banpt-3054,-,-,,MANAJEMEN,S1,BAIK SEKALI,403
-,-,banpt-3054,-,-,,PETERNAKAN,S1,BAIK,403
-,-,banpt-3054,-,-,,SIPIL,S1,BAIK,403
-,-,banpt-3054,-,-,,TEKNOLOGI,S1,BAIK,403
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,B,352
-,rencanamu-259,banpt-2370,-,-,,BIMBINGAN KONSELING,S1,B,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,BIOLOGI,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS EKONOMI,,EKONOMI,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS SAINS DAN TEKNOLOGI,,ELEKTRO,S1,B,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS FARMASI,,FARMASI,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,FISIKA,S1,A,352
quipper-400,-,-,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU,S1,-,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU SEKOLAH DASAR,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS SAINS DAN TEKNOLOGI,,INFORMATIKA,S1,B,352
quipper-400,-,banpt-2370,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,KIMIA,S1,BAIK SEKALI,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,B,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,MATEMATIKA,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS SAINS DAN TEKNOLOGI,,MESIN,S1,B,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS PSIKOLOGI,,PSIKOLOGI,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS SASTRA,,SASTRA INDONESIA,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS SASTRA,,SASTRA INGGRIS,S1,A,352
quipper-400,rencanamu-259,banpt-2370,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,SEJARAH,S1,B,352
quipper-400,rencanamu-259,-,-,FAKULTAS TEOLOGI,,TEOLOGI,S1,A,352
-,-,banpt-92,-,-,,ADMINISTRASI PUBLIK,S1,B,834
-,-,banpt-92,-,-,,AKUNTANSI,S1,BAIK,834
-,-,banpt-92,-,-,,HUKUM,S1,BAIK SEKALI,834
-,-,banpt-92,-,-,,MANAJEMEN,S1,BAIK SEKALI,834
-,-,banpt-92,-,-,,MESIN,S1,BAIK,834
-,-,banpt-92,-,-,,SIPIL,S1,BAIK SEKALI,834
-,-,banpt-569,-,-,,ADMINISTRASI BISNIS,S1,BAIK SEKALI,413
-,-,banpt-569,-,-,,AKUNTANSI,S1,BAIK SEKALI,413
-,-,banpt-569,-,-,,ELEKTRO,S1,BAIK SEKALI,413
-,-,banpt-569,-,-,,ILMU KOMUNIKASI,S1,B,413
-,-,banpt-569,-,-,,INDUSTRI,S1,BAIK SEKALI,413
-,-,banpt-569,-,-,,INFORMATIKA,S1,BAIK SEKALI,413
-,-,banpt-569,-,-,,MANAJEMEN,S1,UNGGUL,413
-,-,banpt-569,-,-,,MESIN,S1,BAIK SEKALI,413
-,-,banpt-569,-,-,,SIPIL,S1,B,413
-,-,banpt-569,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,413
-,-,banpt-277,-,-,,GURU SEKOLAH DASAR,S1,BAIK,1459
-,-,banpt-277,-,-,,KOMPUTER,S1,BAIK,1459
-,-,banpt-277,-,-,,MANAJEMEN,S1,BAIK,1459
-,-,banpt-277,-,-,,SIPIL,S1,BAIK,1459
-,-,banpt-277,-,-,,SISTEM INFORMASI,S1,BAIK,1459
-,-,banpt-277,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,1459
-,-,banpt-3609,-,-,,AKUNTANSI,S1,BAIK,113
-,-,banpt-3609,-,-,,FARMASI,S1,BAIK SEKALI,113
-,-,banpt-3609,-,-,,HUKUM,S1,BAIK,113
-,-,banpt-3609,-,-,,INDUSTRI,S1,BAIK,113
-,-,banpt-3609,-,-,,KEBIDANAN,S1,BAIK SEKALI,113
-,-,banpt-3609,-,-,,KEPERAWATAN,S1,BAIK SEKALI,113
-,-,banpt-3609,-,-,,MANAJEMEN,S1,BAIK,113
-,-,banpt-3609,-,-,,SISTEM INFORMASI,S1,BAIK,113
-,-,banpt-3609,-,-,,TEKNOLOGI INFORMASI,S1,BAIK,113
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS PERTANIAN,,AGRIBISNIS,S1,B,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,B,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,A,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,DESAIN KOMUNIKASI VISUAL,S1,B,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,FISIKA,S1,A,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU SEKOLAH DASAR,S1,A,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS TEKNIK,,INDUSTRI,S1,B,495
quipper-289,-,banpt-1224,-,FAKULTAS TEKNIK,,INFORMATIKA,S1,BAIK,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,A,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,MATEMATIKA,S1,B,495
-,rencanamu-260,banpt-1224,-,-,,MESIN,S1,A,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,PENGETAHUAN ALAM,S1,B,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS PSIKOLOGI,,PSIKOLOGI,S1,B,495
quipper-289,rencanamu-260,banpt-1224,-,FAKULTAS TEKNIK,,SIPIL,S1,B,495
-,-,banpt-1030,-,-,,AGROTEKNOLOGI,S1,BAIK,1265
-,-,banpt-1030,-,-,,AKUNTANSI,S1,BAIK,1265
-,-,banpt-1030,-,-,,INFORMATIKA,S1,BAIK,1265
-,-,banpt-1030,-,-,,MANAJEMEN,S1,BAIK,1265
-,-,banpt-1030,-,-,,SASTRA INGGRIS,S1,BAIK,1265
-,-,banpt-1030,-,-,,SISTEM INFORMASI,S1,BAIK,1265
-,-,banpt-2643,-,-,,AKUAKULTUR,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,AKUNTANSI,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,BUDIDAYA PERAIRAN,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,HUBUNGAN INTERNASIONAL,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,HUKUM,S1,C,365
-,rencanamu-261,banpt-2643,-,-,,ILMU KOMUNIKASI,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,INFORMATIKA,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,LINGKUNGAN,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,MANAJEMEN,S1,C,365
-,rencanamu-261,banpt-2643,-,-,,PERIKANAN,S1,B,365
-,rencanamu-261,banpt-2643,-,-,,SISTEM INFORMASI,S1,B,365
-,-,banpt-1946,-,-,,AGRIBISNIS,S1,BAIK,826
-,-,banpt-1946,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,826
-,-,banpt-1946,-,-,,INFORMATIKA,S1,BAIK SEKALI,826
-,-,banpt-1946,-,-,,KEHUTANAN,S1,BAIK,826
-,-,banpt-1946,-,-,,KEWIRAUSAHAAN,S1,BAIK SEKALI,826
-,-,banpt-3199,-,-,,ADMINISTRASI BISNIS,S1,BAIK,1570
-,-,banpt-3199,-,-,,ADMINISTRASI NEGARA,S1,BAIK,1570
-,-,banpt-3199,-,-,,AGRIBISNIS,S1,BAIK,1570
-,-,banpt-3199,-,-,,AGROTEKNOLOGI,S1,BAIK,1570
-,-,banpt-3199,-,-,,BUDIDAYA PERAIRAN,S1,BAIK,1570
-,-,banpt-3199,-,-,,GURU SEKOLAH DASAR,S1,BAIK,1570
-,-,banpt-3199,-,-,,INFORMATIKA,S1,BAIK,1570
-,-,banpt-3199,-,-,,MATEMATIKA,S1,BAIK,1570
-,-,banpt-3199,-,-,,PEMERINTAHAN,S1,B,1570
-,-,banpt-3199,-,-,,PETERNAKAN,S1,B,1570
quipper-579,-,-,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,,S1,-,25
quipper-579,-,banpt-1230,-,FAKULTAS PERTANIAN,,AGRIBISNIS,S1,B,25
-,rencanamu-262,-,-,-,,AGROBISNIS,S1,C,25
quipper-579,rencanamu-262,-,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,C,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,C,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,ARSITEKTUR,S1,C,25
quipper-579,-,banpt-1230,-,FAKULTAS TEKNOLOGI INDUSTRI,,ELEKTRO,S1,BAIK,25
quipper-579,-,-,-,FAKULTAS AGAMA ISLAM,,GURU,S1,-,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,,HUBUNGAN INTERNASIONAL,S1,B,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS HUKUM,,HUKUM,S1,C,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS TEKNOLOGI INDUSTRI,,INDUSTRI,S1,C,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS TEKNOLOGI INDUSTRI,,INFORMATIKA,S1,C,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,C,25
quipper-579,-,-,-,MANAJEMEN INDUSTRI PARIWISATA DAN PERHOTELAN,,PARIWISATA,S1,-,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,,PEMERINTAHAN,S1,C,25
quipper-579,-,-,-,MANAJEMEN INDUSTRI PARIWISATA DAN PERHOTELAN,,PERHOTELAN,S1,-,25
quipper-579,rencanamu-262,banpt-1230,-,FAKULTAS TEKNIK SIPIL DAN PERENCANAAN,,SIPIL,S1,C,25
-,-,banpt-91,-,-,,ADMINISTRASI PUBLIK,S1,B,1022
-,-,banpt-91,-,-,,GURU ANAK USIA DINI,S1,BAIK SEKALI,1022
-,-,banpt-91,-,-,,GURU SEKOLAH DASAR,S1,B,1022
-,-,banpt-91,-,-,,INFORMATIKA,S1,B,1022
-,-,banpt-91,-,-,,JASMANI,S1,B,1022
-,-,banpt-91,-,-,,KEPERAWATAN,S1,BAIK SEKALI,1022
-,-,banpt-91,-,-,,KESEHATAN MASYARAKAT,S1,C,1022
-,-,banpt-91,-,-,,MANAJEMEN,S1,B,1022
-,-,banpt-91,-,-,,MATEMATIKA,S1,BAIK SEKALI,1022
-,-,banpt-91,-,-,,MESIN,S1,BAIK SEKALI,1022
-,-,banpt-91,-,-,,SASTRA INGGRIS,S1,B,1022
-,-,banpt-91,-,-,,SISTEM INFORMASI,S1,B,1022
-,-,banpt-1036,-,-,,HUKUM,S1,BAIK,555
-,-,banpt-1036,-,-,,INFORMATIKA,S1,BAIK,555
-,-,banpt-1036,-,-,,KESEHATAN MASYARAKAT,S1,BAIK,555
-,-,banpt-1036,-,-,,MANAJEMEN,S1,BAIK,555
-,-,banpt-1036,-,-,,REKAYASA INDUSTRI,S1,BAIK,555
-,-,banpt-2347,-,-,,AKUNTANSI,S1,BAIK,1747
-,-,banpt-2347,-,-,,ARSITEKTUR,S1,TIDAK TERAKREDITASI,1747
-,-,banpt-2347,-,-,,BISNIS DIGITAL,S1,BAIK,1747
-,-,banpt-2347,-,-,,DESAIN KOMUNIKASI VISUAL,S1,BAIK,1747
-,-,banpt-2347,-,-,,HUKUM,S1,BAIK,1747
-,-,banpt-2347,-,-,,ILMU KOMUNIKASI,S1,TERAKREDITASI,1747
-,-,banpt-2347,-,-,,INDUSTRI,S1,BAIK,1747
-,-,banpt-2347,-,-,,INFORMATIKA,S1,BAIK,1747
-,-,banpt-2347,-,-,,MANAJEMEN,S1,BAIK,1747
-,-,banpt-2347,-,-,,PEMERINTAHAN,S1,BAIK,1747
-,-,banpt-2347,-,-,,PSIKOLOGI,S1,BAIK,1747
-,-,banpt-2347,-,-,,SIPIL,S1,BAIK,1747
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,B,810
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS TEKNIK,,ELEKTRO,S1,C,810
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS HUKUM,,HUKUM,S1,B,810
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,,ILMU KOMUNIKASI,S1,C,810
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,,INFORMATIKA,S1,B,810
quipper-124,rencanamu-263,-,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,B,810
quipper-124,-,banpt-738,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,,PARIWISATA,S1,BAIK,810
quipper-124,-,banpt-738,-,FAKULTAS TEKNIK,,PERENCANAAN WILAYAH KOTA,S1,BAIK,810
quipper-124,-,banpt-738,-,FAKULTAS TEKNOLOGI PERTANIAN,,PERTANIAN,S1,BAIK SEKALI,810
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS PSIKOLOGI,,PSIKOLOGI,S1,C,810
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS TEKNIK,,SIPIL,S1,B,810
quipper-124,rencanamu-263,banpt-738,-,FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,,SISTEM INFORMASI,S1,B,810
-,-,banpt-1114,-,-,,HUKUM,S1,BAIK,1223
-,-,banpt-1114,-,-,,INFORMATIKA,S1,BAIK SEKALI,1223
-,-,banpt-1114,-,-,,MANAJEMEN,S1,BAIK,1223
-,-,banpt-1114,-,-,,SISTEM INFORMASI,S1,BAIK,1223
-,-,banpt-1114,-,-,,TEKNOLOGI PANGAN,S1,BAIK,1223
quipper-614,rencanamu-264,banpt-3542,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,C,1285
quipper-614,rencanamu-264,banpt-3542,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,BIOLOGI,S1,C,1285
quipper-614,rencanamu-264,banpt-3542,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,EKONOMI,S1,B,1285
quipper-614,-,banpt-3542,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,FISIKA,S1,BAIK,1285
quipper-614,-,banpt-3542,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU SEKOLAH DASAR,S1,B,1285
-,-,banpt-3542,-,-,,HUKUM,S1,TERAKREDITASI SEMENTARA,1285
quipper-614,-,-,-,FAKULTAS DAKWAH DAN KOMUNIKASI,,ILMU KOMUNIKASI,S1,-,1285
quipper-614,-,banpt-3542,-,FAKULTAS TEKNIK,,INDUSTRI,S1,BAIK,1285
quipper-614,-,-,-,FAKULTAS TEKNIK,,INFORMATIKA,S1,-,1285
-,rencanamu-264,banpt-3542,-,-,,JASMANI,S1,B,1285
quipper-614,rencanamu-264,banpt-3542,-,FAKULTAS KESEHATAN MASYARAKAT,,KESEHATAN MASYARAKAT,S1,B,1285
quipper-614,rencanamu-264,banpt-3542,-,FAKULTAS TEKNIK,,KIMIA,S1,B,1285
-,-,banpt-3542,-,-,,KOMPUTER,S1,BAIK,1285
quipper-614,-,banpt-3542,-,FAKULTAS TEKNIK,,LINGKUNGAN,S1,BAIK SEKALI,1285
quipper-614,rencanamu-264,-,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,C,1285
quipper-614,-,banpt-3542,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,MATEMATIKA,S1,BAIK SEKALI,1285
quipper-614,-,-,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,OLAHRAGA,S1,-,1285
-,-,banpt-3542,-,-,,PENGETAHUAN ALAM,S1,BAIK,1285
quipper-614,-,-,-,FAKULTAS SYARIAH,,PERBANKAN,S1,-,1285
quipper-614,-,banpt-3542,-,FAKULTAS TEKNOLOGI PERTANIAN,,PERTANIAN,S1,BAIK,1285
quipper-614,-,banpt-3542,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,SEJARAH,S1,BAIK SEKALI,1285
quipper-614,-,banpt-3542,-,FAKULTAS TEKNOLOGI PERTANIAN,,TEKNOLOGI PANGAN,S1,BAIK,1285
quipper-512,-,-,-,FAKULTAS ILMU SOSIAL DAN POLITIK,,ADMINISTRASI,S1,-,742
-,rencanamu-265,banpt-466,-,-,,ADMINISTRASI NEGARA,S1,C,742
quipper-512,rencanamu-265,banpt-466,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,B,742
-,-,banpt-466,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,742
quipper-512,-,banpt-466,-,FAKULTAS HUKUM,,HUKUM,S1,BAIK,742
quipper-512,rencanamu-265,banpt-466,-,FAKULTAS ILMU SOSIAL DAN POLITIK,,ILMU KOMUNIKASI,S1,B,742
quipper-512,rencanamu-265,banpt-466,-,FAKULTAS TEKNIK,,INDUSTRI,S1,C,742
quipper-512,rencanamu-265,banpt-466,-,FAKULTAS TEKNOLOGI INFORMASI,,INFORMATIKA,S1,C,742
-,rencanamu-265,banpt-466,-,-,,KIMIA,S1,C,742
quipper-512,-,-,-,FAKULTAS TEKNOLOGI INFORMASI,,KOMPUTER,S1,-,742
quipper-512,rencanamu-265,banpt-466,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,C,742
quipper-512,-,banpt-466,-,FAKULTAS PENDIDIKAN,,MATEMATIKA,S1,BAIK,742
quipper-512,-,-,-,FAKULTAS EKONOMI,,PERBANKAN,S1,-,742
quipper-512,rencanamu-265,-,-,FAKULTAS TEKNIK,,SIPIL,S1,C,742
quipper-512,rencanamu-265,banpt-466,-,FAKULTAS TEKNOLOGI INFORMASI,,SISTEM INFORMASI,S1,C,742
-,rencanamu-265,banpt-466,-,-,,SISTEM KOMPUTER,S1,C,742
-,-,banpt-1444,-,-,,AGRIBISNIS,S1,BAIK,926
-,-,banpt-1444,-,-,,HUKUM,S1,B,926
-,-,banpt-1444,-,-,,LINGKUNGAN,S1,BAIK,926
-,-,banpt-1444,-,-,,MANAJEMEN,S1,BAIK,926
-,-,banpt-1444,-,-,,OLAHRAGA,S1,BAIK,926
-,-,banpt-1444,-,-,,SIPIL,S1,BAIK,926
-,-,banpt-286,-,-,,BISNIS DIGITAL,S1,BAIK,125
-,-,banpt-286,-,-,,INFORMATIKA,S1,BAIK,125
-,-,banpt-286,-,-,,MANAJEMEN,S1,BAIK SEKALI,125
-,-,banpt-286,-,-,,SISTEM INFORMASI,S1,BAIK,125
-,-,banpt-286,-,-,,SOSIAL EKONOMI PERTANIAN,S1,TERAKREDITASI SEMENTARA,125
-,-,banpt-484,-,-,,ADMINISTRASI NEGARA,S1,B,719
-,-,banpt-484,-,-,,AGRIBISNIS,S1,BAIK,719
-,-,banpt-484,-,-,,GURU ANAK USIA DINI,S1,BAIK SEKALI,719
-,-,banpt-484,-,-,,GURU SEKOLAH DASAR,S1,B,719
-,-,banpt-484,-,-,,INDUSTRI,S1,BAIK,719
-,-,banpt-484,-,-,,KIMIA,S1,BAIK,719
-,-,banpt-484,-,-,,OLAHRAGA,S1,BAIK SEKALI,719
-,-,banpt-484,-,-,,PEMERINTAHAN,S1,BAIK,719
-,-,banpt-484,-,-,,SEJARAH,S1,BAIK,719
-,-,banpt-2570,-,-,,AKUNTANSI,S1,B,135
-,-,banpt-2570,-,-,,FARMASI,S1,BAIK SEKALI,135
-,-,banpt-2570,-,-,,INDUSTRI,S1,BAIK,135
-,-,banpt-2570,-,-,,MANAJEMEN,S1,BAIK SEKALI,135
-,-,banpt-2570,-,-,,PSIKOLOGI,S1,B,135
-,-,banpt-1861,-,-,,AKUNTANSI,S1,B,1352
-,-,banpt-1861,-,-,,ILMU KOMUNIKASI,S1,B,1352
-,-,banpt-1861,-,-,,INFORMATIKA,S1,B,1352
-,-,banpt-1861,-,-,,MANAJEMEN,S1,B,1352
-,-,banpt-1861,-,-,,SISTEM INFORMASI,S1,B,1352
-,-,banpt-2439,-,-,,BISNIS DIGITAL,S1,BAIK SEKALI,326
-,-,banpt-2439,-,-,,KEWIRAUSAHAAN,S1,BAIK,326
-,-,banpt-2439,-,-,,SISTEM INFORMASI,S1,BAIK SEKALI,326
-,-,banpt-2439,-,-,,TEKNOLOGI INFORMASI,S1,BAIK SEKALI,326
-,-,banpt-1743,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK SEKALI,1882
-,-,banpt-1743,-,-,,AKUNTANSI,S1,BAIK,1882
-,-,banpt-1743,-,-,,HUKUM,S1,BAIK,1882
-,-,banpt-1743,-,-,,INFORMATIKA,S1,BAIK,1882
-,-,banpt-1743,-,-,,MANAJEMEN,S1,BAIK,1882
-,-,banpt-1743,-,-,,SISTEM INFORMASI,S1,BAIK,1882
quipper-687,-,-,-,FAKULTAS TEKNIK,,,S1,-,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS PERTANIAN,,AGRIBISNIS,S1,B,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,B,173
-,rencanamu-266,banpt-3441,-,-,,AKUNTANSI,S1,BAIK,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,BIOLOGI,S1,BAIK SEKALI,173
quipper-687,-,-,-,FAKULTAS EKONOMI,,EKONOMI,S1,-,173
-,rencanamu-266,banpt-3441,-,-,,EKONOMI PEMBANGUNAN,S1,C,173
quipper-687,-,-,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,GURU,S1,-,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS HUKUM,,HUKUM,S1,B,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS PERTANIAN,,KEHUTANAN,S1,B,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,C,173
-,rencanamu-266,banpt-3441,-,-,,MESIN,S1,BAIK,173
-,rencanamu-266,banpt-3441,-,-,,PANCASILA KEWARGANEGARAAN,S1,BAIK SEKALI,173
-,rencanamu-266,-,-,-,,PERENCANAAN WILAYAH KOTA,S1,-,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,,SEJARAH,S1,BAIK SEKALI,173
quipper-687,rencanamu-266,banpt-3441,-,FAKULTAS TEKNIK,,SIPIL,S1,BAIK,173
-,-,banpt-826,-,-,,BIOLOGI,S1,BAIK,934
-,-,banpt-826,-,-,,INDUSTRI,S1,BAIK,934
-,-,banpt-826,-,-,,INFORMATIKA,S1,BAIK,934
-,-,banpt-826,-,-,,MATEMATIKA,S1,BAIK SEKALI,934
-,-,banpt-902,-,-,,ADMINISTRASI KESEHATAN,S1,BAIK,1619
-,-,banpt-902,-,-,,BIOLOGI,S1,BAIK,1619
-,-,banpt-902,-,-,,GIZI,S1,BAIK,1619
-,-,banpt-902,-,-,,HUKUM,S1,BAIK,1619
-,-,banpt-902,-,-,,KEPERAWATAN,S1,BAIK,1619
-,-,banpt-902,-,-,,KIMIA,S1,BAIK,1619
-,-,banpt-902,-,-,,MANAJEMEN,S1,BAIK,1619
-,-,banpt-902,-,-,,SIPIL,S1,BAIK,1619
-,-,banpt-2901,-,-,,AGROTEKNOLOGI,S1,B,1782
-,-,banpt-2901,-,-,,HUKUM,S1,B,1782
-,-,banpt-2901,-,-,,INDUSTRI,S1,BAIK,1782
-,-,banpt-2901,-,-,,MANAJEMEN,S1,B,1782
-,-,banpt-2901,-,-,,MATEMATIKA,S1,B,1782
-,-,banpt-2901,-,-,,PANCASILA KEWARGANEGARAAN,S1,B,1782
quipper-329,-,-,-,FAKULTAS ILMU ADMINISTRASI,,ADMINISTRASI,S1,-,1463
-,-,banpt-2002,-,-,,ADMINISTRASI NEGARA,S1,B,1463
quipper-329,-,banpt-2002,-,FAKULTAS PERTANIAN,,AGRIBISNIS,S1,B,1463
quipper-329,-,banpt-2002,-,FAKULTAS PERTANIAN,,AGROTEKNOLOGI,S1,B,1463
quipper-329,-,banpt-2002,-,FAKULTAS EKONOMI,,AKUNTANSI,S1,BAIK,1463
quipper-329,-,banpt-2002,-,FAKULTAS HUKUM,,HUKUM,S1,B,1463
-,-,banpt-2002,-,-,,INFORMATIKA,S1,BAIK,1463
quipper-329,-,banpt-2002,-,FAKULTAS EKONOMI,,MANAJEMEN,S1,BAIK,1463
-,-,banpt-2002,-,-,,MATEMATIKA,S1,BAIK SEKALI,1463
-,-,banpt-2002,-,-,,SISTEM INFORMASI,S1,BAIK,1463
-,-,banpt-23,-,-,,ADMINISTRASI NEGARA,S1,B,846
-,-,banpt-23,-,-,,AGROTEKNOLOGI,S1,B,846
-,-,banpt-23,-,-,,AKUNTANSI,S1,BAIK SEKALI,846
-,-,banpt-23,-,-,,BIMBINGAN KONSELING,S1,B,846
-,-,banpt-23,-,-,,GURU ANAK USIA DINI,S1,BAIK SEKALI,846
-,-,banpt-23,-,-,,GURU SEKOLAH DASAR,S1,BAIK,846
-,-,banpt-23,-,-,,HUBUNGAN INTERNASIONAL,S1,B,846
-,-,banpt-23,-,-,,HUKUM,S1,BAIK SEKALI,846
-,-,banpt-23,-,-,,ILMU KOMUNIKASI,S1,B,846
-,-,banpt-23,-,-,,MANAJEMEN,S1,BAIK SEKALI,846
-,-,banpt-23,-,-,,PANCASILA KEWARGANEGARAAN,S1,UNGGUL,846
-,-,banpt-23,-,-,,TEKNOLOGI INFORMASI,S1,BAIK SEKALI,846
-,-,banpt-23,-,-,,TEKNOLOGI PANGAN,S1,B,846
-,-,banpt-3742,-,-,,ADMINISTRASI NEGARA,S1,BAIK,1366
-,-,banpt-3742,-,-,,AGROTEKNOLOGI,S1,BAIK,1366
-,-,banpt-3742,-,-,,HUKUM,S1,BAIK SEKALI,1366
-,-,banpt-3742,-,-,,MESIN,S1,BAIK,1366
-,-,banpt-3742,-,-,,SIPIL,S1,BAIK,1366
-,-,banpt-1286,-,-,,ADMINISTRASI RUMAH SAKIT,S1,BAIK,683
-,-,banpt-1286,-,-,,FISIOTERAPI,S1,BAIK,683
-,-,banpt-1286,-,-,,GURU SEKOLAH DASAR,S1,BAIK,683
-,-,banpt-1286,-,-,,HUKUM,S1,TERAKREDITASI SEMENTARA,683
-,-,banpt-1286,-,-,,INFORMATIKA,S1,BAIK,683
-,-,banpt-918,-,-,,INFORMATIKA,S1,BAIK,1336
