prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
10953,ARSITEKTUR LINGKUNGAN BINAAN,S2,UNGGUL,2174
10954,PRIMATOLOGI,S2,A,2672
10955,AGRIBISNIS,S1,B,2299
10956,SASTRA INDONESIA,S1,UNGGUL,2679
10957,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,
10958,PENDIDIKAN MATEMATIKA,S1,BAIK,3869
10959,MESIN OTOMOTIF,D-IV,BAIK,2339
10960,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,3586
10961,TADRIS ILMU PENGETAHUAN ALAM,S1,BAIK,
10962,HUKUM KELUARGA ISLAM,S1,BAIK,1721
10963,PERENCANAAN WILAYAH DAN KOTA,S3,BAIK SEKALI,3869
10964,SAINS DATA,S2,BAIK,2659
10965,AKUNTANSI,S1,BAIK,3034
10966,TEKNIK ELEKTRO,S1,BAIK,2372
10967,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3765
10968,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,D-IV,BAIK,2212
10969,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,1693
10970,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3249
10971,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,3397
10972,TEKNIK INFORMATIKA,S1,BAIK SEKALI,1252
10973,SOSIOLOGI AGAMA,S1,BAIK,3253
10974,KENOTARIATAN,S2,BAIK SEKALI,608
10975,MANAJEMEN,S1,BAIK,3023
10976,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,3916
10977,TEKNIK SIPIL BANGUNAN GEDUNG,D-IV,BAIK,2339
10978,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,BAIK,2637
10979,KOMUNIKASI MASSA,D-III,BAIK,1457
10980,AGROTEKNOLOGI,S1,BAIK SEKALI,3586
10981,PERHOTELAN,D-III,BAIK,2892
10982,ILMU HUKUM,S3,UNGGUL,2083
10983,AKIDAH DAN FILSAFAT ISLAM,S1,BAIK SEKALI,
10984,SOSIOLOGI,S2,UNGGUL,2174
10985,KEPERAWATAN,D-III,B,
10986,ANESTESIOLOGI DAN TERAPI INTENSIF,SPESIALIS,UNGGUL,2435
10987,PENDIDIKAN BAHASA INDONESIA,S1,B,2771
10988,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,S1,C,1398
10989,PENDIDIKAN BIOLOGI,S1,B,152
10990,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,
10991,MANAJEMEN PENDIDIKAN,S2,B,90
10992,MANAJEMEN PENDIDIKAN ISLAM,S2,B,
10993,FARMASI,S2,BAIK SEKALI,2543
10994,MANAJEMEN,S1,BAIK SEKALI,1859
10995,TEKNOLOGI BANK DARAH,D-III,BAIK SEKALI,2370
10996,PENDIDIKAN BAHASA JEPANG,S2,UNGGUL,3198
10997,PENDIDIKAN NON FORMAL,S1,BAIK SEKALI,506
10998,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK SEKALI,3708
10999,PENDIDIKAN SEJARAH,S1,BAIK SEKALI,1041
11000,PENDIDIKAN ISLAM ANAK USIA DINI,S1,UNGGUL,1626
11001,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,431
11002,MANAJEMEN,S2,BAIK SEKALI,2217
11003,AKUNTANSI SYARIAH,S1,UNGGUL,1117
11004,PERBANKAN SYARIAH,S1,BAIK SEKALI,192
11005,MANAJEMEN,S1,UNGGUL,2696
11006,EKONOMI SYARIAH,S1,BAIK SEKALI,
11007,PERBANKAN SYARIAH,S1,BAIK,
11008,AKUNTANSI,S1,BAIK,552
11009,EKONOMI PEMBANGUNAN,S1,UNGGUL,1119
11010,EKONOMI SYARIAH,S1,BAIK,2137
11011,MANAJEMEN,S1,BAIK,
11012,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,370
11013,EKONOMI PEMBANGUNAN,S1,BAIK,3154
11014,MANAJEMEN,S2,BAIK SEKALI,2900
11015,EKONOMI SYARIAH,S2,BAIK SEKALI,653
11016,EKONOMI,S1,BAIK SEKALI,1099
11017,AKUNTANSI,S1,BAIK SEKALI,2843
11018,MANAJEMEN,S1,BAIK,2620
11019,EKONOMI PEMBANGUNAN,S1,BAIK SEKALI,498
11020,AKUNTANSI,D-III,BAIK,1749
11021,KEUANGAN DAN PERBANKAN,D-III,BAIK,1591
11022,AKUNTANSI,D-III,UNGGUL,177
11023,AKUNTANSI,D-III,BAIK SEKALI,3142
11024,AKUNTANSI,D-III,BAIK,3772
11025,MANAJEMEN RETAIL,S1,BAIK,2279
11026,MANAJEMEN,S1,UNGGUL,177
11027,PERBANKAN SYARIAH,S1,BAIK SEKALI,862
11028,AKUNTANSI,S1,BAIK SEKALI,485
11029,MANAJEMEN,S1,BAIK,3865
11030,AKUNTANSI KEUANGAN,D-IV,BAIK SEKALI,1556
11031,AKUNTANSI,S2,UNGGUL,177
11032,PENDIDIKAN KEAGAMAAN KATOLIK,S1,BAIK,
11033,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,3098
11034,PENDIDIKAN MATEMATIKA,S1,UNGGUL,3098
11035,PENDIDIKAN KIMIA,S1,B,90
11036,PENDIDIKAN SEJARAH,S2,A,3198
11037,PENDIDIKAN SEJARAH,S1,UNGGUL,1605
11038,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,
11039,PENDIDIKAN MATEMATIKA,S1,UNGGUL,668
11040,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,
11041,PENDIDIKAN LUAR SEKOLAH,S1,UNGGUL,177
11042,PENDIDIKAN SOSIOLOGI,S2,BAIK SEKALI,1259
11043,PENDIDIKAN MATEMATIKA,S1,BAIK,
11044,PENDIDIKAN BAHASA ARAB,S1,UNGGUL,1832
11045,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,BAIK SEKALI,3198
11046,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,
11047,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,3029
11048,TEKNOLOGI PENDIDIKAN,S1,BAIK,3029
11049,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,1628
11050,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,
11051,MANAJEMEN PENDIDIKAN ISLAM,S2,UNGGUL,1628
11052,PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK,2279
11053,PENDIDIKAN JASMANI,S1,BAIK,2954
11054,ANALIS KESEHATAN,D-III,BAIK SEKALI,1701
11055,ILMU KEPERAWATAN,S1,BAIK SEKALI,2478
11056,NERS,PROFESI,BAIK SEKALI,2478
11057,PROMOSI KESEHATAN,D-IV,BAIK,119
11058,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,119
11059,PENDIDIKAN TEKNOLOGI INFORMASI,S1,BAIK,1680
11060,PENGELOLAAN KONVENSI DAN ACARA,D-IV,UNGGUL,2075
11061,REKAYASA HAYATI,S1,UNGGUL,2697
11062,SAINS AGRIBISNIS,S2,UNGGUL,2672
11063,SOSIOLOGI,S2,UNGGUL,1248
11064,ILMU KOMUNIKASI,S1,UNGGUL,3254
11065,TEKNIK INDUSTRI,S1,BAIK,2282
11066,PEMBUATAN PERALATAN DAN PERKAKAS PRODUKSI,D-III,B,3395
11067,HUKUM,S2,B,608
11068,ARSITEKTUR,S1,B,2578
11069,ILMU ADMINISTRASI NEGARA,S1,B,1150
11070,AGROTEKNOLOGI,S1,BAIK,1280
11071,PJJ ILMU KOMUNIKASI,S1,B,2250
11072,DESAIN KOMUNIKASI VISUAL,S1,BAIK SEKALI,2698
11073,EKONOMI SYARIAH,S1,BAIK,563
11074,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,3458
11075,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,3076
11076,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,3777
11077,AKUNTANSI SYARIAH,S1,BAIK,434
11078,TEKNIK LINGKUNGAN,S2,BAIK,3919
11079,EKONOMI SYARIAH,S1,BAIK,3049
11080,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,814
11081,HUKUM EKONOMI SYARI`AH,S1,BAIK,3093
11082,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,2228
11083,SISTEM INFORMASI,S1,BAIK,3264
11084,PENGEMBANGAN MASYARAKAT ISLAM,S1,BAIK SEKALI,
11085,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,3494
11086,TEOLOGI,S1,BAIK,2875
11087,BAHASA DAN SASTRA ARAB,S1,BAIK,1054
11088,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,1054
11089,KONSELING PASTORAL,S1,BAIK,3761
11090,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,2387
11091,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,2705
11092,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,934
11093,MAGISTER KAJIAN BUDAYA TIMUR TENGAH,S2,BAIK SEKALI,2699
11094,PENDIDIKAN AGAMA ISLAM,S1,BAIK,3350
11095,ILMU KOMPUTER,S1,BAIK,3876
11096,TADRIS BAHASA INGGRIS,S1,BAIK SEKALI,
11097,HUKUM TATANEGARA,S1,BAIK SEKALI,623
11098,TEKNIK SIPIL,S1,BAIK,2165
11099,PENDIDIKAN AGAMA ISLAM,S1,BAIK,3401
11100,HUKUM,S2,BAIK SEKALI,628
11101,ILMU HUKUM,S1,UNGGUL,2512
11102,ILMU PEMERINTAHAN,S1,BAIK,305
11103,AKUNTANSI SYARIAH,S1,BAIK,156
11104,PENDIDIKAN JASMANI,S1,BAIK,3634
11105,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S2,BAIK,1961
11106,PERENCANAAN WILAYAH,S1,BAIK,3024
11107,TEKNIK INDUSTRI,S1,BAIK,3390
11108,PENDIDIKAN MATEMATIKA,S1,BAIK,1328
11109,SISTEM INFORMASI,S1,BAIK SEKALI,1252
11110,TEKNIK SIPIL,S1,BAIK,3155
11111,TEKNIK KESELAMATAN,S1,BAIK,3066
11112,PETERNAKAN,S1,BAIK SEKALI,212
11113,ILMU PEMERINTAHAN,S1,B,4016
11114,KEDOKTERAN,S1,UNGGUL,2680
11115,DOKTER,PROFESI,UNGGUL,2680
11116,PENDIDIKAN ILMU PENGETAHUAN ALAM,S1,BAIK SEKALI,1970
11117,PENDIDIKAN AKUNTANSI,S1,BAIK SEKALI,2473
11118,PENDIDIKAN FISIKA,S1,BAIK SEKALI,2133
11119,PENDIDIKAN KEPELATIHAN OLAHRAGA,S1,BAIK SEKALI,1041
11120,PENDIDIKAN SOSIOLOGI DAN ANTROPOLOGI,S1,UNGGUL,2756
11121,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,
11122,PENDIDIKAN VOKASIONAL TEKNIK MESIN,S1,UNGGUL,1180
11123,AKUNTANSI,S2,BAIK SEKALI,485
11124,PENDIDIKAN BIOLOGI,S2,A,2339
11125,PENDIDIKAN MATEMATIKA,S1,B,1639
11126,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,B,3057
11127,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,3584
11128,TEOLOGI AGAMA KRISTEN,S1,B,3283
11129,ILMU PERTANIAN,S3,B,1909
11130,KOMUNIKASI DAN PENYIARAN ISLAM,S1,B,182
11131,SASTRA INGGRIS,S1,B,576
11132,DESAIN INTERIOR,S1,A,3309
11133,ILMU KOMUNIKASI,S1,UNGGUL,2174
11134,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,3465
11135,AKUNTANSI,S1,BAIK SEKALI,537
11136,PENDIDIKAN BAHASA ARAB,S1,BAIK,442
11137,PENDIDIKAN BAHASA INGGRIS,S2,BAIK SEKALI,573
11138,PENDIDIKAN KESEJAHTERAAN KELUARGA,S2,UNGGUL,3240
11139,MANAJEMEN PENDIDIKAN ISLAM,S3,BAIK SEKALI,327
11140,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK,3258
11141,PERBANKAN SYARIAH,S1,BAIK,3076
11142,TEKNOLOGI INFORMASI,S1,BAIK,3588
11143,SASTRA INGGRIS,S1,BAIK,1302
11144,TEKNIK INDUSTRI,S1,BAIK,2452
11145,KOMPUTERISASI AKUNTANSI,D-III,BAIK,3990
11146,BIMBINGAN DAN KONSELING ISLAM,S1,BAIK,
11147,PENDIDIKAN BAHASA ARAB,S1,BAIK,
11148,TEOLOGI,S1,BAIK,675
11149,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,
11150,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,1872
11151,ILMU MANAJEMEN,S2,UNGGUL,1248
11152,PENDIDIKAN AGAMA ISLAM,S2,BAIK,2785
11153,HUKUM EKONOMI SYARIAH,S1,BAIK,2791
11154,SISTEM INFORMASI,S1,BAIK SEKALI,4016
11155,MATEMATIKA,S1,UNGGUL,2063
11156,MATEMATIKA,S1,UNGGUL,
11157,PSIKOLOGI,S2,BAIK,2339
11158,ILMU HUKUM,S1,BAIK,2284
11159,AGROTEKNOLOGI,S1,BAIK,3634
11160,ADMINISTRASI PUBLIK,S2,BAIK,2464
11161,PENDIDIKAN KIMIA,S1,UNGGUL,
11162,TEKNIK INFORMATIKA,S1,UNGGUL,2088
11163,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,UNGGUL,3308
11164,EKONOMI SYARIAH,S1,BAIK,3163
11165,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,479
11166,ILMU LINGKUNGAN,S1,BAIK,2756
11167,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,D-IV,BAIK,2111
11168,TEKNIK ELEKTRO,S1,BAIK SEKALI,1670
11169,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,573
11170,MANAJEMEN SUMBERDAYA LAHAN,S1,UNGGUL,2672
11171,TEKNIK KIMIA,S2,BAIK SEKALI,
11172,AGROTEKNOLOGI,S1,BAIK SEKALI,1544
11173,TEOLOGI,S1,BAIK,2683
11174,ILMU PEMERINTAHAN,S1,B,2798
11175,ILMU KELAUTAN,S1,UNGGUL,1248
11176,TEKNIK SISTEM ENERGI,S1,BAIK,3919
11177,TEKNOLOGI PANGAN,S1,B,1851
11178,TEKNOLOGI TELEKOMUNIKASI,D-III,UNGGUL,3309
11179,BIO KEWIRAUSAHAAN,S1,B,1851
11180,ILMU PEMERINTAHAN,S1,B,1150
11181,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,1180
11182,PENDIDIKAN AGAMA ISLAM,S1,BAIK SEKALI,2085
11183,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,1054
11184,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,367
11185,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,
11186,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK SEKALI,2028
11187,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK SEKALI,2869
11188,PENDIDIKAN EKONOMI,S1,BAIK SEKALI,152
11189,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,284
11190,PENDIDIKAN GURU MADRASAH IBTIDAIYAH,S1,BAIK,1081
11191,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,1608
11192,PENDIDIKAN SEJARAH,S2,UNGGUL,3198
11193,PENDIDIKAN KEAGAMAAN BUDDHA,S1,BAIK SEKALI,3100
11194,PENDIDIKAN BAHASA INGGRIS,S1,UNGGUL,1248
11195,PENDIDIKAN BIOLOGI,S1,BAIK SEKALI,2771
11196,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,UNGGUL,1605
11197,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,703
11198,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,BAIK SEKALI,1705
11199,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,S2,BAIK SEKALI,1
11200,MAGISTER ILMU HUKUM,S2,A,2699
11201,MAGISTER SOSIOLOGI,S2,A,2699
11202,MAGISTER PSIKOLOGI PROFESI,S2,A,2699
11203,KEBIDANAN,D-III,BAIK SEKALI,1527
11204,AKUNTANSI,S1,UNGGUL,2696
11205,MANAJEMEN,S1,BAIK SEKALI,1720
11206,MANAJEMEN,S1,BAIK SEKALI,2912
11207,MANAJEMEN,S1,BAIK SEKALI,2501
11208,MANAJEMEN,S1,BAIK,1422
11209,MANAJEMEN,S1,BAIK,
11210,MANAJEMEN RETAIL,S1,BAIK,
11211,AKUNTANSI,S2,BAIK SEKALI,3804
11212,MANAJEMEN,S1,BAIK SEKALI,2256
11213,EKONOMI SYARIAH,S1,BAIK,
11214,EKONOMI SYARIAH,S1,BAIK SEKALI,3347
11215,EKONOMI SYARIAH,S1,BAIK,2717
11216,EKONOMI PEMBANGUNAN,S1,BAIK,1795
11217,KEUANGAN DAN PERBANKAN,D-III,BAIK,
11218,AKUNTANSI,S1,BAIK,2578
11219,AKUNTANSI,S1,BAIK,954
11220,AKUNTANSI,S1,BAIK SEKALI,631
11221,AKUNTANSI,S1,BAIK,2142
11222,ADMINISTRASI BISNIS OTOMATIF,D-IV,BAIK SEKALI,3130
11223,MANAJEMEN PEMASARAN,D-III,BAIK,2329
11224,AKUNTANSI,D-III,BAIK,
11225,AKUNTANSI,D-III,BAIK SEKALI,3317
11226,AKUNTANSI,D-III,BAIK SEKALI,847
11227,AKUNTANSI,D-III,BAIK SEKALI,2307
11228,MANAJEMEN,S2,BAIK SEKALI,495
11229,TEKNIK FISIKA,S1,UNGGUL,2699
11230,TEKNIK INDUSTRI,S1,UNGGUL,2699
11231,TEKNIK SIPIL,S1,UNGGUL,2699
11232,TEKNIK KIMIA,S1,UNGGUL,2663
11233,TEKNIK FISIKA,S1,UNGGUL,2212
11234,TEKNIK KIMIA,S1,UNGGUL,2212
11235,TEKNIK MESIN,S1,UNGGUL,2212
11236,TEKNIK ELEKTRO,D-III,BAIK,3142
11237,TEKNIK MESIN,D-III,BAIK,3142
11238,TEKNIK SIPIL,D-III,BAIK,3142
11239,TEKNIK SIPIL,S1,UNGGUL,2696
11240,KEBIDANAN,D-III,BAIK,1196
11241,KEBIDANAN,D-III,BAIK SEKALI,
11242,KESEHATAN GIGI,D-III,BAIK,3211
11243,KESEHATAN MASYARAKAT,S2,UNGGUL,
11244,ADMINISTRASI KESEHATAN,S1,BAIK,2528
11245,MANAJEMEN INFORMASI KESEHATAN,D-IV,BAIK SEKALI,1599
11246,KEPERAWATAN,D-III,BAIK,
11247,KEPERAWATAN,D-III,UNGGUL,
11248,IMAGING DIAGNOSTIK,S2 TERAPAN,UNGGUL,
11249,FARMASI,D-III,BAIK,1555
11250,MANAJEMEN INFORMASI KESEHATAN,D-IV,BAIK,1555
11251,TEKNOLOGI LABORATORIUM MEDIS,D-III,BAIK SEKALI,
11252,ANALIS KESEHATAN,D-III,BAIK SEKALI,3467
11253,FARMASI,S1,BAIK,
11254,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,3528
11255,GIZI,S1,BAIK,1084
11256,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,3327
11257,KEBIDANAN,D-III,BAIK,2827
11258,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,2741
11259,FARMASI,D-III,BAIK SEKALI,
11260,KEPERAWATAN,D-III,BAIK SEKALI,170
11261,KEBIDANAN,D-III,BAIK SEKALI,1954
11262,KEPERAWATAN,D-III,BAIK SEKALI,
11263,KEPERAWATAN,D-III,BAIK SEKALI,
11264,FARMASI,D-III,BAIK SEKALI,2425
11265,"ILMU BEDAH TORAKS, KARDIAK, DAN VASKULAR",SPESIALIS,UNGGUL,2135
11266,KEBIDANAN,S1,BAIK SEKALI,2311
11267,BIDAN,PROFESI,BAIK SEKALI,2311
11268,KEBIDANAN,D-III,BAIK SEKALI,1294
11269,KEPERAWATAN,D-III,BAIK SEKALI,2590
11270,NEUROLOGI,SPESIALIS,UNGGUL,2063
11271,OBSTETRI DAN GINEKOLOGI,SPESIALIS,UNGGUL,2063
11272,FARMASI KLINIS,S1,BAIK SEKALI,739
11273,KEPERAWATAN,S1,BAIK SEKALI,645
11274,NERS,PROFESI,BAIK SEKALI,645
11275,GIZI,S1,BAIK SEKALI,2713
11276,ORTHOPAEDI DAN TRAUMATOLOGI,SPESIALIS,UNGGUL,2174
11277,ADMINISTRASI RUMAH SAKIT,S1,BAIK,587
11278,KESELAMATAN DAN KESEHATAN KERJA,D-IV,UNGGUL,2485
11279,KESEHATAN LINGKUNGAN,S2,UNGGUL,2663
11280,MIKROBIOLOGI KLINIK,SPESIALIS,UNGGUL,2663
11281,OPHTHALMOLOGY,SPESIALIS,UNGGUL,2663
11282,ILMU KESEHATAN MASYARAKAT,S2,UNGGUL,2699
11283,KEPERAWATAN,D-III,BAIK SEKALI,2680
11284,ILMU KEDOKTERAN GIGI ANAK,SPESIALIS,UNGGUL,2679
11285,ILMU KEPERAWATAN,S3,UNGGUL,2679
11286,BEDAH MULUT DAN MAKSILOFASIAL,SPESIALIS,UNGGUL,2679
11287,ILMU PENYAKIT MULUT,SPESIALIS,UNGGUL,2679
11288,BIOMEDIK,S2,UNGGUL,1850
11289,KEDOKTERAN GIGI,S1,UNGGUL,760
11290,DOKTER GIGI,PROFESI,UNGGUL,760
11291,KESEHATAN MASYARAKAT,S1,BAIK SEKALI,3542
11292,FARMASI,S1,BAIK SEKALI,3098
11293,APOTEKER,PROFESI,BAIK SEKALI,3098
11294,NERS,PROFESI,BAIK SEKALI,328
11295,KEPERAWATAN,S1,BAIK SEKALI,328
11296,KEDOKTERAN GIGI,S1,BAIK SEKALI,737
11297,DOKTER GIGI,PROFESI,BAIK SEKALI,737
11298,APOTEKER,PROFESI,UNGGUL,2695
11299,PATOLOGI ANATOMIK,SPESIALIS,UNGGUL,2088
11300,"ILMU KESEHATAN TELINGA HIDUNG TENGGOROK, BEDAH KEPALA DAN LEHER",SPESIALIS,UNGGUL,2088
11301,ILMU KEDOKTERAN,S3,UNGGUL,2088
11302,FISIOTERAPI,D-III,BAIK SEKALI,143
11303,APOTEKER,PROFESI,BAIK SEKALI,2543
11304,FARMASI,S1,BAIK SEKALI,2543
11305,FARMASI,S1,UNGGUL,
11306,FARMASI,S1,BAIK,699
11307,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK SEKALI,3474
11308,PENDIDIKAN BAHASA INGGRIS,S1,BAIK SEKALI,2252
11309,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,2252
11310,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,2252
11311,PENDIDIKAN AGAMA ISLAM,S1,UNGGUL,1582
11312,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,1886
11313,PENDIDIKAN GURU SEKOLAH DASAR,S1,BAIK SEKALI,2530
11314,AKUNTANSI,S1,BAIK SEKALI,14
11315,SANITASI LINGKUNGAN,D-IV,UNGGUL,
11316,KEPERAWATAN,D-IV,BAIK SEKALI,
11317,FISIOTERAPI,D-IV,UNGGUL,
11318,KEPERAWATAN,D-IV,UNGGUL,
11319,KEPERAWATAN,D-III,BAIK SEKALI,1406
11320,KEPERAWATAN,D-III,BAIK SEKALI,
11321,KEPERAWATAN,D-III,BAIK SEKALI,
11322,KEBIDANAN,D-IV,BAIK SEKALI,
11323,FARMASI,S1,BAIK SEKALI,370
11324,APOTEKER,PROFESI,BAIK SEKALI,1972
11325,KEDOKTERAN,S1,BAIK SEKALI,1909
11326,DOKTER,PROFESI,BAIK SEKALI,1909
11327,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,S1,BAIK SEKALI,3419
11328,PENDIDIKAN BAHASA INDONESIA,S2,BAIK SEKALI,333
11329,AKUNTANSI,S2,BAIK SEKALI,1859
11330,PERBANKAN DAN KEUANGAN,D-III,BAIK SEKALI,2900
11331,ADMINISTRASI BISNIS,D-III,BAIK SEKALI,2338
11332,SASTRA MELAYU,S1,BAIK SEKALI,2660
11333,ILMU LINGKUNGAN,S2,BAIK,2464
11334,ILMU ADMINISTRASI PUBLIK,S1,UNGGUL,2660
11335,ILMU AL-QUR`AN DAN TAFSIR,S1,BAIK,409
11336,ILMU KOMUNIKASI,S1,BAIK,3234
11337,ADMINISTRASI PUBLIK,S2,BAIK SEKALI,2132
11338,SASTRA INGGRIS,S1,B,1045
11339,KIMIA,S1,BAIK,277
11340,MANAJEMEN SUMBER DAYA HUTAN,D-III,BAIK SEKALI,
11341,MANAJEMEN SUMBER DAYA PERAIRAN,S1,BAIK,1291
11342,ILMU LINGUISTIK,S3,UNGGUL,3229
11343,SOSIOLOGI,S1,UNGGUL,2660
11344,ILMU HUKUM,S1,B,3283
11345,ILMU PERTANIAN,S3,BAIK SEKALI,2660
11346,AGRIBISNIS,S1,B,431
11347,TEKNOLOGI OTOMOTIF,D-III,B,153
11348,ILMU ADMINISTRASI NEGARA,S1,B,
11349,MANAJEMEN,S1,BAIK SEKALI,4016
11350,PENDIDIKAN GURU SEKOLAH DASAR,S1,UNGGUL,3804
11351,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,3080
11352,MANAJEMEN BISNIS SYARIAH,S1,BAIK,11
11353,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,1874
11354,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,2027
11355,PERENCANAAN DAN PENGEMBANGAN PARIWISATA,S2 TERAPAN,BAIK,3718
11356,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,
11357,KOMUNIKASI DAN PENYIARAN ISLAM,S1,BAIK,3468
11358,PENDIDIKAN ILMU PENGETAHUAN ALAM,S3,BAIK SEKALI,3237
11359,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,
11360,MANAJEMEN,S2,BAIK,2431
11361,MANAJEMEN PENDIDIKAN ISLAM,S1,BAIK,3289
11362,PENDIDIKAN AGAMA ISLAM,S2,BAIK,3468
11363,PENDIDIKAN AGAMA KRISTEN,S1,BAIK,1192
11364,MANAJEMEN,S1,BAIK SEKALI,3114
11365,ILMU EKONOMI,S3,BAIK SEKALI,310
11366,SOSIOLOGI PEDESAAN,S2,UNGGUL,2672
11367,PENDIDIKAN ISLAM ANAK USIA DINI,S1,BAIK,9
11368,PENDIDIKAN BAHASA ARAB,S1,BAIK,2839
11369,EKONOMI SYARIAH,S2,BAIK,154
11370,"PENDIDIKAN BAHASA, SASTRA INDONESIA DAN DAERAH",S1,UNGGUL,570
11371,TEKNIK MESIN,S1,BAIK,2392
11372,SASTRA INGGRIS,S1,UNGGUL,1164
11373,MANAJEMEN PENDIDIKAN ISLAM,S2,BAIK,1916
11374,SISTEM TELEKOMUNIKASI,S1,BAIK,3198
11375,TEKNIK INDUSTRI,S1,BAIK,1540
11376,TEKNIK ELEKTRO,D-IV,BAIK,2339
11377,TEKNIK INDUSTRI,S1,BAIK,954
11378,PSIKOLOGI ISLAM,S1,BAIK,341
11379,ILMU PERPUSTAKAAN,S1,UNGGUL,2191
11380,TEOLOGI,S1,BAIK,933
11381,KEBIDANAN,D-III,BAIK,
11382,PENDIDIKAN MATEMATIKA,S1,BAIK SEKALI,3739
11383,TEKNIK INFORMATIKA,S1,BAIK,3315
11384,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,D-IV,BAIK SEKALI,2699
11385,KEBIDANAN,D-III,BAIK,533
11386,KEBIDANAN,D-III,BAIK SEKALI,1179
11387,KEUANGAN DAN PERBANKAN,D-III,BAIK SEKALI,3517
